basis	query_chrom	target_chrom	query_start	query_end	bp	windows	mean_delta	max_delta	mean_inter_identity	mean_same_identity
4:4	chr13	chr14	7582000	7584000	2000	1	0.168587	0.168587	0.995000	0.826413
4:4	chr13	chr21	7786000	7788000	2000	1	0.091130	0.091130	0.994003	0.902873
4:4	chr13	chr21	7998000	8000000	2000	1	0.425132	0.425132	0.994516	0.569385
4:4	chr13	chr21	8334000	8336000	2000	1	0.867167	0.867167	0.982823	0.115656
4:4	chr13	chr10	26548000	26550000	2000	1	0.166697	0.166697	0.745233	0.578536
4:4	chr13	chr2	35280000	35282000	2000	1	0.004873	0.004873	0.661589	0.656716
4:4	chr13	chr2	41698000	41700000	2000	1	0.383556	0.383556	0.777844	0.394288
4:4	chr13	chr9	47374000	47376000	2000	1	0.002687	0.002687	0.204210	0.201523
4:4	chr13	chr3	50728000	50730000	2000	1	0.571369	0.571369	0.581319	0.009950
4:4	chr13	chr17	55344000	55346000	2000	1	0.137244	0.137244	0.933635	0.796391
4:4	chr13	chr2	64672000	64674000	2000	1	0.214726	0.214726	0.948712	0.733985
1:1	chr13	chr11	68998000	69000000	2000	1	0.031741	0.031741	0.083373	0.051632
4:4	chr13	chr11	68998000	69000000	2000	1	0.185477	0.185477	0.237109	0.051632
4:4	chr14	chr22	6000	8000	2000	1	0.000250	0.000250	1.000000	0.999750
4:4	chr14	chr22	548000	550000	2000	1	0.000250	0.000250	1.000000	0.999750
4:4	chr14	chr22	2510000	2512000	2000	1	0.000250	0.000250	1.000000	0.999750
4:4	chr14	chr22	3780000	3782000	2000	1	0.000250	0.000250	1.000000	0.999750
4:4	chr14	chr22	14718000	14720000	2000	1	0.001996	0.001996	0.995502	0.993506
4:4	chr14	chr22	14734000	14736000	2000	1	0.000500	0.000500	0.998500	0.998000
4:4	chr14	chr1	30546000	30548000	2000	1	0.127247	0.127247	0.155832	0.028585
4:4	chr14	chr3	33294000	33296000	2000	1	0.253094	0.253094	0.727619	0.474525
4:4	chr14	chr3	37198000	37200000	2000	1	0.638151	0.638151	0.751145	0.112994
4:4	chr14	chr17	41376000	41378000	2000	1	0.021799	0.021799	0.974802	0.953003
4:4	chr14	chr7	44178000	44180000	2000	1	0.001252	0.001252	0.990752	0.989500
4:4	chr14	chr5	51994000	51996000	2000	1	0.003000	0.003000	0.986500	0.983500
4:4	chr14	chr11	60896000	60898000	2000	1	0.479322	0.479322	0.763199	0.283876
4:4	chr14	chr12	62964000	62966000	2000	1	0.307435	0.307435	0.799522	0.492087
4:4	chr14	chr21	67884000	67886000	2000	1	0.366297	0.366297	0.715843	0.349547
4:4	chr14	chr6	103024000	103026000	2000	1	0.018753	0.018753	0.994741	0.975988
4:4	chr15	chr13	1404000	1406000	2000	1	0.049463	0.049463	0.583333	0.533870
4:4	chr15	chr21	3314000	3316000	2000	1	0.000500	0.000500	0.997000	0.996500
4:4	chr15	chr21	3318000	3320000	2000	1	0.000500	0.000500	0.997500	0.997000
4:4	chr15	chr21	3330000	3332000	2000	1	0.000500	0.000500	0.998000	0.997500
4:4	chr15	chr21	3338000	3340000	2000	1	0.000500	0.000500	0.996500	0.996000
4:4	chr15	chr21	3410000	3412000	2000	1	0.000499	0.000499	0.938186	0.937687
4:4	chr15	chr13	3412000	3414000	2000	1	0.000500	0.000500	0.991000	0.990500
4:4	chr15	chr13	3418000	3420000	2000	1	0.001000	0.001000	0.991500	0.990500
4:4	chr15	chr21	3420000	3422000	2000	1	0.001000	0.001000	0.995500	0.994500
4:4	chr15	chr13	3422000	3424000	2000	1	0.000493	0.000493	0.984222	0.983730
4:4	chr15	chr21	3434000	3436000	2000	1	0.000500	0.000500	1.000000	0.999500
4:4	chr15	chr13	5618000	5620000	2000	1	0.358201	0.358201	0.556221	0.198020
4:4	chr15	chr21	6120000	6122000	2000	1	0.007998	0.007998	0.988253	0.980255
4:4	chr15	chr22	6122000	6124000	2000	1	0.016950	0.016950	0.983517	0.966567
4:4	chr15	chr21	6124000	6126000	2000	1	0.919390	0.919390	0.993500	0.074110
4:4	chr15	chr14	6396000	6398000	2000	1	0.488025	0.488025	0.851883	0.363858
4:4	chr15	chr21	6806000	6808000	2000	1	0.003299	0.003299	0.992492	0.989193
4:4	chr15	chr14	6858000	6860000	2000	1	0.000500	0.000500	0.997249	0.996749
4:4	chr15	chr22	6888000	6890000	2000	1	0.715000	0.715000	0.765683	0.050682
4:4	chr15	chr21	11236000	11238000	2000	1	0.022582	0.022582	0.939560	0.916978
4:4	chr15	chr13	12298000	12300000	2000	1	0.769811	0.769811	0.965483	0.195672
4:4	chr15	chr21	12346000	12348000	2000	1	0.059446	0.059446	0.665138	0.605691
4:4	chr15	chr20	12360000	12362000	2000	1	0.352450	0.352450	0.815385	0.462935
4:4	chr15	chr14	12566000	12568000	2000	1	0.051291	0.051291	0.863367	0.812077
4:4	chr15	chr11	13908000	13910000	2000	1	0.099789	0.099789	0.630678	0.530889
4:4	chr15	chr13	14190000	14192000	2000	1	0.629754	0.629754	0.704466	0.074713
4:4	chr15	chr14	18046000	18048000	2000	1	0.393514	0.393514	0.729746	0.336232
4:4	chr15	chr14	18056000	18058000	2000	1	0.299611	0.299611	0.947395	0.647784
4:4	chr15	chr11	18382000	18384000	2000	1	0.037527	0.037527	0.267412	0.229885
4:4	chr15	chr11	18388000	18390000	2000	1	0.711346	0.711346	0.872266	0.160919
4:4	chr15	chr22	18658000	18660000	2000	1	0.034407	0.034407	0.966534	0.932127
4:4	chr15	chrX	30482000	30484000	2000	1	0.686738	0.686738	0.920321	0.233583
4:4	chr15	chr19	43970000	43972000	2000	1	0.373663	0.373663	0.826698	0.453034
4:4	chr15	chr10	47694000	47696000	2000	1	0.196221	0.196221	0.755818	0.559597
4:4	chr15	chr1	51694000	51696000	2000	1	0.046167	0.046167	0.814925	0.768758
4:4	chr15	chr8	64688000	64690000	2000	1	0.102467	0.102467	0.239339	0.136872
4:4	chr15	chr7	81392000	81394000	2000	1	0.843309	0.843309	0.965375	0.122066
4:4	chr15	chr8	85754000	85756000	2000	1	0.870279	0.870279	0.933233	0.062954
4:4	chr15	chr2	90116000	90118000	2000	1	0.335768	0.335768	0.593607	0.257840
4:4	chr16	chr6	2000	4000	2000	1	0.161115	0.161115	0.999750	0.838635
4:4	chr16	chr2	8000	10000	2000	1	0.000753	0.000753	0.986254	0.985500
4:4	chr16	chr1	18932000	18934000	2000	1	0.631097	0.631097	0.906216	0.275119
4:4	chr16	chr12	31686000	31688000	2000	1	0.405744	0.405744	0.413712	0.007968
4:4	chr16	chr9	31862000	31864000	2000	1	0.084037	0.084037	0.883032	0.798995
4:4	chr16	chr10	31916000	31918000	2000	1	0.372926	0.372926	0.480626	0.107700
4:4	chr16	chr8	31924000	31926000	2000	1	0.131317	0.131317	0.486065	0.354747
4:4	chr16	chr2	31932000	31934000	2000	1	0.217540	0.217540	0.417540	0.200000
4:4	chr16	chr1	31978000	31980000	2000	1	0.014029	0.014029	0.366588	0.352559
4:4	chr16	chr7	32650000	32652000	2000	1	0.026345	0.026345	0.705293	0.678947
4:4	chr16	chr10	34192000	34194000	2000	1	0.234830	0.234830	0.675058	0.440228
4:4	chr16	chr10	34198000	34200000	2000	1	0.032778	0.032778	0.677462	0.644684
4:4	chr16	chr5	59630000	59632000	2000	1	0.202376	0.202376	0.792173	0.589797
4:4	chr16	chr12	59846000	59848000	2000	1	0.168199	0.168199	0.227193	0.058994
4:4	chr16	chr12	67786000	67788000	2000	1	0.678288	0.678288	0.718465	0.040176
4:4	chr16	chr1	73914000	73916000	2000	1	0.098100	0.098100	0.172210	0.074110
4:4	chr16	chr1	77978000	77980000	2000	1	0.061421	0.061421	0.525967	0.464546
4:4	chr17	chr7	486000	488000	2000	1	0.065983	0.065983	0.657209	0.591226
4:4	chr17	chr11	2588000	2590000	2000	1	0.028385	0.028385	0.224989	0.196604
4:4	chr17	chr2	4968000	4970000	2000	1	0.023628	0.023628	0.859570	0.835942
4:4	chr17	chr2	7460000	7462000	2000	1	0.003202	0.003202	0.264820	0.261618
4:4	chr17	chr13	16662000	16664000	2000	1	0.087647	0.087647	0.666446	0.578799
4:4	chr17	chr15	18540000	18542000	2000	1	0.129321	0.129321	0.589267	0.459946
4:4	chr17	chr5	18622000	18624000	2000	1	0.355995	0.355995	0.745710	0.389715
4:4	chr17	chr6	18636000	18638000	2000	1	0.277909	0.277909	0.775288	0.497378
4:4	chr17	chr6	18642000	18644000	2000	1	0.647522	0.647522	0.695257	0.047735
4:4	chr17	chr19	18648000	18650000	2000	1	0.350771	0.350771	0.381298	0.030527
4:4	chr17	chr1	18994000	18996000	2000	1	0.377495	0.377495	0.548249	0.170754
4:4	chr17	chr14	23018000	23020000	2000	1	0.009308	0.009308	0.737344	0.728036
4:4	chr17	chr21	23030000	23032000	2000	1	0.015770	0.015770	0.453364	0.437594
1:1	chr17	chr8	30092000	30094000	2000	1	0.347203	0.347203	0.759901	0.412698
4:4	chr17	chr8	30092000	30094000	2000	1	0.347203	0.347203	0.759901	0.412698
4:4	chr17	chr10	37702000	37704000	2000	1	0.119460	0.119460	0.534941	0.415482
4:4	chr17	chr2	67258000	67260000	2000	1	0.179619	0.179619	0.770717	0.591099
1:1	chr18	chr1	0	2000	2000	1	0.836547	0.836547	1.000000	0.163453
4:4	chr18	chr1	0	2000	2000	1	0.836547	0.836547	1.000000	0.163453
4:4	chr18	chr5	10248000	10250000	2000	1	0.121215	0.121215	0.809739	0.688524
4:4	chr18	chr21	15118000	15120000	2000	1	0.124901	0.124901	0.981718	0.856817
4:4	chr18	chr9	15212000	15214000	2000	1	0.024572	0.024572	0.540560	0.515988
4:4	chr18	chr12	49706000	49708000	2000	1	0.048155	0.048155	0.826507	0.778352
4:4	chr18	chr7	55940000	55942000	2000	1	0.062794	0.062794	0.953954	0.891160
4:4	chr18	chr5	63448000	63450000	2000	1	0.279902	0.279902	0.791063	0.511161
4:4	chr19	chr15	2000	4000	2000	1	0.298701	0.298701	1.000000	0.701299
4:4	chr19	chr4	31652000	31654000	2000	1	0.660441	0.660441	0.945791	0.285349
4:4	chr19	chr13	45640000	45642000	2000	1	0.553258	0.553258	0.809579	0.256321
4:4	chr19	chr17	46184000	46186000	2000	1	0.250788	0.250788	0.622635	0.371847
4:4	chr19	chrX	47342000	47344000	2000	1	0.121034	0.121034	0.959398	0.838364
4:4	chr19	chr8	47348000	47350000	2000	1	0.565992	0.565992	0.865696	0.299704
4:4	chr19	chrX	47510000	47512000	2000	1	0.574843	0.574843	0.910103	0.335260
4:4	chr19	chrX	47514000	47516000	2000	1	0.012272	0.012272	0.962372	0.950100
4:4	chr19	chr7	52362000	52364000	2000	1	0.191315	0.191315	0.200266	0.008951
4:4	chr2	chr5	26032000	26034000	2000	1	0.046022	0.046022	0.847627	0.801605
4:4	chr2	chr10	48772000	48774000	2000	1	0.019910	0.019910	0.743477	0.723567
4:4	chr2	chrX	55480000	55482000	2000	1	0.027496	0.027496	0.142791	0.115295
4:4	chr2	chr1	65542000	65544000	2000	1	0.543087	0.543087	0.857457	0.314370
4:4	chr2	chr9	68546000	68548000	2000	1	0.270032	0.270032	0.565830	0.295798
4:4	chr2	chr5	68714000	68716000	2000	1	0.364857	0.364857	0.535766	0.170909
4:4	chr2	chr1	87392000	87394000	2000	1	0.505389	0.505389	0.866084	0.360696
4:4	chr2	chr1	87848000	87850000	2000	1	0.103743	0.103743	0.369951	0.266209
4:4	chr2	chrX	87880000	87882000	2000	1	0.726394	0.726394	0.990528	0.264135
4:4	chr2	chrX	87884000	87886000	2000	1	0.732339	0.732339	0.995000	0.262661
4:4	chr2	chrX	87930000	87932000	2000	1	0.196724	0.196724	0.996004	0.799280
4:4	chr2	chr10	90990000	90992000	2000	1	0.154321	0.154321	0.568060	0.413739
4:4	chr2	chr22	91900000	91902000	2000	1	0.227615	0.227615	0.981509	0.753894
4:4	chr2	chr11	145416000	145418000	2000	1	0.176435	0.176435	0.748984	0.572549
4:4	chr2	chr5	169118000	169120000	2000	1	0.001000	0.001000	0.998000	0.997000
4:4	chr2	chr14	169790000	169792000	2000	1	0.006186	0.006186	0.835745	0.829558
4:4	chr2	chr17	180218000	180220000	2000	1	0.481369	0.481369	0.859813	0.378444
4:4	chr2	chr6	210288000	210290000	2000	1	0.032618	0.032618	0.677409	0.644790
4:4	chr2	chr11	210290000	210292000	2000	1	0.710926	0.710926	0.760658	0.049732
4:4	chr2	chr17	222068000	222070000	2000	1	0.105382	0.105382	0.836042	0.730660
4:4	chr2	chr20	235848000	235850000	2000	1	0.118227	0.118227	0.149723	0.031496
4:4	chr2	chr6	244316000	244318000	2000	1	0.420313	0.420313	0.999000	0.578687
4:4	chr2	chr6	244330000	244332000	2000	1	0.271808	0.271808	0.907709	0.635901
4:4	chr20	chr11	31172000	31174000	2000	1	0.162040	0.162040	0.854568	0.692528
4:4	chr20	chr15	32260000	32262000	2000	1	0.050140	0.050140	0.916261	0.866122
4:4	chr20	chr13	32556000	32558000	2000	1	0.112609	0.112609	0.451466	0.338857
4:4	chr20	chr12	33946000	33948000	2000	1	0.032223	0.032223	0.399372	0.367150
4:4	chr20	chr1	34204000	34206000	2000	1	0.207618	0.207618	0.689922	0.482304
4:4	chr20	chr7	49880000	49882000	2000	1	0.127587	0.127587	0.874074	0.746487
1:1	chr20	chr5	51982000	51984000	2000	1	0.166479	0.166479	0.266147	0.099668
4:4	chr20	chr5	51982000	51984000	2000	1	0.166479	0.166479	0.266147	0.099668
4:4	chr20	chr1	57938000	57940000	2000	1	0.047018	0.047018	0.410580	0.363562
4:4	chr20	chr6	66410000	66412000	2000	1	0.005354	0.005354	0.994249	0.988895
4:4	chr20	chr6	66436000	66438000	2000	1	0.000500	0.000500	0.999500	0.999000
4:4	chr20	chr6	66452000	66454000	2000	1	0.000500	0.000500	0.999000	0.998500
4:4	chr21	chr14	2892000	2894000	2000	1	0.000500	0.000500	1.000000	0.999500
4:4	chr21	chr14	2896000	2898000	2000	1	0.002989	0.002989	0.998999	0.996010
4:4	chr21	chr13	2932000	2934000	2000	1	0.002012	0.002012	0.998499	0.996488
4:4	chr21	chr14	2936000	2938000	2000	1	0.000749	0.000749	0.999500	0.998751
4:4	chr21	chr14	2976000	2978000	2000	1	0.001002	0.001002	0.999500	0.998498
4:4	chr21	chr14	2984000	2986000	2000	1	0.002513	0.002513	0.998749	0.996236
4:4	chr21	chr14	3030000	3032000	2000	1	0.002506	0.002506	1.000000	0.997494
4:4	chr21	chr14	3048000	3050000	2000	1	0.098471	0.098471	0.990771	0.892299
4:4	chr21	chr14	3054000	3056000	2000	1	0.218382	0.218382	0.997754	0.779371
4:4	chr21	chr14	3060000	3062000	2000	1	0.001739	0.001739	0.995008	0.993268
4:4	chr21	chr15	3102000	3104000	2000	1	0.000497	0.000497	0.998999	0.998502
4:4	chr21	chr15	3108000	3110000	2000	1	0.000250	0.000250	0.999750	0.999500
4:4	chr21	chr14	3110000	3112000	2000	1	0.000510	0.000510	0.997501	0.996991
4:4	chr21	chr14	3116000	3118000	2000	1	0.000250	0.000250	0.999750	0.999500
4:4	chr21	chr13	5950000	5952000	2000	1	0.000500	0.000500	0.997000	0.996500
4:4	chr21	chr13	5954000	5956000	2000	1	0.000754	0.000754	0.998002	0.997248
4:4	chr21	chr13	5976000	5978000	2000	1	0.002000	0.002000	0.998500	0.996500
4:4	chr21	chr13	5994000	5996000	2000	1	0.000500	0.000500	0.998500	0.998000
4:4	chr21	chr13	5998000	6000000	2000	1	0.001002	0.001002	0.998251	0.997249
4:4	chr21	chr13	6002000	6004000	2000	1	0.001248	0.001248	0.999000	0.997752
4:4	chr21	chr14	6028000	6030000	2000	1	0.000007	0.000007	0.992986	0.992979
4:4	chr21	chr13	6036000	6038000	2000	1	0.003497	0.003497	0.996997	0.993500
4:4	chr21	chr14	6038000	6040000	2000	1	0.005823	0.005823	0.995000	0.989177
4:4	chr21	chr13	6046000	6048000	2000	1	0.001000	0.001000	0.998500	0.997500
4:4	chr21	chr14	6060000	6062000	2000	1	0.000750	0.000750	0.999250	0.998500
4:4	chr21	chr13	6062000	6064000	2000	1	0.002500	0.002500	0.999000	0.996500
4:4	chr21	chr14	6080000	6082000	2000	1	0.005913	0.005913	0.996247	0.990335
4:4	chr21	chr13	6100000	6102000	2000	1	0.001000	0.001000	0.997500	0.996500
4:4	chr21	chr13	6106000	6108000	2000	1	0.000500	0.000500	0.996749	0.996249
4:4	chr21	chr13	6144000	6146000	2000	1	0.002500	0.002500	0.998500	0.996000
4:4	chr21	chr13	6172000	6174000	2000	1	0.001000	0.001000	0.998500	0.997500
4:4	chr21	chr13	6178000	6180000	2000	1	0.000501	0.000501	0.998750	0.998250
4:4	chr21	chr13	6182000	6184000	2000	1	0.000683	0.000683	0.992723	0.992040
4:4	chr21	chr14	6186000	6188000	2000	1	0.002998	0.002998	0.998500	0.995502
4:4	chr21	chr13	6188000	6190000	2000	1	0.000500	0.000500	0.997501	0.997001
4:4	chr21	chr14	6190000	6192000	2000	1	0.002500	0.002500	0.998000	0.995500
4:4	chr21	chr13	6230000	6232000	2000	1	0.000249	0.000249	0.995747	0.995498
4:4	chr21	chr13	6236000	6238000	2000	1	0.001489	0.001489	0.994012	0.992522
4:4	chr21	chr13	6272000	6274000	2000	1	0.013729	0.013729	0.972271	0.958542
4:4	chr21	chr13	6448000	6450000	2000	1	0.001251	0.001251	0.997500	0.996249
4:4	chr21	chr14	7926000	7928000	2000	1	0.247063	0.247063	0.435298	0.188235
4:4	chr22	chr15	256000	258000	2000	1	0.058831	0.058831	0.971000	0.912169
4:4	chr22	chr14	260000	262000	2000	1	0.000500	0.000500	0.991748	0.991248
4:4	chr22	chr14	264000	266000	2000	1	0.000500	0.000500	0.996000	0.995500
4:4	chr22	chr14	278000	280000	2000	1	0.009102	0.009102	0.995500	0.986398
4:4	chr22	chr13	316000	318000	2000	1	0.000333	0.000333	0.841470	0.841138
4:4	chr22	chr14	320000	322000	2000	1	0.005088	0.005088	0.982754	0.977666
4:4	chr22	chr14	666000	668000	2000	1	0.000755	0.000755	0.449396	0.448640
4:4	chr22	chr13	682000	684000	2000	1	0.000751	0.000751	0.998000	0.997249
4:4	chr22	chr15	736000	738000	2000	1	0.769444	0.769444	0.989000	0.219556
4:4	chr22	chr14	2728000	2730000	2000	1	0.049431	0.049431	0.996000	0.946569
4:4	chr22	chr21	2750000	2752000	2000	1	0.001981	0.001981	0.996505	0.994525
4:4	chr22	chr3	2776000	2778000	2000	1	0.003500	0.003500	0.998000	0.994500
4:4	chr22	chr21	2788000	2790000	2000	1	0.003987	0.003987	0.988288	0.984301
4:4	chr22	chr3	2804000	2806000	2000	1	0.000750	0.000750	0.998500	0.997750
4:4	chr22	chr21	2986000	2988000	2000	1	0.003000	0.003000	0.993490	0.990491
4:4	chr22	chr13	2988000	2990000	2000	1	0.006190	0.006190	0.788299	0.782109
4:4	chr22	chr14	3512000	3514000	2000	1	0.001194	0.001194	0.802384	0.801190
4:4	chr22	chr13	3738000	3740000	2000	1	0.000001	0.000001	0.998502	0.998500
4:4	chr22	chr13	3742000	3744000	2000	1	0.001002	0.001002	0.999500	0.998498
4:4	chr22	chr14	3900000	3902000	2000	1	0.001761	0.001761	0.997750	0.995990
4:4	chr22	chr14	12312000	12314000	2000	1	0.891081	0.891081	0.995749	0.104668
4:4	chr22	chr14	12350000	12352000	2000	1	0.000500	0.000500	1.000000	0.999500
4:4	chr22	chr13	22058000	22060000	2000	1	0.039437	0.039437	0.824546	0.785109
4:4	chr22	chr6	44006000	44008000	2000	1	0.196429	0.196429	0.371406	0.174977
4:4	chr3	chr20	8826000	8828000	2000	1	0.824683	0.824683	0.957269	0.132586
4:4	chr3	chrX	13184000	13186000	2000	1	0.178914	0.178914	0.754661	0.575747
4:4	chr3	chr6	14074000	14076000	2000	1	0.403183	0.403183	0.569095	0.165911
4:4	chr3	chr12	14082000	14084000	2000	1	0.035623	0.035623	0.410077	0.374455
4:4	chr3	chr8	14096000	14098000	2000	1	0.209661	0.209661	0.632549	0.422887
4:4	chr3	chr12	39644000	39646000	2000	1	0.176560	0.176560	0.321369	0.144809
4:4	chr3	chr9	48178000	48180000	2000	1	0.065007	0.065007	0.156610	0.091603
4:4	chr3	chrX	50278000	50280000	2000	1	0.318616	0.318616	0.464980	0.146364
4:4	chr3	chr15	68360000	68362000	2000	1	0.153846	0.153846	0.652187	0.498341
4:4	chr3	chr5	73040000	73042000	2000	1	0.002730	0.002730	0.093422	0.090692
4:4	chr3	chr11	82090000	82092000	2000	1	0.212855	0.212855	0.760223	0.547368
4:4	chr3	chr1	97832000	97834000	2000	1	0.074234	0.074234	0.629827	0.555593
4:4	chr3	chr2	103166000	103168000	2000	1	0.227071	0.227071	0.759525	0.532453
4:4	chr3	chr21	105664000	105666000	2000	1	0.207467	0.207467	0.427422	0.219956
4:4	chr3	chr2	115650000	115652000	2000	1	0.013982	0.013982	0.441896	0.427914
4:4	chr3	chr4	131190000	131192000	2000	1	0.048341	0.048341	0.528224	0.479883
4:4	chr3	chr10	150052000	150054000	2000	1	0.302203	0.302203	0.969758	0.667555
4:4	chr3	chrX	152598000	152600000	2000	1	0.493196	0.493196	0.815912	0.322716
4:4	chr3	chr8	153806000	153808000	2000	1	0.189109	0.189109	0.310152	0.121043
4:4	chr3	chr2	155544000	155546000	2000	1	0.051618	0.051618	0.690422	0.638804
4:4	chr3	chr4	157118000	157120000	2000	1	0.014551	0.014551	0.816098	0.801547
4:4	chr3	chr19	202396000	202398000	2000	1	0.000500	0.000500	0.999500	0.999000
4:4	chr4	chr1	64082000	64084000	2000	1	0.161247	0.161247	0.700467	0.539219
4:4	chr4	chr8	66244000	66246000	2000	1	0.501436	0.501436	0.940765	0.439329
4:4	chr4	chr14	83164000	83166000	2000	1	0.396349	0.396349	0.497758	0.101408
4:4	chr4	chrX	98430000	98432000	2000	1	0.143294	0.143294	0.259562	0.116268
4:4	chr4	chr5	107418000	107420000	2000	1	0.312452	0.312452	0.796152	0.483700
4:4	chr4	chr11	109308000	109310000	2000	1	0.310717	0.310717	0.802990	0.492273
4:4	chr4	chr10	112054000	112056000	2000	1	0.009720	0.009720	0.119682	0.109962
4:4	chr4	chr6	112664000	112666000	2000	1	0.199612	0.199612	0.612977	0.413364
4:4	chr4	chr2	135750000	135752000	2000	1	0.035836	0.035836	0.100665	0.064828
4:4	chr4	chr5	142734000	142736000	2000	1	0.070545	0.070545	0.587622	0.517077
4:4	chr4	chr6	142972000	142974000	2000	1	0.317906	0.317906	0.702669	0.384763
4:4	chr4	chr22	190446000	190448000	2000	1	0.010867	0.010867	0.999500	0.988634
4:4	chr5	chr3	43324000	43326000	2000	1	0.212580	0.212580	0.686967	0.474388
4:4	chr5	chr19	51158000	51160000	2000	1	0.000649	0.000649	0.669695	0.669046
4:4	chr5	chr8	53422000	53424000	2000	1	0.050768	0.050768	0.308581	0.257812
4:4	chr5	chr13	54030000	54032000	2000	1	0.121717	0.121717	0.516106	0.394389
4:4	chr5	chr6	76996000	76998000	2000	1	0.063748	0.063748	0.113455	0.049708
4:4	chr5	chr16	83686000	83688000	2000	1	0.217618	0.217618	0.536812	0.319194
4:4	chr5	chr8	84682000	84684000	2000	1	0.072923	0.072923	0.863158	0.790235
4:4	chr5	chr4	85868000	85870000	2000	1	0.038456	0.038456	0.845128	0.806673
4:4	chr5	chr4	102550000	102552000	2000	1	0.000971	0.000971	0.055340	0.054369
4:4	chr5	chr18	102824000	102826000	2000	1	0.213123	0.213123	0.674897	0.461774
4:4	chr5	chr8	102830000	102832000	2000	1	0.376632	0.376632	0.659780	0.283148
4:4	chr5	chr3	103140000	103142000	2000	1	0.012019	0.012019	0.257500	0.245481
4:4	chr5	chr1	103238000	103240000	2000	1	0.223393	0.223393	0.689962	0.466569
4:4	chr5	chr14	103634000	103636000	2000	1	0.516916	0.516916	0.613874	0.096958
4:4	chr5	chrX	105158000	105160000	2000	1	0.657313	0.657313	0.909825	0.252512
4:4	chr5	chr15	107620000	107622000	2000	1	0.008170	0.008170	0.416255	0.408085
4:4	chr5	chr11	110776000	110778000	2000	1	0.583420	0.583420	0.893969	0.310549
4:4	chr5	chr3	114092000	114094000	2000	1	0.044285	0.044285	0.818537	0.774253
4:4	chr5	chrX	120348000	120350000	2000	1	0.361832	0.361832	0.737796	0.375964
4:4	chr5	chr8	122884000	122886000	2000	1	0.257361	0.257361	0.733951	0.476589
4:4	chr5	chr18	153534000	153536000	2000	1	0.000500	0.000500	0.995500	0.995000
1:1	chr5	chr1	172028000	172030000	2000	1	0.016311	0.016311	0.104265	0.087954
4:4	chr5	chr7	181080000	181082000	2000	1	0.384428	0.384428	0.618452	0.234024
4:4	chr5	chr1	182024000	182026000	2000	1	0.000500	0.000500	1.000000	0.999500
4:4	chr5	chr1	182102000	182104000	2000	1	0.311796	0.311796	0.668881	0.357084
4:4	chr5	chr6	182104000	182106000	2000	1	0.896996	0.896996	0.994000	0.097004
4:4	chr6	chr1	0	2000	2000	1	0.003846	0.003846	0.988431	0.984584
4:4	chr6	chr12	9062000	9064000	2000	1	0.277840	0.277840	0.559674	0.281834
4:4	chr6	chr7	9090000	9092000	2000	1	0.187452	0.187452	0.451732	0.264280
4:4	chr6	chr11	9182000	9184000	2000	1	0.010276	0.010276	0.253121	0.242845
4:4	chr6	chr11	16050000	16052000	2000	1	0.034093	0.034093	0.532223	0.498130
4:4	chr6	chr3	24846000	24848000	2000	1	0.235121	0.235121	0.766062	0.530941
4:4	chr6	chr2	25620000	25622000	2000	1	0.046378	0.046378	0.816685	0.770307
4:4	chr6	chr5	27044000	27046000	2000	1	0.260548	0.260548	0.982027	0.721479
4:4	chr6	chr17	31374000	31376000	2000	1	0.109853	0.109853	0.561861	0.452008
4:4	chr6	chr19	31476000	31478000	2000	1	0.158874	0.158874	0.223390	0.064516
4:4	chr6	chr1	33100000	33102000	2000	1	0.430710	0.430710	0.615228	0.184519
4:4	chr6	chr17	34440000	34442000	2000	1	0.320206	0.320206	0.587379	0.267172
4:4	chr6	chr5	57936000	57938000	2000	1	0.005811	0.005811	0.980735	0.974925
4:4	chr6	chr5	57940000	57942000	2000	1	0.304845	0.304845	0.976756	0.671911
4:4	chr6	chr5	57944000	57946000	2000	1	0.000182	0.000182	0.962596	0.962414
4:4	chr6	chr4	63762000	63764000	2000	1	0.336851	0.336851	0.814201	0.477351
4:4	chr6	chr14	66672000	66674000	2000	1	0.106127	0.106127	0.875878	0.769751
4:4	chr6	chr8	84710000	84712000	2000	1	0.002156	0.002156	0.874611	0.872456
4:4	chr6	chr10	85746000	85748000	2000	1	0.349572	0.349572	0.616517	0.266946
4:4	chr6	chr2	106342000	106344000	2000	1	0.124454	0.124454	0.398749	0.274295
4:4	chr6	chr13	106828000	106830000	2000	1	0.204372	0.204372	0.960720	0.756348
4:4	chr6	chr4	158690000	158692000	2000	1	0.265109	0.265109	0.783792	0.518683
4:4	chr6	chr16	172008000	172010000	2000	1	0.075308	0.075308	0.999750	0.924442
4:4	chr7	chr6	8000	10000	2000	1	0.068267	0.068267	1.000000	0.931733
4:4	chr7	chr15	64264000	64266000	2000	1	0.360727	0.360727	0.668798	0.308071
4:4	chr7	chrX	64270000	64272000	2000	1	0.019463	0.019463	0.845289	0.825826
4:4	chr7	chrX	64276000	64278000	2000	1	0.027948	0.027948	0.828048	0.800100
4:4	chr7	chr1	78298000	78300000	2000	1	0.300773	0.300773	0.988006	0.687233
4:4	chr7	chr6	92850000	92852000	2000	1	0.002675	0.002675	0.420808	0.418132
4:4	chr7	chr2	93452000	93454000	2000	1	0.040257	0.040257	0.648615	0.608358
4:4	chr7	chrY	101282000	101284000	2000	1	0.290237	0.290237	0.847533	0.557295
