row_id	pair	transmission	query_name	query_sample	query_haplotype	query_haplotype_label	query_chrom	query_arm	query_arm_order	query_source_window_native_0based_half_open	query_source_start_0based	query_source_end_0based_exclusive	local_query_start_0based	local_query_end_0based_exclusive	native_query_start_0based	native_query_end_0based_exclusive	native_query_interval_0based_half_open	query_length	segment_length_bp	target_name	target_sample	target_haplotype	target_haplotype_number	target_haplotype_label	target_chrom	target_arm	target_source_window_native_0based_half_open	target_color_group	strand	identity	jaccard	nb	interchromosomal	strict_primary_path_only	event_id	event_order	event_label	event_class	event_role	side_fragment_caveat	candidate_window_native_0based_half_open	event_interpretation	coordinate_system	geometry_source	annotation_source	do_not_use_for_geometry
41	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr5.maternal:183333449-183833448_chr5_qarm	PAN027	PAN027#1	maternal	chr5	chr5q	10	chr5:183333449-183833449	183333449	183833449	409710	499999	183743159	183833448	chr5:183743159-183833448	500000	90289	PAN010#1#chr5.haplotype1:183353914-183853913_chr5_qarm	PAN010	PAN010#1	1	haplotype1	chr5	chr5q	chr5:183353914-183853914	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
42	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr5.maternal:183333449-183833448_chr5_qarm	PAN027	PAN027#1	maternal	chr5	chr5q	10	chr5:183333449-183833449	183333449	183833449	499999	500000	183833448	183833449	chr5:183833448-183833449	500000	1	PAN010#1#chr15.haplotype1:99600503-100100502_chr15_qarm	PAN010	PAN010#1	1	haplotype1	chr15	chr15q	chr15:99600503-100100503	chr15q	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
43	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr6.maternal:6947-506946_chr6_parm	PAN027	PAN027#1	maternal	chr6	chr6p	11	chr6:6947-506947	6947	506947	0	499997	6947	506944	chr6:6947-506944	500000	499997	PAN010#2#chr6.haplotype2:13314-513313_chr6_parm	PAN010	PAN010#2	2	haplotype2	chr6	chr6p	chr6:13314-513314	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
44	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr6.maternal:171365480-171865479_chr6_qarm	PAN027	PAN027#1	maternal	chr6	chr6q	12	chr6:171365480-171865480	171365480	171865480	0	22943	171365480	171388423	chr6:171365480-171388423	500000	22943	PAN010#1#chr6.haplotype1:171359713-171859712_chr6_qarm	PAN010	PAN010#1	1	haplotype1	chr6	chr6q	chr6:171359713-171859713	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
45	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr6.maternal:171365480-171865479_chr6_qarm	PAN027	PAN027#1	maternal	chr6	chr6q	12	chr6:171365480-171865480	171365480	171865480	22943	33856	171388423	171399336	chr6:171388423-171399336	500000	10913	PAN010#2#chr6.haplotype2:171707900-172207899_chr6_qarm	PAN010	PAN010#2	2	haplotype2	chr6	chr6q	chr6:171707900-172207900	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
46	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr6.maternal:171365480-171865479_chr6_qarm	PAN027	PAN027#1	maternal	chr6	chr6q	12	chr6:171365480-171865480	171365480	171865480	33856	46329	171399336	171411809	chr6:171399336-171411809	500000	12473	PAN010#1#chr6.haplotype1:171359713-171859712_chr6_qarm	PAN010	PAN010#1	1	haplotype1	chr6	chr6q	chr6:171359713-171859713	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
47	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr6.maternal:171365480-171865479_chr6_qarm	PAN027	PAN027#1	maternal	chr6	chr6q	12	chr6:171365480-171865480	171365480	171865480	46329	55433	171411809	171420913	chr6:171411809-171420913	500000	9104	PAN010#2#chr6.haplotype2:171707900-172207899_chr6_qarm	PAN010	PAN010#2	2	haplotype2	chr6	chr6q	chr6:171707900-172207900	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
48	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr6.maternal:171365480-171865479_chr6_qarm	PAN027	PAN027#1	maternal	chr6	chr6q	12	chr6:171365480-171865480	171365480	171865480	55433	68051	171420913	171433531	chr6:171420913-171433531	500000	12618	PAN010#1#chr6.haplotype1:171359713-171859712_chr6_qarm	PAN010	PAN010#1	1	haplotype1	chr6	chr6q	chr6:171359713-171859713	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
49	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr6.maternal:171365480-171865479_chr6_qarm	PAN027	PAN027#1	maternal	chr6	chr6q	12	chr6:171365480-171865480	171365480	171865480	68051	114742	171433531	171480222	chr6:171433531-171480222	500000	46691	PAN010#2#chr6.haplotype2:171707900-172207899_chr6_qarm	PAN010	PAN010#2	2	haplotype2	chr6	chr6q	chr6:171707900-172207900	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
50	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr6.maternal:171365480-171865479_chr6_qarm	PAN027	PAN027#1	maternal	chr6	chr6q	12	chr6:171365480-171865480	171365480	171865480	114742	115759	171480222	171481239	chr6:171480222-171481239	500000	1017	PAN010#1#chr6.haplotype1:171359713-171859712_chr6_qarm	PAN010	PAN010#1	1	haplotype1	chr6	chr6q	chr6:171359713-171859713	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
51	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr6.maternal:171365480-171865479_chr6_qarm	PAN027	PAN027#1	maternal	chr6	chr6q	12	chr6:171365480-171865480	171365480	171865480	115759	149103	171481239	171514583	chr6:171481239-171514583	500000	33344	PAN010#2#chr6.haplotype2:171707900-172207899_chr6_qarm	PAN010	PAN010#2	2	haplotype2	chr6	chr6q	chr6:171707900-172207900	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
52	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr6.maternal:171365480-171865479_chr6_qarm	PAN027	PAN027#1	maternal	chr6	chr6q	12	chr6:171365480-171865480	171365480	171865480	149103	500000	171514583	171865480	chr6:171514583-171865480	500000	350897	PAN010#1#chr6.haplotype1:171359713-171859712_chr6_qarm	PAN010	PAN010#1	1	haplotype1	chr6	chr6q	chr6:171359713-171859713	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
53	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr7.maternal:8960-508959_chr7_parm	PAN027	PAN027#1	maternal	chr7	chr7p	13	chr7:8960-508960	8960	508960	0	18081	8960	27041	chr7:8960-27041	500000	18081	PAN010#1#chr7.haplotype1:11317-511316_chr7_parm	PAN010	PAN010#1	1	haplotype1	chr7	chr7p	chr7:11317-511317	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
54	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr7.maternal:8960-508959_chr7_parm	PAN027	PAN027#1	maternal	chr7	chr7p	13	chr7:8960-508960	8960	508960	18081	19090	27041	28050	chr7:27041-28050	500000	1009	PAN010#2#chr7.haplotype2:4672-504671_chr7_parm	PAN010	PAN010#2	2	haplotype2	chr7	chr7p	chr7:4672-504672	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
55	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr7.maternal:8960-508959_chr7_parm	PAN027	PAN027#1	maternal	chr7	chr7p	13	chr7:8960-508960	8960	508960	19090	500000	28050	508960	chr7:28050-508960	500000	480910	PAN010#1#chr7.haplotype1:11317-511316_chr7_parm	PAN010	PAN010#1	1	haplotype1	chr7	chr7p	chr7:11317-511317	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
56	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr7.maternal:159657678-160157677_chr7_qarm	PAN027	PAN027#1	maternal	chr7	chr7q	14	chr7:159657678-160157678	159657678	160157678	0	500000	159657678	160157678	chr7:159657678-160157678	500000	500000	PAN010#1#chr7.haplotype1:159808466-160308465_chr7_qarm	PAN010	PAN010#1	1	haplotype1	chr7	chr7q	chr7:159808466-160308466	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
57	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr8.maternal:6750-506749_chr8_parm	PAN027	PAN027#1	maternal	chr8	chr8p	15	chr8:6750-506750	6750	506750	0	500000	6750	506750	chr8:6750-506750	500000	500000	PAN010#1#chr8.haplotype1:4912-504911_chr8_parm	PAN010	PAN010#1	1	haplotype1	chr8	chr8p	chr8:4912-504912	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
58	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr8.maternal:146664859-147164858_chr8_qarm	PAN027	PAN027#1	maternal	chr8	chr8q	16	chr8:146664859-147164859	146664859	147164859	0	500000	146664859	147164859	chr8:146664859-147164859	500000	500000	PAN010#2#chr8.haplotype2:145411083-145911082_chr8_qarm	PAN010	PAN010#2	2	haplotype2	chr8	chr8q	chr8:145411083-145911083	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
59	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr9.maternal:7315-507314_chr9_parm	PAN027	PAN027#1	maternal	chr9	chr9p	17	chr9:7315-507315	7315	507315	0	310884	7315	318199	chr9:7315-318199	500000	310884	PAN010#2#chr9.haplotype2:7277-507276_chr9_parm	PAN010	PAN010#2	2	haplotype2	chr9	chr9p	chr9:7277-507277	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
60	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr9.maternal:7315-507314_chr9_parm	PAN027	PAN027#1	maternal	chr9	chr9p	17	chr9:7315-507315	7315	507315	310884	313629	318199	320944	chr9:318199-320944	500000	2745	PAN010#1#chr9.haplotype1:6255-506254_chr9_parm	PAN010	PAN010#1	1	haplotype1	chr9	chr9p	chr9:6255-506255	same_chromosome_primary_path	+	96.9381	0.941455	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
61	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr9.maternal:7315-507314_chr9_parm	PAN027	PAN027#1	maternal	chr9	chr9p	17	chr9:7315-507315	7315	507315	313629	500000	320944	507315	chr9:320944-507315	500000	186371	PAN010#2#chr9.haplotype2:7277-507276_chr9_parm	PAN010	PAN010#2	2	haplotype2	chr9	chr9p	chr9:7277-507277	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
62	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	PAN027	PAN027#1	maternal	chr9	chr9q	18	chr9:128564684-129064684	128564684	129064684	0	242939	128564684	128807623	chr9:128564684-128807623	500000	242939	PAN010#1#chr9.haplotype1:128676570-129176569_chr9_qarm	PAN010	PAN010#1	1	haplotype1	chr9	chr9q	chr9:128676570-129176570	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
63	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	PAN027	PAN027#1	maternal	chr9	chr9q	18	chr9:128564684-129064684	128564684	129064684	242939	244343	128807623	128809027	chr9:128807623-128809027	500000	1404	PAN010#2#chr9.haplotype2:136480159-136980158_chr9_qarm	PAN010	PAN010#2	2	haplotype2	chr9	chr9q	chr9:136480159-136980159	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
64	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	PAN027	PAN027#1	maternal	chr9	chr9q	18	chr9:128564684-129064684	128564684	129064684	244343	322732	128809027	128887416	chr9:128809027-128887416	500000	78389	PAN010#1#chr9.haplotype1:128676570-129176569_chr9_qarm	PAN010	PAN010#1	1	haplotype1	chr9	chr9q	chr9:128676570-129176570	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
65	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	PAN027	PAN027#1	maternal	chr9	chr9q	18	chr9:128564684-129064684	128564684	129064684	322732	323749	128887416	128888433	chr9:128887416-128888433	500000	1017	PAN010#2#chr9.haplotype2:136480159-136980158_chr9_qarm	PAN010	PAN010#2	2	haplotype2	chr9	chr9q	chr9:136480159-136980159	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
66	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	PAN027	PAN027#1	maternal	chr9	chr9q	18	chr9:128564684-129064684	128564684	129064684	323749	499999	128888433	129064683	chr9:128888433-129064683	500000	176250	PAN010#1#chr9.haplotype1:128676570-129176569_chr9_qarm	PAN010	PAN010#1	1	haplotype1	chr9	chr9q	chr9:128676570-129176570	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
67	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr10.maternal:9348-509347_chr10_parm	PAN027	PAN027#1	maternal	chr10	chr10p	19	chr10:9348-509348	9348	509348	0	467784	9348	477132	chr10:9348-477132	500000	467784	PAN010#2#chr10.haplotype2:5970-505969_chr10_parm	PAN010	PAN010#2	2	haplotype2	chr10	chr10p	chr10:5970-505970	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
68	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr10.maternal:9348-509347_chr10_parm	PAN027	PAN027#1	maternal	chr10	chr10p	19	chr10:9348-509348	9348	509348	468788	500000	478136	509348	chr10:478136-509348	500000	31212	PAN010#2#chr10.haplotype2:5970-505969_chr10_parm	PAN010	PAN010#2	2	haplotype2	chr10	chr10p	chr10:5970-505970	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
69	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	PAN027	PAN027#1	maternal	chr10	chr10q	20	chr10:133869212-134369212	133869212	134369212	0	377491	133869212	134246703	chr10:133869212-134246703	500000	377491	PAN010#2#chr10.haplotype2:133995116-134495115_chr10_qarm	PAN010	PAN010#2	2	haplotype2	chr10	chr10q	chr10:133995116-134495116	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
70	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	PAN027	PAN027#1	maternal	chr10	chr10q	20	chr10:133869212-134369212	133869212	134369212	378517	380798	134247729	134250010	chr10:134247729-134250010	500000	2281	PAN010#2#chr10.haplotype2:133995116-134495115_chr10_qarm	PAN010	PAN010#2	2	haplotype2	chr10	chr10q	chr10:133995116-134495116	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
71	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	PAN027	PAN027#1	maternal	chr10	chr10q	20	chr10:133869212-134369212	133869212	134369212	385131	387412	134254343	134256624	chr10:134254343-134256624	500000	2281	PAN010#2#chr10.haplotype2:133995116-134495115_chr10_qarm	PAN010	PAN010#2	2	haplotype2	chr10	chr10q	chr10:133995116-134495116	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
