Name	Sample	Haplotype	Chromosome	Arm	ChromArm	Superpopulation	D1	D2	D3	D4	D5	nearest_same_superpop_name	nearest_same_superpop_distance_d1_d2	nearest_same_superpop_sample	nearest_same_superpop_chromarm
HG01891#1#JAGYVO020000012.1:12101-82101_chr10_parm	HG01891	1	chr10	p	chr10_p	AFR	0.026879086144794277	-0.20587222763003085	-0.4054554170490181	-0.26626166192040746	-0.3794868005012015	NA19468#2#CM087837.1:3757-73757_chr10_parm	9.073369777861027e-6	NA19468	chr10_p
HG01891#1#JAGYVO020000013.1:15142931-15262930_chr15_qarm	HG01891	1	chr15	q	chr15_q	AFR	-0.2679664364698711	-0.09226547157837467	0.16663146047647792	0.2064738494554259	-0.30292020339461645	NA19443#2#JBHIIR010000047.1:91803955-91923954_chr15_qarm	2.0778496974382252e-4	NA19443	chr15_q
HG01891#1#JAGYVO020000014.1:39280196-39300195_chr21_qarm	HG01891	1	chr21	q	chr21_q	AFR	0.518132313193576	0.1898948263262625	0.1799034807560045	-0.06496099031987262	-0.07559872043362297	HG02280#2#JBHDRS010000071.1:37226218-37246217_chr21_qarm	1.2295854502222865e-4	HG02280	chr21_q
HG01891#1#JAGYVO020000016.1:32802080-32832079_chr20_qarm	HG01891	1	chr20	q	chr20_q	AFR	-0.10209374006645812	-0.03597396202135734	0.02401780352600673	-0.04107226150436261	0.13756057607975453	NA19468#1#CM087828.1:7478-102478_chr20_parm	0.060706687511809056	NA19468	chr20_p
HG01891#1#JAGYVO020000020.1:12483-117483_chr18_parm	HG01891	1	chr18	p	chr18_p	AFR	0.031184403981649025	-0.19183005351491275	-0.4023398890990064	-0.2782429880766643	-0.3599830406098624	NA19036#1#CM089734.1:4247-109247_chr18_parm	2.6428034770147724e-6	NA19036	chr18_p
HG01891#1#JAGYVO020000021.1:8897466-9062465_chr4_qarm	HG01891	1	chr4	q	chr4_q	AFR	0.1780496192379167	-0.05809417296414998	-0.10526033473112556	0.046995788713865574	0.12057519492071218	NA18522#2#CM087189.1:190471048-190636047_chr4_qarm	8.824759367127375e-5	NA18522	chr4_q
HG01891#1#JAGYVO020000054.1:109602605-109852604_chr3_qarm	HG01891	1	chr3	q	chr3_q	AFR	-0.3934019226618688	0.09333461906082252	0.06449148580406583	-0.1155781644586685	-0.1321607857701635	HG03579#2#CM089285.1:202138783-202388782_chr3_qarm	2.2664175288525318e-5	HG03579	chr3_q
HG01891#1#JAGYVO020000055.1:12887-52887_chr9_parm	HG01891	1	chr9	p	chr9_p	AFR	-0.1165065532848545	-0.41569947518511124	0.33264666883395005	0.04038600768256599	-0.06457571341669037	NA20129#1#CM092135.1:12065-52065_chr9_parm	4.800329463888731e-5	NA20129	chr9_p
HG01891#1#JAGYVO020000056.1:12826-342826_chr1_parm	HG01891	1	chr1	p	chr1_p	AFR	-0.27126404598360077	0.25958743697559367	-0.1057389094805869	0.14413707650224003	-0.046844743237136666	HG03516#1#CM089203.1:16090-311090_chr1_parm	0.0014308036873907023	HG03516	chr1_p
HG01891#1#JAGYVO020000057.1:129943233-130133232_chr5_qarm	HG01891	1	chr5	q	chr5_q	AFR	-0.24845161294441986	0.38115679202213426	-0.037777630847359724	0.2220369190948985	-0.06226907973349803	HG01884#1#CM086405.1:183325252-183515251_chr5_qarm	1.778151520482594e-4	HG01884	chr5_q
HG01891#1#JAGYVO020000062.1:111319804-111334803_chr1_qarm	HG01891	1	chr1	q	chr1_q	AFR	0.5056710197258432	0.16727924064476013	0.17493287574206806	-0.055700205838115587	-0.08212343868374547	HG03209#1#JBHDWG010000014.1:123368268-123383267_chr1_qarm	6.376229743808129e-5	HG03209	chr1_q
HG01891#1#JAGYVO020000064.1:57766382-57811381_chr17_qarm	HG01891	1	chr17	q	chr17_q	AFR	0.25884886078142316	0.2017477904528815	0.03172342099679519	0.13745938765665067	-0.035021604417225786	HG02976#1#JBHDVW010000011.1:59138508-59183507_chr17_qarm	1.8388598176014197e-4	HG02976	chr17_q
HG01891#1#JAGYVO020000066.1:17003-117003_chr20_parm	HG01891	1	chr20	p	chr20_p	AFR	-0.14769636741979614	0.03314064715219076	0.22553688860256466	-0.13310881709718017	0.17169895851665457	NA19159#2#CM099972.1:11875-111875_chr20_parm	2.5498000193761818e-5	NA19159	chr20_p
HG01891#1#JAGYVO020000067.1:94910393-95085392_chr10_qarm	HG01891	1	chr10	q	chr10_q	AFR	0.16844291788406973	-0.059402798202983546	-0.10213322623981293	0.04434489580060143	0.11381992956334472	HG03453#1#CM088015.1:133732443-133907442_chr10_qarm	0.0010352119142066959	HG03453	chr10_q
HG01891#1#JAGYVO020000069.1:71999587-72229586_chr9_qarm	HG01891	1	chr9	q	chr9_q	AFR	-0.1882854766556264	0.16818735199757684	-0.16715389140891057	-0.4119082885726966	0.05403380841633517	HG02717#1#CM088961.1:136560355-136790354_chr9_qarm	4.3246716709817666e-5	HG02717	chr9_q
HG01891#1#JAGYVO020000070.1:10281-510281_chr22_parm	HG01891	1	chr22	p	chr22_p	AFR	0.0664652584794726	-0.16788786250471363	-0.17885809038933476	0.11562492839530335	0.130282850179264	NA19036#1#CM089731.1:1073-501073_chr14_parm	1.546321503603621e-4	NA19036	chr14_p
HG01891#1#JAGYVO020000074.1:11373-56373_chr17_parm	HG01891	1	chr17	p	chr17_p	AFR	0.02312927437941388	-0.1125301695706237	-0.1524133639663424	-0.03665188481663505	0.12229548222441333	NA19185#1#CM087732.1:3961-48961_chr17_parm	7.408693914655087e-7	NA19185	chr17_p
HG01891#2#CM088206.1:240379022-240499021_chr2_qarm	HG01891	2	chr2	q	chr2_q	AFR	0.0020460158373914908	0.1587632643654041	0.021832686490646184	-0.07581405307973069	0.22807473496073427	HG02647#1#CM086555.1:241639822-241759821_chr2_qarm	5.944032294674586e-7	HG02647	chr2_q
HG01891#2#CM088207.1:11479-71479_chr4_parm	HG01891	2	chr4	p	chr4_p	AFR	0.09461359183831261	-0.1542469883453427	-0.19023034035361172	0.11563005197445463	0.160079384570049	NA18906#2#JAHEON020000005.1:15902-75902_chr4_parm	4.880809111902646e-8	NA18906	chr4_p
HG01891#2#CM088207.1:190671400-190856399_chr4_qarm	HG01891	2	chr4	q	chr4_q	AFR	0.16386792653910265	-0.06581549334077008	-0.11084172155205022	0.047401598043975285	0.11954215121991577	HG03471#1#CM087521.1:191104886-191294885_chr4_qarm	0.0011729182409723161	HG03471	chr4_q
HG01891#2#CM088208.1:160181087-160226086_chr7_qarm	HG01891	2	chr7	q	chr7_q	AFR	0.10090363519400079	-0.1895774957242104	-0.19449371226429427	0.15853364394241565	0.16747153073619722	HG02486#2#CM088220.1:160416087-160461086_chr7_qarm	7.696345413540817e-6	HG02486	chr7_q
HG01891#2#CM088208.1:16263-241263_chr7_parm	HG01891	2	chr7	p	chr7_p	AFR	-0.2415242645072852	0.29628123356126607	-0.07120708420621823	-0.14184187602862475	0.20544141282994147	HG02922#1#CM086999.1:10319-235319_chr7_parm	7.358528174566055e-6	HG02922	chr7_p
HG01891#2#CM088209.1:13209-183209_chr8_parm	HG01891	2	chr8	p	chr8_p	AFR	-0.20993891419470517	0.3100036087631258	-0.05422135123467737	0.31660880747597464	-0.08780146569783391	HG02258#1#JBHDUY010000058.1:14196-184196_chr8_parm	9.013162127517159e-5	HG02258	chr8_p
HG01891#2#CM088210.1:10798-50798_chr9_parm	HG01891	2	chr9	p	chr9_p	AFR	-0.11170844012824045	-0.4191488271082076	0.33557715288592177	0.04148799393962712	-0.0681729008670012	HG02145#2#CM099660.1:5604-45604_chr9_parm	1.891354990475748e-5	HG02145	chr9_p
HG01891#2#CM088210.1:130223638-130533637_chr9_qarm	HG01891	2	chr9	q	chr9_q	AFR	-0.3105123250110614	0.27190610442481966	-0.19779776561041207	-0.06726439035613084	-0.13343347926797425	HG03369#1#CM094386.1:138549441-138859440_chr9_qarm	1.8940683590512068e-4	HG03369	chr9_q
HG01891#2#CM088211.1:133037356-133062355_chr12_qarm	HG01891	2	chr12	q	chr12_q	AFR	0.11417205499914108	-0.1899124416005536	-0.19580432434231299	0.16423230731346405	0.17458163235151442	HG02723#2#CM092018.1:134495478-134520477_chr12_qarm	5.90325883375296e-7	HG02723	chr12_q
HG01891#2#CM088211.1:1836-66836_chr12_parm	HG01891	2	chr12	p	chr12_p	AFR	-0.11731302280143609	-0.45645362324090466	0.37093020166131163	0.04034939085678629	-0.055962511322012506	HG02886#1#CM088090.1:11345-76345_chr12_parm	1.3857933265223416e-5	HG02886	chr12_p
HG01891#2#CM088212.1:12250-37250_chr16_parm	HG01891	2	chr16	p	chr16_p	AFR	0.014173911915097068	-0.2530957096450394	0.02317038672510596	0.05139580279426357	-0.022756252491019237	HG03471#1#CM087528.1:3681-28681_chr16_parm	3.5823683919061197e-4	HG03471	chr16_p
HG01891#2#CM088212.1:95554618-95764617_chr16_qarm	HG01891	2	chr16	q	chr16_q	AFR	-0.3650713419550977	0.06571277668350782	0.09532486931531406	-0.2696778988834292	0.058782851393515946	HG02886#2#CM088134.1:91744690-91954689_chr16_qarm	6.340595800775129e-5	HG02886	chr16_q
HG01891#2#CM088213.1:11971-221971_chr19_parm	HG01891	2	chr19	p	chr19_p	AFR	-0.3717304516365631	0.1237384350585658	0.16483671627575422	-0.0030246829700874764	-0.11389719533303076	HG02647#1#CM086568.1:9929-219929_chr19_parm	4.1237708802549516e-4	HG02647	chr19_p
HG01891#2#CM088213.1:61095396-61115395_chr19_qarm	HG01891	2	chr19	q	chr19_q	AFR	0.5183304622923385	0.1933871872461633	0.18023889292955309	-0.0692683829236776	-0.07100837504693276	NA19338#1#CM087769.1:60723753-60743752_chr19_qarm	6.218012181529259e-5	NA19338	chr19_q
HG01891#2#CM088214.1:13693-513693_chrX_parm	HG01891	2	chrX	p	chrX_p	AFR	0.060812334081586664	-0.16303814984582973	-0.14952514508034478	0.09281352634940526	0.05511304761745797	HG02451#2#CM086233.1:9435-509435_chrX_parm	4.7393110752064636e-6	HG02451	chrX_p
HG01891#2#CM088214.1:153820293-154150292_chrX_qarm	HG01891	2	chrX	q	chrX_q	AFR	0.04212789179179356	-0.19862357457600466	-0.11832972864260317	0.08407985772693179	0.03019869126261897	HG02886#2#CM088138.1:152896820-153226819_chrX_qarm	3.5922902919946824e-5	HG02886	chrX_q
HG01891#2#JAGYVN020000001.1:58201621-58236620_chr17_qarm	HG01891	2	chr17	q	chr17_q	AFR	0.11443057891818614	0.0975265423030694	-0.06905138304778348	0.20245083860437832	-0.02538290770176696	HG02451#2#JBHDRK010000015.1:68497935-68532934_chr17_qarm	9.832145429255585e-4	HG02451	chr17_q
HG01891#2#JAGYVN020000002.1:48885043-48910042_chr22_qarm	HG01891	2	chr22	q	chr22_q	AFR	0.48895796747634457	0.1824190728156227	0.16470866077150106	-0.07398629154355384	-0.055944172446509025	NA19443#1#JBHIIQ010000005.1:47602809-47627808_chr22_qarm	1.9404828514175332e-5	NA19443	chr22_q
HG01891#2#JAGYVN020000004.1:111136669-111386668_chr3_qarm	HG01891	2	chr3	q	chr3_q	AFR	-0.3925802036796952	0.09363212443588446	0.06671396467342036	-0.11456056737590144	-0.13026198383556056	NA19700#1#JBHIJE010000042.1:104584726-104834725_chr3_qarm	6.468294181873604e-5	NA19700	chr3_q
HG01891#2#JAGYVN020000005.1:2317-167317_chr6_parm	HG01891	2	chr6	p	chr6_p	AFR	-0.22050171620282302	0.3344169852781649	-0.02961027274324993	0.28772050801462606	-0.07317668377763403	NA19909#2#JBIRDI010000053.1:2573-167573_chr6_parm	9.779718011192272e-5	NA19909	chr6_p
HG01891#2#JAGYVN020000009.1:111044578-111184577_chr6_qarm	HG01891	2	chr6	q	chr6_q	AFR	-0.20732599297245535	0.30002982182587057	-0.07768812652994865	0.38675214845592926	-0.140309463081447	HG02451#2#CM086226.1:172545883-172685882_chr6_qarm	5.337074613746401e-4	HG02451	chr6_q
HG01891#2#JAGYVN020000012.1:14193-119193_chr18_parm	HG01891	2	chr18	p	chr18_p	AFR	0.031179582968076623	-0.1918338706611445	-0.4023700129561913	-0.27828215341581314	-0.3600072936626996	HG01891#1#JAGYVO020000020.1:12483-117483_chr18_parm	6.149209479255023e-6	HG01891	chr18_p
HG01891#2#JAGYVN020000014.1:133133820-133328819_chr5_qarm	HG01891	2	chr5	q	chr5_q	AFR	-0.27291047913511113	0.3941898926080894	-0.032998116395052096	0.18657255543578305	-0.04467260043623028	HG02559#2#CM088247.1:182327424-182522423_chr5_qarm	2.3060567378580156e-4	HG02559	chr5_q
HG01891#2#JAGYVN020000017.1:13081103-13201102_chr15_qarm	HG01891	2	chr15	q	chr15_q	AFR	-0.26812081276590466	-0.09205878341816305	0.16771027195196597	0.20402276830885546	-0.3025215824401546	NA19043#1#JBHDVS010000049.1:92504451-92624450_chr15_qarm	7.174220562800078e-5	NA19043	chr15_q
HG01891#2#JAGYVN020000022.1:6578-36578_chr20_parm	HG01891	2	chr20	p	chr20_p	AFR	-0.08084508084591922	-0.35236748627551356	0.24086847777250023	0.03795823266349716	-0.036874491228143555	NA19443#2#CM089469.1:5604-35604_chr20_parm	1.1485074744688507e-15	NA19443	chr20_p
HG01891#2#JAGYVN020000048.1:105363633-105373632_chr13_qarm	HG01891	2	chr13	q	chr13_q	AFR	0.4362761915550133	0.09709205288481593	0.13467158530907564	-0.03783112465803071	-0.08215562807301201	NA19835#2#CM094040.1:108859102-108869101_chr13_qarm	3.913017133917902e-5	NA19835	chr13_q
HG01891#2#JAGYVN020000050.1:2129-72129_chr10_parm	HG01891	2	chr10	p	chr10_p	AFR	0.02680423360161713	-0.20577607424683386	-0.405431321253191	-0.2664042601293724	-0.3793544996760023	HG02622#1#JAHAOO020000013.1:12915-82915_chr10_parm	3.5560986224552887e-6	HG02622	chr10_p
HG01891#2#JAGYVN020000051.1:9277-229277_chr11_parm	HG01891	2	chr11	p	chr11_p	AFR	-0.40354889771152064	0.09308816372311811	0.12269805123504265	-0.03835981445692065	-0.09394659304498258	HG03225#1#CM089305.1:5606-225606_chr11_parm	1.6521555006928416e-5	HG03225	chr11_p
HG01891#2#JAGYVN020000052.1:15849-310849_chr1_parm	HG01891	2	chr1	p	chr1_p	AFR	-0.286202928497833	0.287738198662887	-0.08183205152966821	0.18156848445694984	-0.022649318787092566	NA20129#2#CM092117.1:10265-305265_chr1_parm	1.8626408694600967e-4	NA20129	chr1_p
HG01891#2#JAGYVN020000053.1:35019363-35039362_chr21_qarm	HG01891	2	chr21	q	chr21_q	AFR	0.5094081533906113	0.1855823905109952	0.17694560477567586	-0.06455511277982956	-0.07096524755995365	HG02723#1#CM092043.1:42152435-42172434_chr21_qarm	1.4862817626881726e-4	HG02723	chr21_q
HG01891#2#JAGYVN020000054.1:33341135-33446134_chr20_qarm	HG01891	2	chr20	q	chr20_q	AFR	-0.19438188576252943	-0.29628770855934045	0.3554006739578696	-0.036334025694504356	0.03557984477589084	NA19159#1#CM099956.1:66352323-66457322_chr20_qarm	1.4438572883048877e-5	NA19159	chr20_q
HG01891#2#JAGYVN020000055.1:118418215-118438214_chr1_qarm	HG01891	2	chr1	q	chr1_q	AFR	0.5012974274599704	0.17851930999877	0.16968517579549444	-0.07242970948427374	-0.06622351811966026	NA19835#1#CM094021.1:242980037-243000036_chr1_qarm	2.8303438334045735e-4	NA19835	chr1_q
HG01891#2#JAGYVN020000058.1:3769-53769_chr17_parm	HG01891	2	chr17	p	chr17_p	AFR	0.02289102158639629	-0.11293421298225527	-0.14982608100531303	-0.037396334050991124	0.12338861961175908	NA18522#1#CM087182.1:7327-57327_chr17_parm	1.0303491207013054e-4	NA18522	chr17_p
HG01891#2#JAGYVN020000063.1:9081-509081_chr13_parm	HG01891	2	chr13	p	chr13_p	AFR	0.07369652499064948	-0.19465374380207018	-0.2159792861453647	0.14917551773233886	0.18113786431063023	NA19700#1#JBHIJE010000046.1:5333-505333_chr13_parm	3.828816545418518e-5	NA19700	chr13_p
HG01960#1#CM088644.1:10046-310046_chr1_parm	HG01960	1	chr1	p	chr1_p	AFR	-0.28538788813162425	0.2775866231660574	-0.10275277967944188	0.1491727664018558	-0.0485658672423054	HG03270#2#CM089910.1:2982-302982_chr1_parm	0.001795969802937373	HG03270	chr1_p
HG01960#1#CM088644.1:248786299-248801298_chr1_qarm	HG01960	1	chr1	q	chr1_q	AFR	0.5090826620168282	0.16744391846571155	0.18116456635390552	-0.05680944237300461	-0.08486338947275726	HG02451#1#JBHDRJ010000003.1:109418119-109433118_chr1_qarm	2.786140363244934e-4	HG02451	chr1_q
HG01960#1#CM088645.1:183709323-183914322_chr5_qarm	HG01960	1	chr5	q	chr5_q	AFR	-0.26756488393297584	0.3824994852297846	-0.03706441063980399	0.18591226636132102	-0.04355388190496525	NA18906#1#CM091935.1:182378463-182578462_chr5_qarm	0.008621680230729846	NA18906	chr5_q
HG01960#1#CM088646.1:158999689-159004688_chr7_qarm	HG01960	1	chr7	q	chr7_q	AFR	0.1205669511017528	-0.12235982809512232	-0.10789879420398464	0.08252392744380961	0.05967980022375109	NA19391#2#CM087805.1:163668519-163673518_chr7_qarm	2.1524680743305652e-4	NA19391	chr7_q
HG01960#1#CM088646.1:9608-189608_chr7_parm	HG01960	1	chr7	p	chr7_p	AFR	-0.222298724370221	0.2270262643886684	-0.034313500176817884	-0.30812383264729204	0.27240495377470436	HG03041#2#CM088732.1:8560-188560_chr7_parm	2.492961830795183e-5	HG03041	chr7_p
HG01960#1#CM088647.1:8869-183869_chr8_parm	HG01960	1	chr8	p	chr8_p	AFR	-0.2847596806026628	0.022360738289409543	0.17945292190434448	0.14832717095512396	-0.21145058018501153	HG02559#2#CM088249.1:11163-186163_chr8_parm	3.61487379080985e-5	HG02559	chr8_p
HG01960#1#CM088648.1:143654627-143884626_chr9_qarm	HG01960	1	chr9	q	chr9_q	AFR	-0.18824204722157534	0.1679823521527841	-0.16758029880558717	-0.41202841761456316	0.05386826416397009	HG02451#1#CM086205.1:138333891-138563890_chr9_qarm	4.626097611767028e-5	HG02451	chr9_q
HG01960#1#CM088648.1:8358-48358_chr9_parm	HG01960	1	chr9	p	chr9_p	AFR	-0.11630017636478218	-0.4158940015109505	0.3316189061253181	0.040221474312992354	-0.06450238094765098	HG03540#2#CM088066.1:19955-59955_chr9_parm	1.6491669232243062e-4	HG03540	chr9_p
HG01960#1#CM088649.1:135485020-135605019_chr10_qarm	HG01960	1	chr10	q	chr10_q	AFR	0.2094568875955542	-0.030834654160668832	-0.08084881118979591	0.03314041817057964	0.10970144598953263	HG02145#2#CM099661.1:134188536-134308535_chr10_qarm	8.418463198194807e-4	HG02145	chr10_q
HG01960#1#CM088649.1:8452-78452_chr10_parm	HG01960	1	chr10	p	chr10_p	AFR	0.026847244362195984	-0.20575836352613547	-0.4052286952303331	-0.26612078121548755	-0.37912438676786175	NA19043#2#CM087075.1:11901-81901_chr10_parm	9.805904244465397e-6	NA19043	chr10_p
HG01960#1#CM088650.1:7110-227110_chr11_parm	HG01960	1	chr11	p	chr11_p	AFR	-0.40233167204687	0.09357668064512979	0.12159668867158777	-0.03427228579559046	-0.09426017175483081	NA19391#1#CM087793.1:11469-231469_chr11_parm	1.0145590153628288e-4	NA19391	chr11_p
HG01960#1#CM088651.1:134128208-134153207_chr12_qarm	HG01960	1	chr12	q	chr12_q	AFR	0.11350504534434776	-0.18857310247243078	-0.19413907346330184	0.16252530837882004	0.17249184122247252	HG02976#2#CM087128.1:133516547-133541546_chr12_qarm	4.661500124355928e-6	HG02976	chr12_q
HG01960#1#CM088651.1:7293-77293_chr12_parm	HG01960	1	chr12	p	chr12_p	AFR	-0.11513725792550975	-0.450682503238493	0.3638801296480565	0.03835387204267772	-0.05048585468440212	HG03486#2#CM091965.1:6548-76548_chr12_parm	1.0498267519895803e-5	HG03486	chr12_p
HG01960#1#CM088652.1:6155-36155_chr16_parm	HG01960	1	chr16	p	chr16_p	AFR	0.010490435658577683	-0.25048523135355827	0.008263156575748148	0.04595383858366145	-0.023829555710147016	HG03486#1#CM091981.1:2907-27907_chr16_parm	0.00332166045831736	HG03486	chr16_p
HG01960#1#CM088652.1:88673297-88883296_chr16_qarm	HG01960	1	chr16	q	chr16_q	AFR	-0.36495616704529005	0.0659389948975415	0.09629006961741764	-0.26929239940801414	0.05819380463164849	HG03209#1#CM087221.1:89974458-90184457_chr16_qarm	1.8919363489704722e-5	HG03209	chr16_q
HG01960#1#CM088653.1:9753-109753_chr18_parm	HG01960	1	chr18	p	chr18_p	AFR	0.030611771774693784	-0.19222204556131753	-0.4052461352601305	-0.28288224618664093	-0.36531501467699495	HG02559#1#CM088243.1:6985-106985_chr18_parm	8.668502660647663e-6	HG02559	chr18_p
HG01960#1#CM088654.1:10401-215401_chr19_parm	HG01960	1	chr19	p	chr19_p	AFR	-0.3766396660741788	0.11820099781194916	0.1697097879300131	-0.004875293973405238	-0.11935774368580014	HG03225#2#CM089326.1:9663-214663_chr19_parm	4.741175972086643e-5	HG03225	chr19_p
HG01960#1#CM088654.1:59249031-59269030_chr19_qarm	HG01960	1	chr19	q	chr19_q	AFR	0.5190902435826574	0.19320421415703143	0.17904663198578685	-0.06950664351182	-0.07263109943803453	HG02583#2#CM089524.1:62417391-62437390_chr19_qarm	1.2318586609101908e-5	HG02583	chr19_q
HG01960#1#CM088655.1:66119268-66224267_chr20_qarm	HG01960	1	chr20	q	chr20_q	AFR	-0.1959416881324479	-0.29690242574529335	0.35572640137907485	-0.03642243976349117	0.03522538652420434	HG02647#1#CM086569.1:67651466-67756465_chr20_qarm	3.4713525747861226e-5	HG02647	chr20_q
HG01960#1#CM088655.1:7481-107481_chr20_parm	HG01960	1	chr20	p	chr20_p	AFR	-0.14706783147952204	0.03255271719431678	0.2264149363183099	-0.13358628938542688	0.16998999083425498	HG02818#1#CM092007.1:8277-108277_chr20_parm	2.691702313382433e-4	HG02818	chr20_p
HG01960#1#CM088656.1:49415480-49435479_chr22_qarm	HG01960	1	chr22	q	chr22_q	AFR	0.5204292975576237	0.19423325442818834	0.1789997466839532	-0.0681846738277999	-0.07338944052426467	NA20282#2#JBIRDU010000011.1:44074520-44094519_chr22_qarm	3.777175679770819e-4	NA20282	chr22_q
HG01960#1#CM088656.1:6835-506835_chr22_parm	HG01960	1	chr22	p	chr22_p	AFR	0.06861043561656664	-0.19152251710310833	-0.19856149522465583	0.13962453047500425	0.15459971155140728	HG02486#1#JAGYVM020000046.1:8602-508602_chr14_parm	3.8221046160415606e-4	HG02486	chr14_p
HG01960#1#CM088657.1:153458486-153788485_chrX_qarm	HG01960	1	chrX	q	chrX_q	AFR	0.04485145385782258	-0.19655916352402125	-0.12303120202838375	0.0851038482061436	0.03131855076799065	HG02486#2#JAGYVL020000014.1:101215049-101545048_chrX_qarm	1.462437549935685e-5	HG02486	chrX_q
HG01960#1#CM088657.1:7679-507679_chrX_parm	HG01960	1	chrX	p	chrX_p	AFR	0.06084066735617996	-0.16314718322919022	-0.14965006148627563	0.09291093820814031	0.05518551566190073	HG02723#2#CM092026.1:12450-507450_chrX_parm	1.1253500684995231e-5	HG02723	chrX_p
HG01960#1#JBHIHM010000008.1:9401-54401_chr17_parm	HG01960	1	chr17	p	chr17_p	AFR	0.023123277996598	-0.111748029604289	-0.15136402783415978	-0.0359949346318345	0.1204138451038528	HG02886#1#JAHAOU020000014.1:13087-58087_chr17_parm	2.2183943458096474e-6	HG02886	chr17_p
HG01960#1#JBHIHM010000009.1:147711290-147831289_chr2_qarm	HG01960	1	chr2	q	chr2_q	AFR	0.004885192478173575	0.16388781095041285	0.0270429981991694	-0.07912728585238338	0.22917788167096256	HG03540#2#CM088060.1:241805859-241925858_chr2_qarm	3.7992853473407193e-4	HG03540	chr2_q
HG01960#1#JBHIHM010000012.1:93097086-93222085_chr15_qarm	HG01960	1	chr15	q	chr15_q	AFR	-0.26636097312371493	-0.0866237394959037	0.16066958292338232	0.21129417355902477	-0.3032482687077737	NA18508#1#JBHIJG010000009.1:84852693-84977692_chr15_qarm	8.484099508955239e-5	NA18508	chr15_q
