method_id	evidence_layer	comparison_id	query_chrom	query_arm_side	target_chrom	target_arm	support_class	support_bins	paf_rows	aligned_bp_sum	mean_identity_weighted	mean_match_distance
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr4	internal	chr10	chr10_internal	interchromosomal	3	3	381	0.994751	0.005249
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr4	internal	chr18	chr18_internal	interchromosomal	6	6	264	0.996212	0.003788
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr4	internal	chr22	chr22_internal	interchromosomal	8	8	259	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr4	internal	chr13	chr13_internal	interchromosomal	8	8	257	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr4	internal	chr21	chr21_internal	interchromosomal	6	6	498	0.990025	0.009975
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr4	internal	chr20	chr20_internal	interchromosomal	3	3	147	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr4	internal	chr19	chr19_internal	interchromosomal	1	1	10	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr4	internal	chr16	chr16_internal	interchromosomal	3	3	348	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr4	internal	chr17	chr17_internal	interchromosomal	2	2	30	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr3	internal	chr16	chr16_internal	interchromosomal	2	2	2094	0.999522	0.000478
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr3	internal	chr17	chr17_internal	interchromosomal	6	6	816	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr3	internal	chr12	chr12_internal	interchromosomal	9	10	448	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr3	internal	chr14	chr14_internal	interchromosomal	18	19	19294	0.985457	0.014543
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr3	internal	chr18	chr18_internal	interchromosomal	4	4	368	0.997283	0.002717
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr3	internal	chr22	chr22_internal	interchromosomal	2	2	45	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr3	internal	chr10	chr10_internal	interchromosomal	3	3	30	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr3	internal	chr15	chr15_internal	interchromosomal	12	12	12660	0.963173	0.036827
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr3	internal	chr11	chr11_internal	interchromosomal	9	9	2614	0.987451	0.012549
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr3	internal	chr13	chr13_internal	interchromosomal	5	5	6052	0.978716	0.021284
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr3	internal	chr21	chr21_internal	interchromosomal	21	21	38381	0.994796	0.005204
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr3	internal	chr20	chr20_internal	interchromosomal	1	1	300	0.980000	0.020000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr3	internal	chr19	chr19_internal	interchromosomal	2	2	45	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr2	internal	chr15	chr15_internal	interchromosomal	1	1	172	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr2	internal	chr20	chr20_internal	interchromosomal	1	1	1	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr1	internal	chr12	chr12_internal	interchromosomal	14	14	1212	0.998350	0.001650
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr1	internal	chr15	chr15_internal	interchromosomal	4	4	771	0.983139	0.016861
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr1	internal	chr14	chr14_internal	interchromosomal	17	17	10296	0.926608	0.073392
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr1	internal	chr10	chr10_internal	interchromosomal	12	12	6205	0.891306	0.108694
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr1	internal	chr11	chr11_internal	interchromosomal	6	6	747	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr1	internal	chr16	chr16_internal	interchromosomal	8	8	804	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr1	internal	chr22	chr22_internal	interchromosomal	14	14	6088	0.968989	0.031011
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr1	internal	chr21	chr21_internal	interchromosomal	30	30	36454	0.951516	0.048484
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr1	internal	chr17	chr17_internal	interchromosomal	4	4	2068	0.962952	0.037048
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr1	internal	chr13	chr13_internal	interchromosomal	4	4	1431	0.997208	0.002792
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr1	internal	chr19	chr19_internal	interchromosomal	8	8	12342	0.965258	0.034742
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr1	internal	chr18	chr18_internal	interchromosomal	6	6	976	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr1	internal	chr20	chr20_internal	interchromosomal	1	1	3	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chrX	internal	chr16	chr16_internal	interchromosomal	2	2	9	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chrX	internal	chr14	chr14_internal	interchromosomal	1	1	4	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chrX	internal	chr15	chr15_internal	interchromosomal	1	1	22	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chrX	internal	chr11	chr11_internal	interchromosomal	1	1	23	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr9	internal	chr17	chr17_internal	interchromosomal	1	1	27	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr7	internal	chr12	chr12_internal	interchromosomal	1	1	5	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr7	internal	chr19	chr19_internal	interchromosomal	1	1	89	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr6	internal	chr16	chr16_internal	interchromosomal	1	1	57	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr5	internal	chr10	chr10_internal	interchromosomal	1	1	313	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr4	internal	chr10	chr10_internal	interchromosomal	1	1	54	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr3	internal	chr20	chr20_internal	interchromosomal	1	1	463	0.969828	0.030172
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr2	internal	chr13	chr13_internal	interchromosomal	1	1	302	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr2	internal	chr11	chr11_internal	interchromosomal	2	2	77	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr1	internal	chr11	chr11_internal	interchromosomal	1	1	286	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr1	internal	chr22	chr22_internal	interchromosomal	1	1	4	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr1	internal	chr21	chr21_internal	interchromosomal	1	1	1	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr1	internal	chr15	chr15_internal	interchromosomal	11	11	19402	0.963850	0.036150
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr1	internal	chr14	chr14_internal	interchromosomal	5	5	10000	0.969168	0.030832
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr1	internal	chr16	chr16_internal	interchromosomal	2	2	256	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr1	internal	chr19	chr19_internal	interchromosomal	1	1	121	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chrX	internal	chr11	chr11_internal	interchromosomal	1	1	117	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr9	internal	chr12	chr12_internal	interchromosomal	1	1	5	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr8	internal	chr16	chr16_internal	interchromosomal	1	1	23	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr7	internal	chr22	chr22_internal	interchromosomal	1	1	8	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr6	internal	chr14	chr14_internal	interchromosomal	1	1	2	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr5	internal	chr11	chr11_internal	interchromosomal	1	1	55	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr3	internal	chr16	chr16_internal	interchromosomal	1	2	989	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr3	internal	chr17	chr17_internal	interchromosomal	1	1	92	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr3	internal	chr15	chr15_internal	interchromosomal	1	1	8	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr1	internal	chr14	chr14_internal	interchromosomal	1	1	169	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr1	internal	chr16	chr16_internal	interchromosomal	1	1	22	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr1	internal	chr20	chr20_internal	interchromosomal	1	1	7	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027mat_vs_PAN010_joint	chr1	internal	chr19	chr19_internal	interchromosomal	1	1	55	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr22	internal	chrX	chrX_internal	interchromosomal	1	1	128	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr22	internal	chr1	chr1_internal	interchromosomal	15	15	2477	0.951799	0.048201
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr22	internal	chr7	chr7_internal	interchromosomal	2	2	10	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr22	internal	chr9	chr9_internal	interchromosomal	1	1	27	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr22	internal	chr2	chr2_internal	interchromosomal	2	2	49	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr22	internal	chr3	chr3_internal	interchromosomal	10	10	10074	0.969961	0.030039
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr22	internal	chr4	chr4_internal	interchromosomal	5	5	166	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr22	internal	chr8	chr8_internal	interchromosomal	1	1	1	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr21	internal	chr3	chr3_internal	interchromosomal	6	6	4400	0.972804	0.027196
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr21	internal	chr1	chr1_internal	interchromosomal	8	8	3421	0.957176	0.042824
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr21	internal	chr7	chr7_internal	interchromosomal	4	4	1183	0.994089	0.005911
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr21	internal	chr4	chr4_internal	interchromosomal	8	8	2132	0.890117	0.109883
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr21	internal	chr9	chr9_internal	interchromosomal	6	6	327	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr21	internal	chrX	chrX_internal	interchromosomal	4	4	236	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr21	internal	chr8	chr8_internal	interchromosomal	1	1	38	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr21	internal	chr5	chr5_internal	interchromosomal	1	1	118	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr20	internal	chrX	chrX_internal	interchromosomal	1	1	7	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr20	internal	chr7	chr7_internal	interchromosomal	1	1	5	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr19	internal	chr7	chr7_internal	interchromosomal	1	1	15	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr18	internal	chr9	chr9_internal	interchromosomal	1	1	3	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr18	internal	chr5	chr5_internal	interchromosomal	3	3	211	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr18	internal	chr2	chr2_internal	interchromosomal	4	4	146	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr18	internal	chr1	chr1_internal	interchromosomal	6	6	385	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr18	internal	chr8	chr8_internal	interchromosomal	2	2	733	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr18	internal	chr4	chr4_internal	interchromosomal	2	2	223	0.995516	0.004484
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr18	internal	chr3	chr3_internal	interchromosomal	5	5	330	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr18	internal	chrX	chrX_internal	interchromosomal	5	5	217	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr17	internal	chr9	chr9_internal	interchromosomal	1	1	91	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr17	internal	chr3	chr3_internal	interchromosomal	3	3	393	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr17	internal	chrX	chrX_internal	interchromosomal	1	1	81	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr17	internal	chr7	chr7_internal	interchromosomal	3	3	62	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr17	internal	chr8	chr8_internal	interchromosomal	1	1	112	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr16	internal	chr1	chr1_internal	interchromosomal	1	1	295	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr16	internal	chr7	chr7_internal	interchromosomal	1	1	10	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr15	internal	chr4	chr4_internal	interchromosomal	8	8	2110	0.975478	0.024522
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr15	internal	chr3	chr3_internal	interchromosomal	7	7	136	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr15	internal	chr5	chr5_internal	interchromosomal	4	4	618	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr15	internal	chr9	chr9_internal	interchromosomal	11	11	2498	0.999600	0.000400
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr15	internal	chr2	chr2_internal	interchromosomal	5	5	344	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr15	internal	chr7	chr7_internal	interchromosomal	5	5	542	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr15	internal	chr8	chr8_internal	interchromosomal	4	4	177	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr15	internal	chrX	chrX_internal	interchromosomal	3	3	17	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr15	internal	chr1	chr1_internal	interchromosomal	8	8	8069	0.969555	0.030445
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr14	internal	chr3	chr3_internal	interchromosomal	33	33	50354	0.974715	0.025285
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr14	internal	chr1	chr1_internal	interchromosomal	16	16	12318	0.967635	0.032365
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr14	internal	chr7	chr7_internal	interchromosomal	7	7	187	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr14	internal	chr5	chr5_internal	interchromosomal	12	12	105	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr14	internal	chr4	chr4_internal	interchromosomal	6	6	838	0.997614	0.002386
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr14	internal	chr9	chr9_internal	interchromosomal	12	12	1303	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr14	internal	chr2	chr2_internal	interchromosomal	10	10	148	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr14	internal	chrX	chrX_internal	interchromosomal	4	4	111	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr14	internal	chr8	chr8_internal	interchromosomal	5	5	474	0.997890	0.002110
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr14	internal	chr6	chr6_internal	interchromosomal	2	2	365	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr13	internal	chrX	chrX_internal	interchromosomal	2	2	296	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr12	internal	chr6	chr6_internal	interchromosomal	6	6	635	0.998425	0.001575
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr12	internal	chr9	chr9_internal	interchromosomal	5	5	41	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr12	internal	chr8	chr8_internal	interchromosomal	3	3	221	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr12	internal	chr2	chr2_internal	interchromosomal	4	4	325	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr12	internal	chrX	chrX_internal	interchromosomal	15	16	573	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr12	internal	chr7	chr7_internal	interchromosomal	6	6	357	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr12	internal	chr5	chr5_internal	interchromosomal	3	3	69	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr12	internal	chr3	chr3_internal	interchromosomal	12	13	814	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr12	internal	chr1	chr1_internal	interchromosomal	10	10	170	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr12	internal	chr4	chr4_internal	interchromosomal	9	9	462	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr11	internal	chr1	chr1_internal	interchromosomal	1	1	2	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN028mat_vs_PAN027_joint	chr10	internal	chr9	chr9_internal	interchromosomal	1	1	57	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr22	internal	chr4	chr4_internal	interchromosomal	1	1	12	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr21	internal	chr4	chr4_internal	interchromosomal	1	1	6	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr19	internal	chr8	chr8_internal	interchromosomal	1	1	59	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr17	internal	chr6	chr6_internal	interchromosomal	1	1	135	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr17	internal	chr8	chr8_internal	interchromosomal	1	1	126	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr16	internal	chr4	chr4_internal	interchromosomal	1	1	2	1.000000	0.000000
sweepga_fastga_f32	filtered_one_to_one	PAN027pat_vs_PAN011_joint	chr15	internal	chr2	chr2_internal	interchromosomal	1	1	12	1.000000	0.000000
