pair	transmission	query_name	query_arm	query_start	query_end	query_length	paf_query_length	target_name	target_hap	target_arm	strand	identity	jaccard	nb	interchromosomal
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	95057	98877	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	98877	102760	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	102760	105322	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	105322	106775	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	107786	113219	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	114230	118211	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	99.5589	0.991236	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	118211	125962	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	125962	128241	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	128241	129667	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	98.4452	0.969613	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	130803	140677	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	142115	143251	500000	41248	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010#1	chr21p	+	99.9119	0.998241	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	143251	144698	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	99.3065	0.986273	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	148403	149539	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	159413	161987	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	99.9304	0.99861	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	161987	163433	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	96.8753	0.940309	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	168139	169585	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	99.8616	0.997238	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	171717	173155	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	99.9304	0.99861	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	174291	175737	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	98.7474	0.97541	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	176755	178016	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	96.1192	0.926662	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	182036	184315	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	99.921	0.998421	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	185753	188336	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	188336	189349	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	99.9012	0.998028	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	189349	190615	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	190615	192049	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	192049	194632	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	195645	198341	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	200924	203203	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	204633	207214	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	207214	209493	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	218351	219796	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	97.2639	0.947439	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	223505	224641	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	229801	230937	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	230937	232382	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	97.6898	0.955345	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	245985	247241	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	251258	252271	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	254975	256111	500000	41248	PAN010#1#chr15.haplotype1:5402-505401_chr15_parm	PAN010#1	chr15p	+	99.9119	0.998241	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	256111	257558	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	99.3056	0.986254	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	259837	261271	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	264867	267563	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	99.8419	0.996845	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	268699	270146	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	271159	272425	500000	41248	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010#1	chr21p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	272425	273855	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	99.93	0.998602	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	281283	283745	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	289024	291303	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	293873	295320	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	98.6782	0.974079	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	296333	297599	500000	41248	PAN010#1#chr15.haplotype1:5402-505401_chr15_parm	PAN010#1	chr15p	+	99.921	0.998421	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	299029	302706	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	99.9119	0.998241	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	303744	306318	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	309897	314925	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	316191	317629	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	318765	321225	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	322491	323921	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	99.93	0.998602	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	323921	326504	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	328783	330209	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	339084	340097	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	98.9082	0.978516	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	340097	341363	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	341363	343945	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	345392	346405	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	349109	350245	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	350245	351692	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	351692	353969	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	357990	360269	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	361707	364290	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	364290	365303	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	99.6044	0.992134	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	365303	366569	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	370590	371603	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	371603	374303	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	376885	377898	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	99.9012	0.998028	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	383185	384198	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	99.4059	0.988224	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	386902	389484	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	391763	393197	500000	41248	PAN010#1#chr15.haplotype1:5402-505401_chr15_parm	PAN010#1	chr15p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	393197	394333	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	399493	400629	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	403089	406924	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	419518	420965	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	427257	428270	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	433549	434562	500000	41248	PAN010#1#chr15.haplotype1:5402-505401_chr15_parm	PAN010#1	chr15p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	434562	435828	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	99.921	0.998421	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	435828	437266	500000	41248	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010#2	chr22p	+	99.7912	0.995836	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	438402	440862	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	444698	446145	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	457294	458741	500000	41248	PAN010#1#chr15.haplotype1:5402-505401_chr15_parm	PAN010#1	chr15p	+	100	1	1	1
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	461020	462454	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	467316	468750	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	99.1597	0.983402	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	475042	477625	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	479904	499970	500000	41248	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010#1	chr13p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr13.maternal:108927643-109427642_chr13_qarm	chr13q	0	500000	500000	41248	PAN010#2#chr13.haplotype2:107217340-107717339_chr13_qarm	PAN010#2	chr13q	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	0	74025	500000	41248	PAN010#2#chr14.haplotype2:5443-505442_chr14_parm	PAN010#2	chr14p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	75038	80346	500000	41248	PAN010#2#chr14.haplotype2:5443-505442_chr14_parm	PAN010#2	chr14p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	81359	98973	500000	41248	PAN010#2#chr14.haplotype2:5443-505442_chr14_parm	PAN010#2	chr14p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	100113	106409	500000	41248	PAN010#2#chr14.haplotype2:5443-505442_chr14_parm	PAN010#2	chr14p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	108990	113845	500000	41248	PAN010#2#chr14.haplotype2:5443-505442_chr14_parm	PAN010#2	chr14p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	114985	121285	500000	41248	PAN010#2#chr14.haplotype2:5443-505442_chr14_parm	PAN010#2	chr14p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	123866	125938	500000	41248	PAN010#2#chr14.haplotype2:5443-505442_chr14_parm	PAN010#2	chr14p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	137297	142280	500000	41248	PAN010#2#chr14.haplotype2:5443-505442_chr14_parm	PAN010#2	chr14p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	145172	146613	500000	41248	PAN010#2#chr14.haplotype2:5443-505442_chr14_parm	PAN010#2	chr14p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	147620	148679	500000	41248	PAN010#2#chr14.haplotype2:5443-505442_chr14_parm	PAN010#2	chr14p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	150155	151911	500000	41248	PAN010#2#chr14.haplotype2:5443-505442_chr14_parm	PAN010#2	chr14p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	158034	165466	500000	41248	PAN010#2#chr14.haplotype2:5443-505442_chr14_parm	PAN010#2	chr14p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	167214	169795	500000	41248	PAN010#2#chr14.haplotype2:5443-505442_chr14_parm	PAN010#2	chr14p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	176225	177666	500000	41248	PAN010#2#chr14.haplotype2:5443-505442_chr14_parm	PAN010#2	chr14p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	185541	186548	500000	41248	PAN010#2#chr14.haplotype2:5443-505442_chr14_parm	PAN010#2	chr14p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	191975	193416	500000	41248	PAN010#2#chr14.haplotype2:5443-505442_chr14_parm	PAN010#2	chr14p	+	100	1	1	0
PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	194423	196523	500000	41248	PAN010#2#chr14.haplotype2:5443-505442_chr14_parm	PAN010#2	chr14p	+	100	1	1	0
