method_id	method_family	method_label	comparison_id	comparison_label	fastga_frequency	chop_length_bp	filter_id	chunk_mode	scoring	query_arm_proxy	target_arm_proxy	query_chrom	target_chrom	support_bp	row_count	mean_identity	interchromosomal
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr20q	chr8p	chr20	chr8	2047	2	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr21p	chr13p	chr21	chr13	2000	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr21p	chr14p	chr21	chr14	2000	1	0.968627	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr21p	chr21p	chr21	chr21	20718349	10360	0.999995	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr21p	chr21q	chr21	chr21	398000	199	0.999995	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr21q	chr21q	chr21	chr21	21688000	10844	0.999982	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr22p	chr13p	chr22	chr13	16000	8	0.961603	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr22p	chr14p	chr22	chr14	4000	2	0.978669	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr22p	chr21p	chr22	chr21	18000	9	0.968763	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr22p	chr22p	chr22	chr22	23067320	11534	0.999805	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr22p	chr22q	chr22	chr22	2000	1	1.000000	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr22q	chr22q	chr22	chr22	24200396	12104	0.999982	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr22q	chr6p	chr22	chr6	2000	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr2p	chr1p	chr2	chr1	3	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr2p	chr2p	chr2	chr2	120532990	60273	0.999982	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr2p	chr2q	chr2	chr2	30000	15	1.000000	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr2p	chrXp	chr2	chrX	2	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr2q	chr20p	chr2	chr20	2000	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr2q	chr2q	chr2	chr2	121126007	60568	0.999989	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr2q	chr3p	chr2	chr3	97	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr3p	chr15p	chr3	chr15	8	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr3p	chr16q	chr3	chr16	989	2	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr3p	chr3p	chr3	chr3	100012448	50013	0.999967	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr3p	chr3q	chr3	chr3	132000	66	1.000000	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr3q	chr3p	chr3	chr3	11	1	1.000000	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr3q	chr3q	chr3	chr3	100636486	50322	0.999991	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr4p	chr15p	chr4	chr15	1556	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr4p	chr4p	chr4	chr4	94106057	47060	0.999972	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr4p	chr4q	chr4	chr4	8	1	1.000000	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr4q	chr4p	chr4	chr4	221055	111	0.999991	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr4q	chr4q	chr4	chr4	95942342	47973	0.999986	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr4q	chr6q	chr4	chr6	414	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr5p	chr5p	chr5	chr5	91503452	45754	0.999990	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr5p	chr5q	chr5	chr5	10000	5	1.000000	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr5q	chr11q	chr5	chr11	55	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr5q	chr3q	chr5	chr3	201	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr5q	chr5q	chr5	chr5	91874068	45943	0.999991	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr5q	chr8p	chr5	chr8	2000	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr6p	chr16p	chr6	chr16	2000	1	0.998500	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr6p	chr17p	chr6	chr17	841	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr6p	chr3q	chr6	chr3	3	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr6p	chr6p	chr6	chr6	85797884	42901	0.999992	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr6p	chr6q	chr6	chr6	10000	5	1.000000	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr6q	chr1q	chr6	chr1	1	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr6q	chr6q	chr6	chr6	85894000	42947	0.999991	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr6q	chr9p	chr6	chr9	2000	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr7p	chr13q	chr7	chr13	2000	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr7p	chr22p	chr7	chr22	8	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr7p	chr7p	chr7	chr7	79609210	39808	0.999988	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr7q	chr3q	chr7	chr3	87	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr7q	chr4q	chr7	chr4	86	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr7q	chr7p	chr7	chr7	70000	35	1.000000	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr7q	chr7q	chr7	chr7	79932200	39970	0.999981	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr8p	chr1p	chr8	chr1	971	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr8p	chr8p	chr8	chr8	73452460	36729	0.999989	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr8q	chr14q	chr8	chr14	55	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr8q	chr1q	chr8	chr1	138	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr8q	chr8p	chr8	chr8	624000	312	0.999992	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr8q	chr8q	chr8	chr8	72800132	36401	0.999989	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr9p	chr10q	chr9	chr10	12	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr9p	chr12p	chr9	chr12	5	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr9p	chr7p	chr9	chr7	2000	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr9p	chr9p	chr9	chr9	64121626	32065	0.999993	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr9p	chr9q	chr9	chr9	58000	29	1.000000	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr9q	chr11p	chr9	chr11	2000	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr9q	chr18q	chr9	chr18	87	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chr9q	chr9q	chr9	chr9	64485528	32249	0.999989	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chrXp	chr11q	chrX	chr11	117	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chrXp	chr6p	chrX	chr6	1	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chrXp	chrXp	chrX	chrX	76298296	38159	0.999977	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chrXq	chrXp	chrX	chrX	2000	1	1.000000	no
sweepga_fastga_f16_l2000_PAN027mat_vs_PAN010_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027mat_vs_PAN010_joint	PAN027mat_vs_PAN010	16	2000	one_to_one_ani_o0	query-grid	ani	chrXq	chrXq	chrX	chrX	76357516	38183	0.999967	no
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr10p	chr10p	chr10	chr10	66984759	33496	0.999982	no
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr10p	chr6p	chr10	chr6	106	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr10q	chr10p	chr10	chr10	56000	28	0.999982	no
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr10q	chr10q	chr10	chr10	67091250	33546	0.999984	no
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr10q	chr1p	chr10	chr1	2	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr10q	chr2p	chr10	chr2	77	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr10q	chr4q	chr10	chr4	125	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr11p	chr11p	chr11	chr11	67283034	33645	0.999984	no
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr11p	chr3q	chr11	chr3	2000	1	0.996500	yes
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr11q	chr11p	chr11	chr11	20000	10	1.000000	no
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr11q	chr11q	chr11	chr11	67199498	33602	0.999984	no
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr11q	chr19q	chr11	chr19	119	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr12p	chr12p	chr12	chr12	66712949	33360	0.999978	no
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr12p	chr12q	chr12	chr12	2000	1	1.000000	no
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr12p	chr18p	chr12	chr18	1	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr12p	chr1q	chr12	chr1	105	2	1.000000	yes
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr12q	chr10q	chr12	chr10	426	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr12q	chr11q	chr12	chr11	96	1	1.000000	yes
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr12q	chr12p	chr12	chr12	2	1	1.000000	no
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr12q	chr12q	chr12	chr12	66695593	33352	0.999982	no
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr12q	chr19p	chr12	chr19	180	2	1.000000	yes
sweepga_fastga_f16_l2000_PAN027pat_vs_PAN011_joint	sweepga_fastga_f16	SweepGA/FastGA f16	PAN027pat_vs_PAN011_joint	PAN027pat_vs_PAN011	16	2000	one_to_one_ani_o0	query-grid	ani	chr12q	chr2q	chr12	chr2	34	1	1.000000	yes
