dataset	setting	pair	label	query_name	query_chrarm	start	end	length_bp	n_segments	resolvability	is_interchromosomal	bridge_bp	bridge_reasons	donor_haplotypes	donor_arms	donor_communities	min_score	max_score
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	0	500000	500000	69	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:68	PAN010#1:chr19p,PAN010#2:chr19p	chr19p	C1	0.998	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr2.maternal:242001098-242501097_chr2_qarm	chr2q	0	500000	500000	52	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:51	PAN010#1:chr2q,PAN010#2:chr2q	chr2q	C1	0.983	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr2.maternal:7468-507467_chr2_parm	chr2p	0	500000	500000	37	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1,shared_donor_haplotype:35	PAN010#1:chr2p,PAN010#2:chr2p	chr2p	unknown	0.946	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	0	500000	500000	40	same_community_ambiguous	True	0	shared_donor_haplotype:39	PAN010#1:chr11p,PAN010#1:chr20p,PAN010#1:chr9p,PAN010#2:chr20p	chr11p,chr20p,chr9p	C1	0.939	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr20.maternal:65722899-66222898_chr20_qarm	chr20q	0	500000	500000	39	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:38	PAN010#1:chr20q,PAN010#2:chr20q	chr20q	C1	0.997	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:42884241-43384240_chr21_qarm	chr21q	0	500000	500000	26	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:25	PAN010#1:chr21q,PAN010#2:chr21q	chr21q	C1	0.998	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	0	113467	113467	50	same_community_ambiguous	True	0	shared_donor_haplotype:49	PAN010#1:chr13p,PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr22p	chr13p,chr15p,chr21p,chr22p	C2	0.989	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	113467	114480	1013	1	unique_donor_haplotype	True	0		PAN010#2:chr22p	chr22p	C2	1	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	114480	117176	2696	2	unique_donor_haplotype	False	0	shared_donor_haplotype:1	PAN010#1:chr21p	chr21p	C2	0.992	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	117176	119759	2583	2	same_community_ambiguous	True	0	shared_donor_haplotype:1	PAN010#1:chr13p,PAN010#2:chr22p	chr13p,chr22p	C2	0.86	0.977
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	119759	121000	1241	1	unique_donor_haplotype	False	0		PAN010#1:chr21p	chr21p	C2	0.913	0.913
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	121000	156344	35344	28	same_community_ambiguous	True	0	shared_donor_haplotype:27	PAN010#1:chr13p,PAN010#1:chr21p,PAN010#2:chr22p	chr13p,chr21p,chr22p	C2	0.977	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	156344	157795	1451	1	unique_donor_haplotype	True	0		PAN010#1:chr13p	chr13p	C2	0.999	0.999
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	157795	164091	6296	5	unique_donor_haplotype	False	0	shared_donor_haplotype:4	PAN010#1:chr21p	chr21p	C2	0.993	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	164091	166250	2159	2	same_community_ambiguous	True	0	shared_donor_haplotype:1	PAN010#1:chr15p,PAN010#2:chr22p	chr15p,chr22p	C2	1	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	166250	168936	2686	2	unique_donor_haplotype	True	0	shared_donor_haplotype:1	PAN010#1:chr13p	chr13p	C2	0.967	0.993
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	168936	170383	1447	1	unique_donor_haplotype	False	0		PAN010#1:chr21p	chr21p	C2	0.988	0.988
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	170383	174088	3705	3	same_community_ambiguous	True	0	shared_donor_haplotype:2	PAN010#1:chr13p,PAN010#2:chr22p	chr13p,chr22p	C2	0.999	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	174088	176671	2583	2	unique_donor_haplotype	True	0	shared_donor_haplotype:1	PAN010#2:chr22p	chr22p	C2	0.991	0.997
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	176671	180392	3721	3	same_community_ambiguous	True	0	shared_donor_haplotype:2	PAN010#1:chr13p,PAN010#2:chr22p	chr13p,chr22p	C2	0.971	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	180392	182975	2583	2	same_community_ambiguous	True	0	shared_donor_haplotype:1	PAN010#1:chr21p,PAN010#2:chr22p	chr21p,chr22p	C2	0.995	0.999
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	182975	185134	2159	2	same_community_ambiguous	True	0	shared_donor_haplotype:1	PAN010#1:chr13p,PAN010#2:chr22p	chr13p,chr22p	C2	1	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	185134	189271	4137	3	same_community_ambiguous	True	0	shared_donor_haplotype:2	PAN010#1:chr21p,PAN010#2:chr22p	chr21p,chr22p	C2	1	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	189271	191430	2159	2	same_community_ambiguous	True	0	shared_donor_haplotype:1	PAN010#1:chr15p,PAN010#2:chr22p	chr15p,chr22p	C2	0.998	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	191430	195568	4138	3	same_community_ambiguous	True	0	shared_donor_haplotype:2	PAN010#1:chr13p,PAN010#1:chr21p,PAN010#2:chr22p	chr13p,chr21p,chr22p	C2	1	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	195568	196581	1013	1	unique_donor_haplotype	True	0		PAN010#2:chr22p	chr22p	C2	1	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	196581	201864	5283	4	same_community_ambiguous	True	0	shared_donor_haplotype:3	PAN010#1:chr21p,PAN010#2:chr22p	chr21p,chr22p	C2	1	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	201864	204023	2159	2	same_community_ambiguous	True	0	shared_donor_haplotype:1	PAN010#1:chr13p,PAN010#2:chr22p	chr13p,chr22p	C2	1	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	204023	213012	8989	7	same_community_ambiguous	True	0	shared_donor_haplotype:6	PAN010#1:chr13p,PAN010#1:chr21p,PAN010#2:chr22p	chr13p,chr21p,chr22p	C2	0.98	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	213012	500000	286988	75	same_community_ambiguous	True	0	shared_donor_haplotype:74	PAN010#1:chr13p,PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr14p,PAN010#2:chr22p	chr13p,chr14p,chr15p,chr21p,chr22p	C2	0.986	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	0	104189	104189	43	same_community_ambiguous	True	0	shared_donor_haplotype:42	PAN010#1:chr13p,PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr22p	chr13p,chr15p,chr21p,chr22p	C2	0.966	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	104189	108858	4669	4	same_community_ambiguous	True	0	shared_donor_haplotype:3	PAN010#1:chr13p,PAN010#1:chr21p,PAN010#2:chr22p	chr13p,chr21p,chr22p	C2	1	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	108858	110626	1768	1	unique_donor_haplotype	True	0		PAN010#1:chr13p	chr13p	C2	1	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	110626	111762	1136	1	unique_donor_haplotype	False	0		PAN010#2:chr22p	chr22p	C2	1	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	111762	120680	8918	7	same_community_ambiguous	True	0	shared_donor_haplotype:6	PAN010#1:chr13p,PAN010#1:chr21p,PAN010#2:chr22p	chr13p,chr21p,chr22p	C2	0.989	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	120680	125955	5275	4	same_community_ambiguous	True	0	shared_donor_haplotype:3	PAN010#1:chr13p,PAN010#2:chr22p	chr13p,chr22p	C2	0.994	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	125955	126968	1013	1	unique_donor_haplotype	False	0		PAN010#2:chr22p	chr22p	C2	0.998	0.998
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	126968	149682	22714	18	same_community_ambiguous	True	0	shared_donor_haplotype:17	PAN010#1:chr13p,PAN010#2:chr22p	chr13p,chr22p	C2	0.958	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	149682	153286	3604	3	same_community_ambiguous	True	0	shared_donor_haplotype:2	PAN010#1:chr13p,PAN010#2:chr22p	chr13p,chr22p	C2	0.957	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	153286	154844	1558	1	unique_donor_haplotype	True	0		PAN010#1:chr13p	chr13p	C2	0.999	0.999
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	154844	155980	1136	1	same_community_ambiguous	True	0		PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr22p	chr15p,chr21p,chr22p	C2	0.998	0.998
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	155980	181148	25168	20	same_community_ambiguous	True	0	shared_donor_haplotype:19	PAN010#1:chr13p,PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr22p	chr13p,chr15p,chr21p,chr22p	C2	0.954	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	181148	182599	1451	1	unique_donor_haplotype	True	0		PAN010#1:chr13p	chr13p	C2	0.95	0.95
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	182599	207803	25204	20	same_community_ambiguous	True	0	shared_donor_haplotype:19	PAN010#1:chr13p,PAN010#2:chr22p	chr13p,chr22p	C2	0.941	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	207803	208816	1013	1	unique_donor_haplotype	True	0		PAN010#1:chr13p	chr13p	C2	0.996	0.996
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	208816	220394	11578	9	same_community_ambiguous	True	0	shared_donor_haplotype:8	PAN010#1:chr13p,PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr22p	chr13p,chr15p,chr21p,chr22p	C2	0.988	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	220394	222553	2159	2	same_community_ambiguous	True	0	shared_donor_haplotype:1	PAN010#1:chr15p,PAN010#2:chr22p	chr15p,chr22p	C2	1	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	222553	226690	4137	3	same_community_ambiguous	True	0	shared_donor_haplotype:2	PAN010#1:chr13p,PAN010#2:chr22p	chr13p,chr22p	C2	1	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	226690	231543	4853	4	same_community_ambiguous	True	0	shared_donor_haplotype:3	PAN010#1:chr13p,PAN010#1:chr15p,PAN010#2:chr22p	chr13p,chr15p,chr22p	C2	0.99	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	231543	236703	5160	4	same_community_ambiguous	True	0	shared_donor_haplotype:3	PAN010#1:chr13p,PAN010#2:chr22p	chr13p,chr22p	C2	0.904	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	236703	237838	1135	1	unique_donor_haplotype	True	0		PAN010#1:chr13p	chr13p	C2	0.971	0.971
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	237838	245579	7741	6	same_community_ambiguous	True	0	shared_donor_haplotype:5	PAN010#1:chr13p,PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr22p	chr13p,chr15p,chr21p,chr22p	C2	0.937	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	245579	341147	95568	45	same_community_ambiguous	True	0	shared_donor_haplotype:44	PAN010#1:chr13p,PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr22p	chr13p,chr15p,chr21p,chr22p	C2	0.979	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	341147	499958	158811	28	same_community_ambiguous	True	0	shared_donor_haplotype:27	PAN010#1:chr15p,PAN010#1:chr21p,PAN010#2:chr22p	chr15p,chr21p,chr22p	C2	0.975	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr22.maternal:47973984-48473983_chr22_qarm	chr22q	0	483262	483262	38	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:37	PAN010#1:chr22q,PAN010#2:chr22q	chr22q	C1	0.818	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	chr3q	0	500000	500000	67	cross_community_ambiguous	True	0	shared_donor_haplotype:66	PAN010#1:chr3q,PAN010#2:chr3q,PAN010#2:chr9q	chr3q,chr9q	C1,C3	0.998	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr3.maternal:9503-509502_chr3_parm	chr3p	0	500000	500000	17	unique_donor_haplotype	False	0	shared_donor_haplotype:16	PAN010#1:chr3p	chr3p	unknown	0.996	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr4.maternal:191881281-192381280_chr4_qarm	chr4q	0	500000	500000	129	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:128	PAN010#1:chr4q,PAN010#2:chr4q	chr4q	C3	0.985	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr4.maternal:6777-506776_chr4_parm	chr4p	0	500000	500000	20	unique_donor_haplotype	False	0	shared_donor_haplotype:19	PAN010#2:chr4p	chr4p	C1	0.997	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr5.maternal:183333449-183833448_chr5_qarm	chr5q	0	500000	500000	69	same_community_ambiguous	True	0	shared_donor_haplotype:68	PAN010#1:chr5q,PAN010#1:chr9q,PAN010#2:chr5q	chr5q,chr9q	C1	0.975	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr5.maternal:8641-508640_chr5_parm	chr5p	0	499993	499993	44	unique_donor_haplotype	False	0	shared_donor_haplotype:43	PAN010#2:chr5p	chr5p	unknown	1	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr6.maternal:171365480-171865479_chr6_qarm	chr6q	0	500000	500000	75	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:74	PAN010#1:chr6q,PAN010#2:chr6q	chr6q	C1	0.998	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr6.maternal:6947-506946_chr6_parm	chr6p	0	500000	500000	46	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:45	PAN010#1:chr6p,PAN010#2:chr6p	chr6p	C4	0.992	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr7.maternal:159657678-160157677_chr7_qarm	chr7q	0	500000	500000	36	unique_donor_haplotype	False	0	shared_donor_haplotype:35	PAN010#1:chr7q	chr7q	C1	0.999	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr7.maternal:8960-508959_chr7_parm	chr7p	0	500000	500000	73	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:72	PAN010#1:chr7p,PAN010#2:chr7p	chr7p	C1	0.999	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr8.maternal:146664859-147164858_chr8_qarm	chr8q	0	500000	500000	26	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:25	PAN010#1:chr8q,PAN010#2:chr8q	chr8q	unknown	0.993	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr8.maternal:6750-506749_chr8_parm	chr8p	0	499998	499998	40	unique_donor_haplotype	False	0	shared_donor_haplotype:39	PAN010#1:chr8p	chr8p	C1	1	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	0	500000	500000	69	same_community_ambiguous	True	0	shared_donor_haplotype:68	PAN010#1:chr15q,PAN010#1:chr5q,PAN010#1:chr9q,PAN010#2:chr16q,PAN010#2:chr9q	chr15q,chr16q,chr5q,chr9q	C1	0.999	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chr9.maternal:7315-507314_chr9_parm	chr9p	0	500000	500000	28	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:1,shared_donor_haplotype:26	PAN010#1:chr9p,PAN010#2:chr9p	chr9p	C1	0.942	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chrX.maternal:153203966-153703965_chrX_qarm	chrXq	0	500000	500000	27	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:26	PAN010#1:chrXq,PAN010#2:chrXq	chrXq	C1	0.999	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chrX.maternal:6852-506851_chrX_parm	chrXp	0	336573	336573	102	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:101	PAN010#1:chrXp,PAN010#2:chrXp	chrXp	C5	0.9	1
e50000.m1000	m1000_default	PAN027_vs_PAN010	PAN027 maternal (hap1) vs PAN010 (mother)	PAN027#1#chrX.maternal:6852-506851_chrX_parm	chrXp	340590	499779	159189	21	unique_donor_haplotype	False	0	shared_donor_haplotype:20	PAN010#2:chrXp	chrXp	C5	0.846	1
e50000.m1000	m1000_default	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr1.paternal:247262629-247762628_chr1_qarm	chr1q	0	500000	500000	164	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:163	PAN011#1:chr1q,PAN011#2:chr1q	chr1q	C4	0.944	1
e50000.m1000	m1000_default	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr1.paternal:7355-507354_chr1_parm	chr1p	0	500000	500000	58	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:57	PAN011#1:chr1p,PAN011#2:chr1p	chr1p	C3	0.932	1
e50000.m1000	m1000_default	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr10.paternal:134004663-134504662_chr10_qarm	chr10q	0	430519	430519	54	unique_donor_arm_multi_haplotype	False	0	shared_donor_haplotype:53	PAN011#1:chr10q,PAN011#2:chr10q	chr10q	C1	0.995	1
e50000.m1000	m1000_default	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr10.paternal:134004663-134504662_chr10_qarm	chr10q	430519	431750	1231	1	unique_donor_arm_multi_haplotype	True	0		PAN011#1:chr4q,PAN011#2:chr4q	chr4q	C3	0.994	0.994
e50000.m1000	m1000_default	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr10.paternal:134004663-134504662_chr10_qarm	chr10q	431750	453684	21934	20	unique_donor_haplotype	False	0	shared_donor_haplotype:19	PAN011#2:chr10q	chr10q	C1	1	1
e50000.m1000	m1000_default	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr10.paternal:134004663-134504662_chr10_qarm	chr10q	453684	454915	1231	1	unique_donor_haplotype	True	0		PAN011#2:chr4q	chr4q	C3	0.994	0.994
e50000.m1000	m1000_default	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr10.paternal:134004663-134504662_chr10_qarm	chr10q	454915	468155	13240	12	unique_donor_haplotype	False	0	shared_donor_haplotype:11	PAN011#2:chr10q	chr10q	C1	1	1
e50000.m1000	m1000_default	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr10.paternal:134004663-134504662_chr10_qarm	chr10q	468155	475311	7156	1	unique_donor_arm_multi_haplotype	True	0		PAN011#1:chr4q,PAN011#2:chr4q	chr4q	C3	0.987	0.987
e50000.m1000	m1000_default	PAN027_vs_PAN011	PAN027 paternal (hap2) vs PAN011 (father)	PAN027#2#chr10.paternal:134004663-134504662_chr10_qarm	chr10q	475311	496816	21505	7	unique_donor_haplotype	False	0	shared_donor_haplotype:6	PAN011#2:chr10q	chr10q	C1	1	1
