setting	pair	query_name	tract_start	tract_end	segment_start	segment_end	resolvability	segment_resolvability	bridge_bp	donor_arms	donor_communities	best_score
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	274217	277867	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	277867	281230	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	281230	285464	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	285464	290353	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	290353	294305	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	294305	298370	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	298370	299371	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	299371	300372	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	300372	304321	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	304321	306181	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	306181	309273	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	309273	310558	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	310558	327275	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	327275	328292	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	328292	329643	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	329643	331678	cross_community_ambiguous	cross_community_ambiguous	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	331678	337345	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	337345	343081	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	343081	346035	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	346035	349449	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	349449	351440	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	351440	352444	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	352444	356644	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	356644	366707	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	366707	368133	cross_community_ambiguous	cross_community_ambiguous	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	368133	370104	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	370104	376347	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	376347	378973	cross_community_ambiguous	cross_community_ambiguous	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	378973	388169	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	388169	391866	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	391866	409631	cross_community_ambiguous	cross_community_ambiguous	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	409631	410909	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	410909	415147	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	415147	422759	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	422759	423981	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	423981	431196	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	431196	443452	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	443452	446623	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	446623	465045	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	465045	472121	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	472121	475688	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	475688	490933	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	490933	499916	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN010	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	0	500000	499916	500000	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	0	1637	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	0.991
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	1637	11755	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	11755	16730	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	16730	42936	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	42936	43947	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	43947	56503	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	56503	67510	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	67510	117139	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	117139	139239	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	139239	147235	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	147235	148271	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	148271	149282	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	149282	150331	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	150331	170043	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	170043	220358	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	220358	233496	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	233496	234498	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	234498	235504	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	235504	236505	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	236505	237506	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	237506	238543	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	238543	239544	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	239544	240556	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	240556	252325	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	252325	268358	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	268358	272155	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	272155	273692	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	273692	277342	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	277342	280705	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	280705	284939	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	284939	289828	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	289828	293780	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	293780	297845	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	297845	298846	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	298846	299847	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	299847	303670	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	303670	305500	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	305500	308592	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	308592	309877	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	309877	326589	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	326589	327606	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	327606	328957	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	328957	330992	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	330992	336659	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	336659	342383	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	342383	345337	cross_community_ambiguous	cross_community_ambiguous	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	345337	348751	cross_community_ambiguous	cross_community_ambiguous	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	348751	350742	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	350742	351747	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	351747	352758	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	352758	356339	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	356339	366402	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	366402	367828	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	367828	369803	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	369803	376046	cross_community_ambiguous	cross_community_ambiguous	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	376046	378672	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	378672	387865	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	387865	391562	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	391562	409326	cross_community_ambiguous	cross_community_ambiguous	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	409326	410604	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	410604	415073	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	415073	422686	cross_community_ambiguous	unique_donor_arm_multi_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	422686	423908	cross_community_ambiguous	cross_community_ambiguous	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	423908	431123	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	431123	443383	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	443383	446547	cross_community_ambiguous	cross_community_ambiguous	0	chr3q,chr9q	C1,C3	0.998
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	446547	464974	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	464974	472057	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	472057	475624	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	475624	490796	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	490796	498790	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	498790	499998	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN027_vs_PAN011	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	0	500000	499998	500000	cross_community_ambiguous	unique_donor_haplotype	0	chr3q,chr9q	C1,C3	1
m1000_default	PAN028_vs_PAN027	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	0	500000	0	1003	cross_community_ambiguous	unique_donor_haplotype	0	chr1p,chr8p	C1,C3	1
m1000_default	PAN028_vs_PAN027	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	0	500000	1003	6401	cross_community_ambiguous	unique_donor_haplotype	0	chr1p,chr8p	C1,C3	0.993
m1000_default	PAN028_vs_PAN027	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	0	500000	6401	9426	cross_community_ambiguous	cross_community_ambiguous	0	chr1p,chr8p	C1,C3	1
m1000_default	PAN028_vs_PAN027	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	0	500000	9426	11091	cross_community_ambiguous	unique_donor_haplotype	0	chr1p,chr8p	C1,C3	0.998
m1000_default	PAN028_vs_PAN027	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	0	500000	11091	21273	cross_community_ambiguous	cross_community_ambiguous	0	chr1p,chr8p	C1,C3	1
m1000_default	PAN028_vs_PAN027	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	0	500000	21273	22491	cross_community_ambiguous	cross_community_ambiguous	0	chr1p,chr8p	C1,C3	1
m1000_default	PAN028_vs_PAN027	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	0	500000	22491	23492	cross_community_ambiguous	unique_donor_haplotype	0	chr1p,chr8p	C1,C3	1
m1000_default	PAN028_vs_PAN027	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	0	500000	23492	24494	cross_community_ambiguous	unique_donor_haplotype	0	chr1p,chr8p	C1,C3	1
m1000_default	PAN028_vs_PAN027	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	0	500000	24494	26208	cross_community_ambiguous	unique_donor_haplotype	0	chr1p,chr8p	C1,C3	1
m1000_default	PAN028_vs_PAN027	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	0	500000	26208	28250	cross_community_ambiguous	cross_community_ambiguous	0	chr1p,chr8p	C1,C3	1
m1000_default	PAN028_vs_PAN027	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	0	500000	28250	32114	cross_community_ambiguous	unique_donor_haplotype	0	chr1p,chr8p	C1,C3	1
m1000_default	PAN028_vs_PAN027	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	0	500000	32114	33183	cross_community_ambiguous	cross_community_ambiguous	0	chr1p,chr8p	C1,C3	1
m1000_default	PAN028_vs_PAN027	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	0	500000	33183	56096	cross_community_ambiguous	cross_community_ambiguous	0	chr1p,chr8p	C1,C3	1
m1000_default	PAN028_vs_PAN027	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	0	500000	56096	75605	cross_community_ambiguous	unique_donor_haplotype	0	chr1p,chr8p	C1,C3	1
m1000_default	PAN028_vs_PAN027	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	0	500000	75605	83191	cross_community_ambiguous	cross_community_ambiguous	0	chr1p,chr8p	C1,C3	1
m1000_default	PAN028_vs_PAN027	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	0	500000	83191	87237	cross_community_ambiguous	cross_community_ambiguous	0	chr1p,chr8p	C1,C3	1
m1000_default	PAN028_vs_PAN027	PAN028#1#chr8.haplotype1:7184-507183_chr8_parm	0	500000	87237	88238	cross_community_ambiguous	unique_donor_haplotype	0	chr1p,chr8p	C1,C3	1
