event_id	comparison_id	panel_label	query_name	query_chrom	window_start	window_end	basis	chunk_mode	num_mappings	scaffold_jump	scoring	filter_overlap	query_start	query_end	query_clip_start	query_clip_end	window_overlap_bp	target_name	target_chrom	target_bucket	target_start	target_end	strand	matches	alignment_length	identity	expected_target_chroms	is_expected_target	source_tsv_gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	112000	114000	112000	114000	2000	PAN011#joint#h2_chrY	chrY	chrY	105587	107587	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	114000	116000	114000	116000	2000	PAN011#joint#h2_chrY	chrY	chrY	107587	109587	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	116000	118000	116000	118000	2000	PAN011#joint#h2_chrY	chrY	chrY	109587	111587	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	118000	120000	118000	120000	2000	PAN011#joint#h2_chrY	chrY	chrY	111587	113587	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	120000	122000	120000	122000	2000	PAN011#joint#h2_chrY	chrY	chrY	113587	115587	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	122000	124000	122000	124000	2000	PAN011#joint#h2_chrY	chrY	chrY	115587	117587	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	124000	126000	124000	126000	2000	PAN011#joint#h2_chrY	chrY	chrY	117587	119587	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	126000	128000	126000	128000	2000	PAN011#joint#h2_chrY	chrY	chrY	119587	121588	.	2000	2000	0.999750	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	128000	130000	128000	130000	2000	PAN011#joint#h2_chrY	chrY	chrY	121588	123589	.	2000	2000	0.999750	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	130000	132000	130000	132000	2000	PAN011#joint#h2_chrY	chrY	chrY	123589	125589	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	132000	134000	132000	134000	2000	PAN011#joint#h2_chrY	chrY	chrY	125589	127589	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	134000	136000	134000	136000	2000	PAN011#joint#h2_chrY	chrY	chrY	127589	129589	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	136000	138000	136000	138000	2000	PAN011#joint#h2_chrY	chrY	chrY	129589	131589	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	138000	140000	138000	140000	2000	PAN011#joint#h2_chrY	chrY	chrY	131589	133589	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	140000	142000	140000	142000	2000	PAN011#joint#h2_chrY	chrY	chrY	133589	135589	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	142000	144000	142000	144000	2000	PAN011#joint#h2_chrY	chrY	chrY	135589	137589	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	144000	146000	144000	146000	2000	PAN011#joint#h2_chrY	chrY	chrY	137589	139589	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	146000	148000	146000	148000	2000	PAN011#joint#h2_chrY	chrY	chrY	139589	141589	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	148000	150000	148000	150000	2000	PAN011#joint#h2_chrY	chrY	chrY	141589	143589	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	150000	152000	150000	152000	2000	PAN011#joint#h2_chrY	chrY	chrY	143589	145589	.	2000	2000	1.000000	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	152000	154000	152000	154000	2000	PAN011#joint#h2_chrY	chrY	chrY	145589	147590	.	2000	2000	0.999750	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	154000	156000	154000	156000	2000	PAN011#joint#h2_chrY	chrY	chrY	147590	149586	.	1940	1969	0.985486	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	1:1	pre-impg-query-window	1:1	0	impg-estimated-identity	na	156000	158000	156000	158000	2000	PAN011#joint#h2_chrY	chrY	chrY	149586	149944	.	100	343	0.290924	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.1to1.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135712000	135714000	135712000	135714000	2000	PAN011#joint#h2_chr1	chr1	other	68766025	68766492	.	141	417	0.338062	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135714000	135716000	135714000	135716000	2000	PAN011#joint#h2_chr20	chr20	other	12985051	12985258	.	31	184	0.166742	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135716000	135718000	135716000	135718000	2000	PAN011#joint#h2_chr20	chr20	other	12984659	12985051	.	92	331	0.276756	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135716000	135718000	135716000	135718000	2000	PAN011#joint#h2_chr8	chr8	other	124449236	124450259	.	537	901	0.596097	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135718000	135720000	135718000	135720000	2000	PAN011#joint#h2_chr3	chr3	chr3	53697018	53697427	.	116	373	0.309672	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135866000	135868000	135866000	135868000	2000	PAN011#joint#h2_chr7	chr7	other	16879371	16879466	.	8	93	0.088783	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135868000	135870000	135868000	135870000	2000	PAN011#joint#h2_chr7	chr7	other	16879466	16879570	.	10	102	0.096958	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135900000	135902000	135900000	135902000	2000	PAN011#joint#h1_chr18	chr18	other	91353	93123	.	1630	1753	0.929974	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135902000	135904000	135902000	135904000	2000	PAN011#joint#h1_chr18	chr18	other	91032	91353	.	87	317	0.273158	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135906000	135908000	135906000	135908000	2000	PAN011#joint#h2_chr18	chr18	other	86723	87522	.	431	777	0.555198	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135908000	135910000	135908000	135910000	2000	PAN011#joint#h2_chr18	chr18	other	84715	86723	.	1919	1961	0.978543	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135910000	135912000	135910000	135912000	2000	PAN011#joint#h2_chr18	chr18	other	82714	84715	.	1960	1980	0.989753	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135912000	135914000	135912000	135914000	2000	PAN011#joint#h2_chr18	chr18	other	80714	82714	.	1948	1974	0.987000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135914000	135916000	135914000	135916000	2000	PAN011#joint#h2_chr18	chr18	other	78701	80714	.	1909	1957	0.975330	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135916000	135918000	135916000	135918000	2000	PAN011#joint#h2_chr18	chr18	other	76710	78701	.	1923	1959	0.981709	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135918000	135920000	135918000	135920000	2000	PAN011#joint#h1_chr18	chr18	other	75240	76150	.	499	852	0.585567	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135920000	135922000	135920000	135922000	2000	PAN011#joint#h1_chr18	chr18	other	71870	73789	.	1798	1877	0.957897	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135922000	135924000	135922000	135924000	2000	PAN011#joint#h1_chr18	chr18	other	69880	71870	.	1949	1972	0.988471	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135924000	135926000	135924000	135926000	2000	PAN011#joint#h1_chr18	chr18	other	69754	69880	.	14	122	0.114769	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135938000	135940000	135938000	135940000	2000	PAN011#joint#h2_chr5	chr5	other	141030590	141031244	.	314	646	0.486812	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135962000	135964000	135962000	135964000	2000	PAN011#joint#h2_chr3	chr3	chr3	205332960	205334675	.	1527	1684	0.906595	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135964000	135966000	135964000	135966000	2000	PAN011#joint#h2_chr3	chr3	chr3	205334675	205336674	.	1947	1973	0.986747	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135966000	135968000	135966000	135968000	2000	PAN011#joint#h2_chr3	chr3	chr3	205336674	205338651	.	1891	1939	0.975107	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135968000	135970000	135968000	135970000	2000	PAN011#joint#h2_chr3	chr3	chr3	205338651	205340407	.	1579	1722	0.916933	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135970000	135972000	135970000	135972000	2000	PAN011#joint#h1_chr7	chr7	other	182109	182296	.	30	182	0.166438	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	135972000	135974000	135972000	135974000	2000	PAN011#joint#h1_chr7	chr7	other	180556	182109	.	1314	1528	0.860118	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
