view	query_name	query_arm	query_start	query_end	target_hap	target_arm	nth_best	score	strand
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	437266	438402	PAN010#1	chr15p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	438402	440862	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	440862	442008	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	442008	443562	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	443562	444698	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	444698	446145	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	446145	448304	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	448304	449858	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	449858	454600	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	454600	456158	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	456158	457294	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	457294	458741	PAN010#1	chr15p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	458741	459754	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	459754	462454	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	462454	463590	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	463590	465037	PAN010#1	chr15p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	465037	466050	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	466050	468750	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	468750	469886	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	469886	471333	PAN010#1	chr13p	1	0.988988	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	471333	472346	PAN010#1	chr15p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	472346	473492	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	473492	477625	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	477625	479784	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	479784	499970	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr13.maternal:20449-520448_chr13_parm	chr13p	499970	500000	PAN010#2	chr13p	1	0.00510986	+
old_bed_n1	PAN027#1#chr13.maternal:108927643-109427642_chr13_qarm	chr13q	0	500000	PAN010#2	chr13q	1	1	+
old_bed_n1	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	0	232173	PAN010#2	chr14p	1	1	+
old_bed_n1	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	232173	233187	PAN010#2	chr21p	1	1	+
old_bed_n1	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	233187	239466	PAN010#2	chr14p	1	1	+
old_bed_n1	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	239466	240480	PAN010#2	chr21p	1	1	+
old_bed_n1	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	240480	246754	PAN010#2	chr14p	1	1	+
old_bed_n1	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	246754	247768	PAN010#2	chr21p	1	1	+
old_bed_n1	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	247768	261478	PAN010#2	chr14p	1	1	+
old_bed_n1	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	261478	262492	PAN010#2	chr21p	1	1	+
old_bed_n1	PAN027#1#chr14.maternal:8164-508163_chr14_parm	chr14p	262492	500000	PAN010#2	chr14p	1	1	+
old_bed_n1	PAN027#1#chr14.maternal:99897698-100397697_chr14_qarm	chr14q	0	500000	PAN010#1	chr14q	1	1	+
old_bed_n1	PAN027#1#chr15.maternal:8539-508538_chr15_parm	chr15p	0	500000	PAN010#2	chr15p	1	1	+
old_bed_n1	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	chr15q	0	8044	PAN010#1	chr15q	1	1	+
old_bed_n1	PAN027#1#chr15.maternal:97522747-98022746_chr15_qarm	chr15q	8044	500000	PAN010#2	chr15q	1	1	+
old_bed_n1	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	0	75407	PAN010#1	chr16p	1	1	+
old_bed_n1	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	75407	77445	PAN010#1	chr19p	1	1	+
old_bed_n1	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	77445	153506	PAN010#1	chr16p	1	1	+
old_bed_n1	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	153506	156571	PAN010#1	chr19p	1	1	+
old_bed_n1	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	156571	431439	PAN010#1	chr16p	1	1	+
old_bed_n1	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	431439	433136	PAN010#2	chr16p	1	1	+
old_bed_n1	PAN027#1#chr16.maternal:6061-506060_chr16_parm	chr16p	433136	500000	PAN010#1	chr16p	1	1	+
old_bed_n1	PAN027#1#chr16.maternal:91085525-91585524_chr16_qarm	chr16q	0	500000	PAN010#2	chr16q	1	1	+
old_bed_n1	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	0	15245	PAN010#2	chr17p	1	1	+
old_bed_n1	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	15245	18248	PAN010#1	chr17p	1	0.926853	+
old_bed_n1	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	18248	21251	PAN010#2	chr17p	1	0.86406	+
old_bed_n1	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	21251	25239	PAN010#1	chr17p	1	0.970515	+
old_bed_n1	PAN027#1#chr17.maternal:6124-506123_chr17_parm	chr17p	25239	500000	PAN010#2	chr17p	1	1	+
old_bed_n1	PAN027#1#chr17.maternal:83707668-84207667_chr17_qarm	chr17q	0	500000	PAN010#1	chr17q	1	1	+
old_bed_n1	PAN027#1#chr18.maternal:8300-508299_chr18_parm	chr18p	0	1008	PAN010#1	chr18p	1	0.824116	+
old_bed_n1	PAN027#1#chr18.maternal:8300-508299_chr18_parm	chr18p	1008	5255	PAN010#2	chr10p	1	0.842547	+
old_bed_n1	PAN027#1#chr18.maternal:8300-508299_chr18_parm	chr18p	5255	500000	PAN010#1	chr18p	1	1	+
old_bed_n1	PAN027#1#chr18.maternal:80652678-81152677_chr18_qarm	chr18q	0	500000	PAN010#2	chr18q	1	1	+
old_bed_n1	PAN027#1#chr19.maternal:8123-508122_chr19_parm	chr19p	0	500000	PAN010#2	chr19p	1	1	+
old_bed_n1	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	0	83860	PAN010#1	chr19q	1	1	+
old_bed_n1	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	83860	117255	PAN010#2	chr19q	1	1	+
old_bed_n1	PAN027#1#chr19.maternal:62236944-62736943_chr19_qarm	chr19q	117255	500000	PAN010#1	chr19q	1	1	+
old_bed_n1	PAN027#1#chr20.maternal:5260-505259_chr20_parm	chr20p	0	500000	PAN010#2	chr20p	1	1	+
old_bed_n1	PAN027#1#chr20.maternal:65722899-66222898_chr20_qarm	chr20q	0	500000	PAN010#2	chr20q	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	0	5070	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	5070	6489	PAN010#1	chr15p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	6489	45361	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	45361	47219	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	47219	65054	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	65054	66397	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	66397	76323	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	76323	77469	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	77469	87962	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	87962	88975	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	88975	100586	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	100586	101597	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	101597	107024	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	107024	108035	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	108035	110884	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	110884	112020	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	112020	113467	PAN010#1	chr21p	1	0.989003	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	113467	114480	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	114480	117176	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	117176	118312	PAN010#1	chr13p	1	0.977372	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	118312	119759	PAN010#2	chr22p	1	0.859987	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	119759	121000	PAN010#1	chr21p	1	0.913113	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	121000	123472	PAN010#1	chr13p	1	0.998075	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	123472	124608	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	124608	156344	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	156344	157795	PAN010#1	chr13p	1	0.998623	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	157795	164091	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	164091	166250	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	166250	168936	PAN010#1	chr13p	1	0.992982	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	168936	170383	PAN010#1	chr21p	1	0.987637	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	170383	171396	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	171396	172542	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	172542	174088	PAN010#1	chr13p	1	0.998707	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	174088	176671	PAN010#2	chr22p	1	0.997239	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	176671	177684	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	177684	178830	PAN010#2	chr22p	1	0.998256	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	178830	180392	PAN010#1	chr13p	1	0.970941	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	180392	181528	PAN010#2	chr22p	1	0.994732	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	181528	182975	PAN010#1	chr21p	1	0.998619	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	182975	185134	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	185134	186688	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	186688	187824	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	187824	189271	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	189271	191430	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	191430	192985	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	192985	194121	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	194121	195568	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	195568	196581	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	196581	199281	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	199281	200417	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	200417	201864	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	201864	204023	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	204023	205578	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	205578	206714	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	206714	213012	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	213012	214459	PAN010#1	chr13p	1	0.986273	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	214459	216618	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	216618	236804	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	236804	243127	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	243127	253177	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	253177	255718	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	255718	292132	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	292132	293862	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	293862	328865	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	328865	330630	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	330630	333024	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	333024	334037	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	334037	363661	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	363661	364684	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	364684	392614	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	392614	401099	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:9036-509035_chr21_parm	chr21p	401099	500000	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr21.maternal:42884241-43384240_chr21_qarm	chr21q	0	500000	PAN010#2	chr21q	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	0	92583	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	92583	94047	PAN010#1	chr13p	1	0.997275	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	94047	102417	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	102417	104189	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	104189	108858	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	108858	110626	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	110626	111762	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	111762	113222	PAN010#1	chr13p	1	0.998631	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	113222	120680	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	120680	123372	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	123372	124508	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	124508	125955	PAN010#1	chr13p	1	0.994487	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	125955	126968	PAN010#2	chr22p	1	0.998028	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	126968	129672	PAN010#1	chr13p	1	0.996156	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	129672	130808	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	130808	132255	PAN010#1	chr13p	1	0.990371	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	132255	137104	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	137104	138549	PAN010#1	chr13p	1	0.997236	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	138549	148546	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	148546	149682	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	149682	153286	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	153286	154844	PAN010#1	chr13p	1	0.998717	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	154844	155980	PAN010#2	chr22p	1	0.998241	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	155980	157427	PAN010#1	chr13p	1	0.990371	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	157427	158440	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	158440	159586	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	159586	162272	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	162272	163721	PAN010#1	chr13p	1	0.954116	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	163721	174860	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	174860	178466	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	178466	181148	PAN010#2	chr22p	1	0.998707	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	181148	182599	PAN010#1	chr13p	1	0.950269	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	182599	193760	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	193760	195207	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	195207	200058	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	200058	201505	PAN010#1	chr13p	1	0.980835	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	201505	207803	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	207803	208816	PAN010#1	chr13p	1	0.996059	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	208816	218951	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	218951	220394	PAN010#1	chr21p	1	0.98762	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	220394	222553	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	222553	224111	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	224111	225247	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	225247	226690	PAN010#1	chr13p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	226690	231543	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	231543	232990	PAN010#1	chr13p	1	0.904011	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	232990	236703	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	236703	237838	PAN010#1	chr13p	1	0.971354	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	237838	241446	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	241446	243000	PAN010#1	chr15p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	243000	244136	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	244136	245579	PAN010#1	chr13p	1	0.993103	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	245579	341147	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	341147	344371	PAN010#1	chr21p	1	0.974887	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	344371	474786	PAN010#2	chr22p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:20449-520448_chr22_parm	chr22p	474786	500000	PAN010#1	chr21p	1	1	+
old_bed_n1	PAN027#1#chr22.maternal:47973984-48473983_chr22_qarm	chr22q	0	500000	PAN010#2	chr22q	1	1	+
old_bed_n1	PAN027#1#chrX.maternal:6852-506851_chrX_parm	chrXp	0	336573	PAN010#2	chrXp	1	1	+
old_bed_n1	PAN027#1#chrX.maternal:6852-506851_chrX_parm	chrXp	336573	337583	PAN010#1	chrXp	1	0.693535	+
old_bed_n1	PAN027#1#chrX.maternal:6852-506851_chrX_parm	chrXp	337583	500000	PAN010#2	chrXp	1	1	+
old_bed_n1	PAN027#1#chrX.maternal:153203966-153703965_chrX_qarm	chrXq	0	500000	PAN010#2	chrXq	1	1	+
native_bedpe_n1	PAN027#1#chr1.maternal:11374-511373_chr1_parm	chr1p	0	499987	PAN010#1	chr1p	1	1	+
native_bedpe_n1	PAN027#1#chr1.maternal:246517480-247017479_chr1_qarm	chr1q	0	500000	PAN010#2	chr1q	1	1	+
native_bedpe_n1	PAN027#1#chr2.maternal:7468-507467_chr2_parm	chr2p	0	187715	PAN010#1	chr2p	1	1	+
native_bedpe_n1	PAN027#1#chr2.maternal:7468-507467_chr2_parm	chr2p	187715	198357	PAN010#2	chr2p	1	0.999018	+
native_bedpe_n1	PAN027#1#chr2.maternal:7468-507467_chr2_parm	chr2p	198357	500000	PAN010#1	chr2p	1	1	+
native_bedpe_n1	PAN027#1#chr2.maternal:242001098-242501097_chr2_qarm	chr2q	0	499999	PAN010#1	chr2q	1	1	+
native_bedpe_n1	PAN027#1#chr2.maternal:242001098-242501097_chr2_qarm	chr2q	499999	500000	PAN010#2	chr2q	1	1	+
native_bedpe_n1	PAN027#1#chr3.maternal:9503-509502_chr3_parm	chr3p	0	500000	PAN010#1	chr3p	1	1	+
native_bedpe_n1	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	chr3q	0	281230	PAN010#1	chr3q	1	1	+
native_bedpe_n1	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	chr3q	281230	285464	PAN010#2	chr3q	1	1	+
native_bedpe_n1	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	chr3q	285464	329643	PAN010#1	chr3q	1	1	+
native_bedpe_n1	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	chr3q	329643	331678	PAN010#2	chr9q	1	1	+
native_bedpe_n1	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	chr3q	331678	343081	PAN010#1	chr3q	1	1	+
