event_id	comparison_id	cell_id	source_kind	scaffold_jump	min_aln_length	scoring	num_mappings	scaffold_mass	overlap	target_chrom	target_sum_bp	target_union_bp	target_rows	is_expected_target
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.log_length_ani.4tomany.m10k	filtered	0	default	log-length-ani	4:many	10k	default	chr10	29657	29657	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.log_length_ani.4tomany.m10k	filtered	0	default	log-length-ani	4:many	10k	default	chr16	258550	196663	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.log_length_ani.4tomany.m10k	filtered	0	default	log-length-ani	4:many	10k	default	chr18	33943	22223	5	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.log_length_ani.4tomany.m10k	filtered	0	default	log-length-ani	4:many	10k	default	chr2	1079	1079	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.log_length_ani.4tomany.m10k	filtered	0	default	log-length-ani	4:many	10k	default	chr3	229931	140237	5	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.log_length_ani.4tomany.m10k	filtered	0	default	log-length-ani	4:many	10k	default	chr8	3152	2118	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.ldefault.log_length_ani.4tomany.m10k	filtered	0	default	log-length-ani	4:many	10k	default	chr9	760491	498087	17	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.ani.1to1.m10k	filtered	0	1000	ani	1:1	10k	default	chr3	24288	24288	1	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.ani.1to1.m10k	filtered	0	1000	ani	1:1	10k	default	chr9	384206	248064	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.ani.4tomany.m10k	filtered	0	1000	ani	4:many	10k	default	chr1	24848	24848	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.ani.4tomany.m10k	filtered	0	1000	ani	4:many	10k	default	chr10	1002	1002	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.ani.4tomany.m10k	filtered	0	1000	ani	4:many	10k	default	chr11	7215	7215	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.ani.4tomany.m10k	filtered	0	1000	ani	4:many	10k	default	chr16	201906	201906	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.ani.4tomany.m10k	filtered	0	1000	ani	4:many	10k	default	chr18	30544	18842	4	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.ani.4tomany.m10k	filtered	0	1000	ani	4:many	10k	default	chr2	1079	1079	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.ani.4tomany.m10k	filtered	0	1000	ani	4:many	10k	default	chr3	77757	77757	3	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.ani.4tomany.m10k	filtered	0	1000	ani	4:many	10k	default	chr7	1739	1739	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.ani.4tomany.m10k	filtered	0	1000	ani	4:many	10k	default	chr8	3152	2118	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.ani.4tomany.m10k	filtered	0	1000	ani	4:many	10k	default	chr9	745543	499082	12	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.log_length_ani.1to1.m10k	filtered	0	1000	log-length-ani	1:1	10k	default	chr9	636384	498087	5	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.log_length_ani.4tomany.m10k	filtered	0	1000	log-length-ani	4:many	10k	default	chr10	29657	29657	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.log_length_ani.4tomany.m10k	filtered	0	1000	log-length-ani	4:many	10k	default	chr16	258550	196663	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.log_length_ani.4tomany.m10k	filtered	0	1000	log-length-ani	4:many	10k	default	chr18	33943	22223	5	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.log_length_ani.4tomany.m10k	filtered	0	1000	log-length-ani	4:many	10k	default	chr2	1079	1079	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.log_length_ani.4tomany.m10k	filtered	0	1000	log-length-ani	4:many	10k	default	chr3	229099	139821	3	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.log_length_ani.4tomany.m10k	filtered	0	1000	log-length-ani	4:many	10k	default	chr8	3152	2118	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l1000.log_length_ani.4tomany.m10k	filtered	0	1000	log-length-ani	4:many	10k	default	chr9	757909	498087	12	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l5000.ani.1to1.m10k	filtered	0	5000	ani	1:1	10k	default	chr3	24288	24288	1	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l5000.ani.1to1.m10k	filtered	0	5000	ani	1:1	10k	default	chr9	384206	248064	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l5000.ani.4tomany.m10k	filtered	0	5000	ani	4:many	10k	default	chr1	24848	24848	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l5000.ani.4tomany.m10k	filtered	0	5000	ani	4:many	10k	default	chr11	5938	5938	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l5000.ani.4tomany.m10k	filtered	0	5000	ani	4:many	10k	default	chr16	201906	201906	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l5000.ani.4tomany.m10k	filtered	0	5000	ani	4:many	10k	default	chr18	23412	11710	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l5000.ani.4tomany.m10k	filtered	0	5000	ani	4:many	10k	default	chr3	85522	85522	4	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l5000.ani.4tomany.m10k	filtered	0	5000	ani	4:many	10k	default	chr7	9809	9809	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l5000.ani.4tomany.m10k	filtered	0	5000	ani	4:many	10k	default	chr9	753860	498087	9	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l5000.log_length_ani.1to1.m10k	filtered	0	5000	log-length-ani	1:1	10k	default	chr9	636384	498087	5	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l5000.log_length_ani.4tomany.m10k	filtered	0	5000	log-length-ani	4:many	10k	default	chr10	29657	29657	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l5000.log_length_ani.4tomany.m10k	filtered	0	5000	log-length-ani	4:many	10k	default	chr16	258550	196663	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l5000.log_length_ani.4tomany.m10k	filtered	0	5000	log-length-ani	4:many	10k	default	chr18	23412	11710	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l5000.log_length_ani.4tomany.m10k	filtered	0	5000	log-length-ani	4:many	10k	default	chr3	229099	139821	3	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l5000.log_length_ani.4tomany.m10k	filtered	0	5000	log-length-ani	4:many	10k	default	chr9	753860	498087	9	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l10000.ani.1to1.m10k	filtered	0	10000	ani	1:1	10k	default	chr3	24288	24288	1	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l10000.ani.1to1.m10k	filtered	0	10000	ani	1:1	10k	default	chr9	384206	248064	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l10000.ani.4tomany.m10k	filtered	0	10000	ani	4:many	10k	default	chr1	28941	28941	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l10000.ani.4tomany.m10k	filtered	0	10000	ani	4:many	10k	default	chr11	27584	27584	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l10000.ani.4tomany.m10k	filtered	0	10000	ani	4:many	10k	default	chr16	192968	192968	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l10000.ani.4tomany.m10k	filtered	0	10000	ani	4:many	10k	default	chr18	23412	11710	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l10000.ani.4tomany.m10k	filtered	0	10000	ani	4:many	10k	default	chr3	77757	77757	3	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l10000.ani.4tomany.m10k	filtered	0	10000	ani	4:many	10k	default	chr9	753860	498087	9	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l10000.log_length_ani.1to1.m10k	filtered	0	10000	log-length-ani	1:1	10k	default	chr9	636384	498087	5	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l10000.log_length_ani.4tomany.m10k	filtered	0	10000	log-length-ani	4:many	10k	default	chr10	29657	29657	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l10000.log_length_ani.4tomany.m10k	filtered	0	10000	log-length-ani	4:many	10k	default	chr16	258550	196663	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l10000.log_length_ani.4tomany.m10k	filtered	0	10000	log-length-ani	4:many	10k	default	chr18	23412	11710	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l10000.log_length_ani.4tomany.m10k	filtered	0	10000	log-length-ani	4:many	10k	default	chr3	221334	132056	2	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j0.l10000.log_length_ani.4tomany.m10k	filtered	0	10000	log-length-ani	4:many	10k	default	chr9	753860	498087	9	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.ldefault.ani.1to1.m10k	filtered	10k	default	ani	1:1	10k	default	chr3	24288	24288	1	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.ldefault.ani.1to1.m10k	filtered	10k	default	ani	1:1	10k	default	chr9	199492	199492	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.ldefault.ani.4tomany.m10k	filtered	10k	default	ani	4:many	10k	default	chr1	15399	15399	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.ldefault.ani.4tomany.m10k	filtered	10k	default	ani	4:many	10k	default	chr16	192968	192968	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.ldefault.ani.4tomany.m10k	filtered	10k	default	ani	4:many	10k	default	chr18	30544	18842	4	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.ldefault.ani.4tomany.m10k	filtered	10k	default	ani	4:many	10k	default	chr3	77757	77757	3	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.ldefault.ani.4tomany.m10k	filtered	10k	default	ani	4:many	10k	default	chr9	742272	499082	10	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.ldefault.log_length_ani.1to1.m10k	filtered	10k	default	log-length-ani	1:1	10k	default	chr9	636384	498087	5	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.ldefault.log_length_ani.4tomany.m10k	filtered	10k	default	log-length-ani	4:many	10k	default	chr10	29657	29657	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.ldefault.log_length_ani.4tomany.m10k	filtered	10k	default	log-length-ani	4:many	10k	default	chr16	258550	196663	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.ldefault.log_length_ani.4tomany.m10k	filtered	10k	default	log-length-ani	4:many	10k	default	chr18	33943	22223	5	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.ldefault.log_length_ani.4tomany.m10k	filtered	10k	default	log-length-ani	4:many	10k	default	chr3	221334	132056	2	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.ldefault.log_length_ani.4tomany.m10k	filtered	10k	default	log-length-ani	4:many	10k	default	chr9	754638	498087	10	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l1000.ani.1to1.m10k	filtered	10k	1000	ani	1:1	10k	default	chr3	24288	24288	1	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l1000.ani.1to1.m10k	filtered	10k	1000	ani	1:1	10k	default	chr9	384206	248064	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l1000.ani.4tomany.m10k	filtered	10k	1000	ani	4:many	10k	default	chr1	15399	15399	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l1000.ani.4tomany.m10k	filtered	10k	1000	ani	4:many	10k	default	chr16	192968	192968	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l1000.ani.4tomany.m10k	filtered	10k	1000	ani	4:many	10k	default	chr18	30544	18842	4	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l1000.ani.4tomany.m10k	filtered	10k	1000	ani	4:many	10k	default	chr3	77757	77757	3	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l1000.ani.4tomany.m10k	filtered	10k	1000	ani	4:many	10k	default	chr9	743355	499082	10	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l1000.log_length_ani.1to1.m10k	filtered	10k	1000	log-length-ani	1:1	10k	default	chr9	636384	498087	5	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l1000.log_length_ani.4tomany.m10k	filtered	10k	1000	log-length-ani	4:many	10k	default	chr10	29657	29657	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l1000.log_length_ani.4tomany.m10k	filtered	10k	1000	log-length-ani	4:many	10k	default	chr16	258550	196663	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l1000.log_length_ani.4tomany.m10k	filtered	10k	1000	log-length-ani	4:many	10k	default	chr18	33943	22223	5	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l1000.log_length_ani.4tomany.m10k	filtered	10k	1000	log-length-ani	4:many	10k	default	chr3	221334	132056	2	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l1000.log_length_ani.4tomany.m10k	filtered	10k	1000	log-length-ani	4:many	10k	default	chr9	755721	498087	10	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l5000.ani.1to1.m10k	filtered	10k	5000	ani	1:1	10k	default	chr3	24288	24288	1	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l5000.ani.1to1.m10k	filtered	10k	5000	ani	1:1	10k	default	chr9	384206	248064	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l5000.ani.4tomany.m10k	filtered	10k	5000	ani	4:many	10k	default	chr1	15399	15399	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l5000.ani.4tomany.m10k	filtered	10k	5000	ani	4:many	10k	default	chr16	192968	192968	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l5000.ani.4tomany.m10k	filtered	10k	5000	ani	4:many	10k	default	chr18	23412	11710	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l5000.ani.4tomany.m10k	filtered	10k	5000	ani	4:many	10k	default	chr3	77757	77757	3	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l5000.ani.4tomany.m10k	filtered	10k	5000	ani	4:many	10k	default	chr9	753860	498087	9	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l5000.log_length_ani.1to1.m10k	filtered	10k	5000	log-length-ani	1:1	10k	default	chr9	636384	498087	5	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l5000.log_length_ani.4tomany.m10k	filtered	10k	5000	log-length-ani	4:many	10k	default	chr10	29657	29657	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l5000.log_length_ani.4tomany.m10k	filtered	10k	5000	log-length-ani	4:many	10k	default	chr16	258550	196663	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l5000.log_length_ani.4tomany.m10k	filtered	10k	5000	log-length-ani	4:many	10k	default	chr18	23412	11710	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l5000.log_length_ani.4tomany.m10k	filtered	10k	5000	log-length-ani	4:many	10k	default	chr3	221334	132056	2	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l5000.log_length_ani.4tomany.m10k	filtered	10k	5000	log-length-ani	4:many	10k	default	chr9	753860	498087	9	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l10000.ani.1to1.m10k	filtered	10k	10000	ani	1:1	10k	default	chr3	24288	24288	1	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l10000.ani.1to1.m10k	filtered	10k	10000	ani	1:1	10k	default	chr9	384206	248064	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l10000.ani.4tomany.m10k	filtered	10k	10000	ani	4:many	10k	default	chr1	28941	28941	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l10000.ani.4tomany.m10k	filtered	10k	10000	ani	4:many	10k	default	chr11	27584	27584	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l10000.ani.4tomany.m10k	filtered	10k	10000	ani	4:many	10k	default	chr16	192968	192968	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l10000.ani.4tomany.m10k	filtered	10k	10000	ani	4:many	10k	default	chr18	23412	11710	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l10000.ani.4tomany.m10k	filtered	10k	10000	ani	4:many	10k	default	chr3	77757	77757	3	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l10000.ani.4tomany.m10k	filtered	10k	10000	ani	4:many	10k	default	chr9	753860	498087	9	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l10000.log_length_ani.1to1.m10k	filtered	10k	10000	log-length-ani	1:1	10k	default	chr9	636384	498087	5	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l10000.log_length_ani.4tomany.m10k	filtered	10k	10000	log-length-ani	4:many	10k	default	chr10	29657	29657	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l10000.log_length_ani.4tomany.m10k	filtered	10k	10000	log-length-ani	4:many	10k	default	chr16	258550	196663	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l10000.log_length_ani.4tomany.m10k	filtered	10k	10000	log-length-ani	4:many	10k	default	chr18	23412	11710	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l10000.log_length_ani.4tomany.m10k	filtered	10k	10000	log-length-ani	4:many	10k	default	chr3	221334	132056	2	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j10k.l10000.log_length_ani.4tomany.m10k	filtered	10k	10000	log-length-ani	4:many	10k	default	chr9	753860	498087	9	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.ldefault.ani.1to1.m10k	filtered	20k	default	ani	1:1	10k	default	chr3	24288	24288	1	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.ldefault.ani.1to1.m10k	filtered	20k	default	ani	1:1	10k	default	chr9	199492	199492	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.ldefault.ani.4tomany.m10k	filtered	20k	default	ani	4:many	10k	default	chr1	15399	15399	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.ldefault.ani.4tomany.m10k	filtered	20k	default	ani	4:many	10k	default	chr16	192968	192968	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.ldefault.ani.4tomany.m10k	filtered	20k	default	ani	4:many	10k	default	chr18	30544	18842	4	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.ldefault.ani.4tomany.m10k	filtered	20k	default	ani	4:many	10k	default	chr3	77757	77757	3	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.ldefault.ani.4tomany.m10k	filtered	20k	default	ani	4:many	10k	default	chr9	745161	499082	13	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.ldefault.log_length_ani.1to1.m10k	filtered	20k	default	log-length-ani	1:1	10k	default	chr9	636384	498087	5	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.ldefault.log_length_ani.4tomany.m10k	filtered	20k	default	log-length-ani	4:many	10k	default	chr10	29657	29657	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.ldefault.log_length_ani.4tomany.m10k	filtered	20k	default	log-length-ani	4:many	10k	default	chr16	258550	196663	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.ldefault.log_length_ani.4tomany.m10k	filtered	20k	default	log-length-ani	4:many	10k	default	chr18	33943	22223	5	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.ldefault.log_length_ani.4tomany.m10k	filtered	20k	default	log-length-ani	4:many	10k	default	chr3	221334	132056	2	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.ldefault.log_length_ani.4tomany.m10k	filtered	20k	default	log-length-ani	4:many	10k	default	chr9	757527	498087	13	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.l1000.ani.1to1.m10k	filtered	20k	1000	ani	1:1	10k	default	chr3	24288	24288	1	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.l1000.ani.1to1.m10k	filtered	20k	1000	ani	1:1	10k	default	chr9	384206	248064	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.l1000.ani.4tomany.m10k	filtered	20k	1000	ani	4:many	10k	default	chr1	15399	15399	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.l1000.ani.4tomany.m10k	filtered	20k	1000	ani	4:many	10k	default	chr16	192968	192968	2	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.l1000.ani.4tomany.m10k	filtered	20k	1000	ani	4:many	10k	default	chr18	30544	18842	4	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.l1000.ani.4tomany.m10k	filtered	20k	1000	ani	4:many	10k	default	chr3	77757	77757	3	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.l1000.ani.4tomany.m10k	filtered	20k	1000	ani	4:many	10k	default	chr9	743355	499082	10	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.l1000.log_length_ani.1to1.m10k	filtered	20k	1000	log-length-ani	1:1	10k	default	chr9	636384	498087	5	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.l1000.log_length_ani.4tomany.m10k	filtered	20k	1000	log-length-ani	4:many	10k	default	chr10	29657	29657	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.l1000.log_length_ani.4tomany.m10k	filtered	20k	1000	log-length-ani	4:many	10k	default	chr16	258550	196663	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.l1000.log_length_ani.4tomany.m10k	filtered	20k	1000	log-length-ani	4:many	10k	default	chr18	33943	22223	5	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.l1000.log_length_ani.4tomany.m10k	filtered	20k	1000	log-length-ani	4:many	10k	default	chr3	221334	132056	2	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.l1000.log_length_ani.4tomany.m10k	filtered	20k	1000	log-length-ani	4:many	10k	default	chr9	755721	498087	10	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.l5000.ani.1to1.m10k	filtered	20k	5000	ani	1:1	10k	default	chr3	24288	24288	1	yes
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.l5000.ani.1to1.m10k	filtered	20k	5000	ani	1:1	10k	default	chr9	384206	248064	3	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.l5000.ani.4tomany.m10k	filtered	20k	5000	ani	4:many	10k	default	chr1	15399	15399	1	no
PAN028_chr9q_chr3q_PHR_candidate	PAN028mat_vs_PAN027_joint	j20k.l5000.ani.4tomany.m10k	filtered	20k	5000	ani	4:many	10k	default	chr16	192968	192968	2	no
