run_id	query_chrom	query_start	query_end	target_chrom	donor_haplotype	donor_seq	donor_start	donor_end	bp	query_span_bp	donor_span_bp	windows	mean_identity	category
chr13_homolog_run0032	chr13	2550000	2630000	chr13	h1	PAN010#joint#h1_chr13	2535906	2615906	80000	80000	80000	40	1.000000	homologous_same_chrom
chr15_homolog_run0060	chr15	12542000	12622000	chr15	h2	PAN010#joint#h2_chr15	13381372	13461372	80000	80000	80000	40	1.000000	homologous_same_chrom
chr22_homolog_run0087	chr22	7270000	7350000	chr22	h2	PAN010#joint#h2_chr22	7259106	7339106	80000	80000	80000	40	1.000000	homologous_same_chrom
chr1_homolog_run2686	chr1	128124000	128202000	chr1	h1	PAN010#joint#h1_chr1	129360740	129438738	78000	78000	77998	39	0.996641	homologous_same_chrom
chr9_homolog_run1122	chr9	55768000	55846000	chr9	h1	PAN010#joint#h1_chr9	55881015	55959016	78000	78000	78001	39	0.999994	homologous_same_chrom
chr13_homolog_run0116	chr13	7676000	7754000	chr13	h2	PAN010#joint#h2_chr13	7156126	7234212	78000	78000	78086	39	0.993938	homologous_same_chrom
chr16_homolog_run0842	chr16	34864000	34942000	chr16	h1	PAN010#joint#h1_chr16	34862621	34940622	78000	78000	78001	39	0.999994	homologous_same_chrom
chr21_homolog_run0140	chr21	10248000	10326000	chr21	h1	PAN010#joint#h1_chr21	10248971	10326972	78000	78000	78001	39	0.999994	homologous_same_chrom
chr22_homolog_run0265	chr22	22928000	23006000	chr22	h2	PAN010#joint#h2_chr22	22917168	22995169	78000	78000	78001	39	0.999994	homologous_same_chrom
chr1_homolog_run0003	chr1	228000	304000	chr1	h1	PAN010#joint#h1_chr1	221693	297691	76000	76000	75998	38	0.999987	homologous_same_chrom
chr1_homolog_run2565	chr1	116790000	116866000	chr1	h2	PAN010#joint#h2_chr1	117400139	117476139	76000	76000	76000	38	1.000000	homologous_same_chrom
chr4_homolog_run0172	chr4	9088000	9164000	chr4	h2	PAN010#joint#h2_chr4	9086950	9162950	76000	76000	76000	38	1.000000	homologous_same_chrom
chr11_homolog_run1332	chr11	50300000	50376000	chr11	h2	PAN010#joint#h2_chr11	50186509	50262510	76000	76000	76001	38	0.999993	homologous_same_chrom
chr13_homolog_run0054	chr13	3758000	3834000	chr13	h1	PAN010#joint#h1_chr13	4228150	4304255	76000	76000	76105	38	0.999327	homologous_same_chrom
chr15_homolog_run0021	chr15	4722000	4798000	chr15	h1	PAN010#joint#h1_chr15	4040077	4116077	76000	76000	76000	38	0.992408	homologous_same_chrom
chr15_homolog_run0029	chr15	5312000	5388000	chr15	h1	PAN010#joint#h1_chr15	5406619	5482639	76000	76000	76020	38	0.990725	homologous_same_chrom
chr15_homolog_run0079	chr15	13278000	13354000	chr15	h2	PAN010#joint#h2_chr15	14117376	14193376	76000	76000	76000	38	1.000000	homologous_same_chrom
chr1_homolog_run2687	chr1	128202000	128276000	chr1	h1	PAN010#joint#h1_chr1	129286607	129360603	74000	74000	73996	37	0.996419	homologous_same_chrom
chr13_homolog_run0147	chr13	13866000	13940000	chr13	h1	PAN010#joint#h1_chr13	16013970	16087925	74000	74000	73955	37	0.998572	homologous_same_chrom
chr16_homolog_run0863	chr16	35216000	35290000	chr16	h1	PAN010#joint#h1_chr16	35214622	35288623	74000	74000	74001	37	0.999993	homologous_same_chrom
chr21_homolog_run0065	chr21	8202000	8276000	chr21	h1	PAN010#joint#h1_chr21	8202962	8276962	74000	74000	74000	37	1.000000	homologous_same_chrom
chr22_homolog_run0092	chr22	7502000	7576000	chr22	h2	PAN010#joint#h2_chr22	7491106	7565106	74000	74000	74000	37	1.000000	homologous_same_chrom
chr22_homolog_run0634	chr22	48386000	48460000	chr22	h2	PAN010#joint#h2_chr22	48375379	48449379	74000	74000	74000	37	1.000000	homologous_same_chrom
chr3_homolog_run3116	chr3	132744000	132816000	chr3	h2	PAN010#joint#h2_chr3	132752391	132824391	72000	72000	72000	36	1.000000	homologous_same_chrom
chr11_homolog_run1668	chr11	67492000	67564000	chr11	h2	PAN010#joint#h2_chr11	67382825	67454826	72000	72000	72001	36	0.999993	homologous_same_chrom
chr13_homolog_run0110	chr13	7206000	7278000	chr13	h1	PAN010#joint#h1_chr13	7676158	7748163	72000	72000	72005	36	0.997924	homologous_same_chrom
chr15_homolog_run0095	chr15	17720000	17792000	chr15	h2	PAN010#joint#h2_chr15	18559401	18631401	72000	72000	72000	36	1.000000	homologous_same_chrom
chr15_homolog_run0103	chr15	18106000	18178000	chr15	h2	PAN010#joint#h2_chr15	18945401	19017401	72000	72000	72000	36	1.000000	homologous_same_chrom
chr16_homolog_run1357	chr16	72296000	72368000	chr16	h2	PAN010#joint#h2_chr16	81464823	81536827	72000	72000	72004	36	0.998486	homologous_same_chrom
chr19_homolog_run1118	chr19	48258000	48330000	chr19	h2	PAN010#joint#h2_chr19	49584802	49656831	72000	72000	72029	36	0.997565	homologous_same_chrom
chr20_homolog_run1047	chr20	52134000	52206000	chr20	h2	PAN010#joint#h2_chr20	53398430	53470431	72000	72000	72001	36	0.999993	homologous_same_chrom
chr2_homolog_run3237	chr2	132508000	132578000	chr2	h1	PAN010#joint#h1_chr2	132570559	132640560	70000	70000	70001	35	0.999993	homologous_same_chrom
chr10_homolog_run1012	chr10	38716000	38786000	chr10	h1	PAN010#joint#h1_chr10	38712085	38782085	70000	70000	70000	35	1.000000	homologous_same_chrom
chr1_homolog_run2683	chr1	128008000	128076000	chr1	h1	PAN010#joint#h1_chr1	129486805	129554811	68000	68000	68006	34	0.997515	homologous_same_chrom
chr13_homolog_run0055	chr13	3834000	3902000	chr13	h1	PAN010#joint#h1_chr13	4304254	4372150	68000	68000	67896	34	0.998847	homologous_same_chrom
chr14_homolog_run0218	chr14	7342000	7410000	chr14	h1	PAN010#joint#h1_chr14	10091456	10159456	68000	68000	68000	34	1.000000	homologous_same_chrom
chr20_homolog_run0721	chr20	32044000	32112000	chr20	h1	PAN010#joint#h1_chr20	31988812	32056812	68000	68000	68000	34	1.000000	homologous_same_chrom
chr4_homolog_run0078	chr4	3542000	3608000	chr4	h2	PAN010#joint#h2_chr4	3540925	3606925	66000	66000	66000	33	1.000000	homologous_same_chrom
chr4_homolog_run0083	chr4	4036000	4102000	chr4	h2	PAN010#joint#h2_chr4	4034926	4100925	66000	66000	65999	33	0.999992	homologous_same_chrom
chr13_homolog_run0158	chr13	17936000	18002000	chr13	h1	PAN010#joint#h1_chr13	20085883	20151915	66000	66000	66032	33	0.997274	homologous_same_chrom
chr14_homolog_run0111	chr14	6222000	6288000	chr14	h1	PAN010#joint#h1_chr14	8971454	9037454	66000	66000	66000	33	1.000000	homologous_same_chrom
chr1_homolog_run5118	chr1	241248000	241312000	chr1	h2	PAN010#joint#h2_chr1	241576672	241640671	64000	64000	63999	32	0.999992	homologous_same_chrom
chr8_homolog_run0929	chr8	47716000	47780000	chr8	h2	PAN010#joint#h2_chr8	46461464	46525464	64000	64000	64000	32	1.000000	homologous_same_chrom
chr10_homolog_run0832	chr10	37112000	37176000	chr10	h1	PAN010#joint#h1_chr10	37108083	37172083	64000	64000	64000	32	0.999984	homologous_same_chrom
chr13_homolog_run0020	chr13	964000	1028000	chr13	h1	PAN010#joint#h1_chr13	949910	1013910	64000	64000	64000	32	1.000000	homologous_same_chrom
chr13_homolog_run0139	chr13	13172000	13236000	chr13	h2	PAN010#joint#h2_chr13	11463632	11527632	64000	64000	64000	32	0.999891	homologous_same_chrom
chr14_homolog_run2661	chr14	99540000	99604000	chr14	h1	PAN010#joint#h1_chr14	102289799	102353799	64000	64000	64000	32	0.999984	homologous_same_chrom
chr15_homolog_run0001	chr15	12000	76000	chr15	h1	PAN010#joint#h1_chr15	11293	75293	64000	64000	64000	32	0.996703	homologous_same_chrom
chr15_homolog_run1971	chr15	97964000	98028000	chr15	h2	PAN010#joint#h2_chr15	98735716	98799704	64000	64000	63988	32	0.999843	homologous_same_chrom
chr21_homolog_run0130	chr21	10108000	10172000	chr21	h1	PAN010#joint#h1_chr21	10108967	10172968	64000	64000	64001	32	0.999992	homologous_same_chrom
chr22_homolog_run0073	chr22	5148000	5212000	chr22	h2	PAN010#joint#h2_chr22	5137103	5201103	64000	64000	64000	32	1.000000	homologous_same_chrom
chr22_homolog_run0107	chr22	9478000	9542000	chr22	h2	PAN010#joint#h2_chr22	9467107	9531107	64000	64000	64000	32	1.000000	homologous_same_chrom
chr1_homolog_run2688	chr1	128276000	128338000	chr1	h1	PAN010#joint#h1_chr1	129224485	129286539	62000	62000	62054	31	0.995828	homologous_same_chrom
chr1_homolog_run2720	chr1	141598000	141660000	chr1	h2	PAN010#joint#h2_chr1	141852042	141914043	62000	62000	62001	31	0.999992	homologous_same_chrom
chr1_homolog_run5111	chr1	241062000	241124000	chr1	h2	PAN010#joint#h2_chr1	241390667	241452670	62000	62000	62003	31	0.999976	homologous_same_chrom
chr8_homolog_run0216	chr8	11680000	11742000	chr8	h1	PAN010#joint#h1_chr8	11678253	11740253	62000	62000	62000	31	1.000000	homologous_same_chrom
chr11_homolog_run3179	chr11	134654000	134716000	chr11	h2	PAN010#joint#h2_chr11	134543839	134605839	62000	62000	62000	31	1.000000	homologous_same_chrom
chr2_homolog_run0260	chr2	13420000	13480000	chr2	h2	PAN010#joint#h2_chr2	13392832	13452832	60000	60000	60000	30	1.000000	homologous_same_chrom
chr2_homolog_run1881	chr2	90056000	90116000	chr2	h1	PAN010#joint#h1_chr2	90118385	90178386	60000	60000	60001	30	0.999992	homologous_same_chrom
chr4_homolog_run0081	chr4	3926000	3986000	chr4	h2	PAN010#joint#h2_chr4	3924926	3984927	60000	60000	60001	30	0.999992	homologous_same_chrom
chr4_homolog_run4610	chr4	191838000	191898000	chr4	h1	PAN010#joint#h1_chr4	190993040	191053040	60000	60000	60000	30	1.000000	homologous_same_chrom
chr8_homolog_run0268	chr8	12888000	12948000	chr8	h1	PAN010#joint#h1_chr8	12886256	12946256	60000	60000	60000	30	1.000000	homologous_same_chrom
chr10_homolog_run1013	chr10	38788000	38848000	chr10	h1	PAN010#joint#h1_chr10	38784085	38844085	60000	60000	60000	30	1.000000	homologous_same_chrom
chr13_homolog_run0061	chr13	4888000	4948000	chr13	h1	PAN010#joint#h1_chr13	5358150	5418150	60000	60000	60000	30	1.000000	homologous_same_chrom
chr13_homolog_run0112	chr13	7554000	7614000	chr13	h2	PAN010#joint#h2_chr13	7034837	7094788	60000	60000	59951	30	0.995864	homologous_same_chrom
chr14_homolog_run0204	chr14	6968000	7028000	chr14	h1	PAN010#joint#h1_chr14	9717455	9777455	60000	60000	60000	30	1.000000	homologous_same_chrom
chr14_homolog_run0216	chr14	7280000	7340000	chr14	h1	PAN010#joint#h1_chr14	10029456	10089456	60000	60000	60000	30	1.000000	homologous_same_chrom
chr21_homolog_run0083	chr21	8532000	8592000	chr21	h1	PAN010#joint#h1_chr21	8532962	8592962	60000	60000	60000	30	1.000000	homologous_same_chrom
chr21_homolog_run0545	chr21	29208000	29268000	chr21	h2	PAN010#joint#h2_chr21	30008453	30068453	60000	60000	60000	30	1.000000	homologous_same_chrom
chr2_homolog_run3218	chr2	132106000	132164000	chr2	h1	PAN010#joint#h1_chr2	132168561	132226559	58000	58000	57998	29	0.999983	homologous_same_chrom
chr7_homolog_run1681	chr7	66222000	66280000	chr7	h1	PAN010#joint#h1_chr7	66226951	66284952	58000	58000	58001	29	0.999991	homologous_same_chrom
chr8_homolog_run0142	chr8	7830000	7888000	chr8	h1	PAN010#joint#h1_chr8	7828234	7886234	58000	58000	58000	29	1.000000	homologous_same_chrom
chr8_homolog_run0217	chr8	11760000	11818000	chr8	h1	PAN010#joint#h1_chr8	11758253	11816254	58000	58000	58001	29	0.999991	homologous_same_chrom
chr11_homolog_run0001	chr11	2000	60000	chr11	h2	PAN010#joint#h2_chr11	269	58271	58000	58000	58002	29	0.999931	homologous_same_chrom
chr13_homolog_run0100	chr13	7094000	7152000	chr13	h1	PAN010#joint#h1_chr13	7564157	7622158	58000	58000	58001	29	0.999991	homologous_same_chrom
chr14_homolog_run0091	chr14	3558000	3616000	chr14	h2	PAN010#joint#h2_chr14	4089848	4147859	58000	58000	58011	29	0.999148	homologous_same_chrom
chr15_homolog_run0072	chr15	13074000	13132000	chr15	h2	PAN010#joint#h2_chr15	13913377	13971377	58000	58000	58000	29	1.000000	homologous_same_chrom
chr2_homolog_run1869	chr2	89498000	89554000	chr2	h1	PAN010#joint#h1_chr2	89560381	89616381	56000	56000	56000	28	1.000000	homologous_same_chrom
chr5_homolog_run1180	chr5	52028000	52084000	chr5	h1	PAN010#joint#h1_chr5	52047676	52103676	56000	56000	56000	28	1.000000	homologous_same_chrom
chr7_homolog_run1909	chr7	77274000	77330000	chr7	h2	PAN010#joint#h2_chr7	78211880	78267880	56000	56000	56000	28	1.000000	homologous_same_chrom
chr9_homolog_run1112	chr9	55426000	55482000	chr9	h1	PAN010#joint#h1_chr9	55539014	55595014	56000	56000	56000	28	1.000000	homologous_same_chrom
chr9_homolog_run1114	chr9	55526000	55582000	chr9	h1	PAN010#joint#h1_chr9	55639014	55695014	56000	56000	56000	28	1.000000	homologous_same_chrom
chr9_homolog_run1244	chr9	58852000	58908000	chr9	h1	PAN010#joint#h1_chr9	58965029	59021029	56000	56000	56000	28	1.000000	homologous_same_chrom
chr9_homolog_run2533	chr9	119994000	120050000	chr9	h2	PAN010#joint#h2_chr9	127895608	127951609	56000	56000	56001	28	0.999991	homologous_same_chrom
chr12_homolog_run0186	chr12	8210000	8266000	chr12	h2	PAN010#joint#h2_chr12	8217394	8273394	56000	56000	56000	28	1.000000	homologous_same_chrom
chr13_homolog_run0143	chr13	13380000	13436000	chr13	h1	PAN010#joint#h1_chr13	15527410	15583350	56000	56000	55940	28	0.996922	homologous_same_chrom
chr17_homolog_run0404	chr17	21854000	21910000	chr17	h2	PAN010#joint#h2_chr17	21851536	21907536	56000	56000	56000	28	1.000000	homologous_same_chrom
chr21_homolog_run0062	chr21	8120000	8176000	chr21	h1	PAN010#joint#h1_chr21	8120962	8176962	56000	56000	56000	28	1.000000	homologous_same_chrom
chr8_homolog_run0267	chr8	12826000	12880000	chr8	h1	PAN010#joint#h1_chr8	12824255	12878256	54000	54000	54001	27	0.999991	homologous_same_chrom
chr8_homolog_run0286	chr8	13444000	13498000	chr8	h1	PAN010#joint#h1_chr8	13442259	13496259	54000	54000	54000	27	1.000000	homologous_same_chrom
chr13_homolog_run0122	chr13	8200000	8254000	chr13	h2	PAN010#joint#h2_chr13	7724052	7778054	54000	54000	54002	27	0.999852	homologous_same_chrom
chr15_homolog_run0028	chr15	5252000	5306000	chr15	h1	PAN010#joint#h1_chr15	5344612	5398679	54000	54000	54067	27	0.987985	homologous_same_chrom
chr20_homolog_run1206	chr20	66122000	66176000	chr20	h2	PAN010#joint#h2_chr20	67386477	67440478	54000	54000	54001	27	0.999991	homologous_same_chrom
chr22_homolog_run0004	chr22	160000	214000	chr22	h2	PAN010#joint#h2_chr22	152205	206205	54000	54000	54000	27	1.000000	homologous_same_chrom
chr22_homolog_run0088	chr22	7366000	7420000	chr22	h2	PAN010#joint#h2_chr22	7355106	7409106	54000	54000	54000	27	1.000000	homologous_same_chrom
chr2_homolog_run3222	chr2	132176000	132228000	chr2	h1	PAN010#joint#h1_chr2	132238559	132290560	52000	52000	52001	26	0.999990	homologous_same_chrom
chr5_homolog_run1178	chr5	51888000	51940000	chr5	h1	PAN010#joint#h1_chr5	51907676	51959676	52000	52000	52000	26	1.000000	homologous_same_chrom
chr12_homolog_run1665	chr12	65142000	65194000	chr12	h1	PAN010#joint#h1_chr12	63853822	63905823	52000	52000	52001	26	0.999990	homologous_same_chrom
chr13_homolog_run0022	chr13	1030000	1082000	chr13	h1	PAN010#joint#h1_chr13	1015910	1067911	52000	52000	52001	26	0.999990	homologous_same_chrom
chr13_homolog_run0507	chr13	35916000	35968000	chr13	h2	PAN010#joint#h2_chr13	34212877	34264880	52000	52000	52003	26	0.999971	homologous_same_chrom
chr13_homolog_run1015	chr13	58118000	58170000	chr13	h2	PAN010#joint#h2_chr13	56414963	56466963	52000	52000	52000	26	1.000000	homologous_same_chrom
chr15_homolog_run0034	chr15	5930000	5982000	chr15	h1	PAN010#joint#h1_chr15	6204019	6256029	52000	52000	52010	26	0.992807	homologous_same_chrom
chr15_homolog_run0076	chr15	13178000	13230000	chr15	h2	PAN010#joint#h2_chr15	14017377	14069377	52000	52000	52000	26	1.000000	homologous_same_chrom
chr15_homolog_run0102	chr15	18052000	18104000	chr15	h2	PAN010#joint#h2_chr15	18891401	18943401	52000	52000	52000	26	1.000000	homologous_same_chrom
chr15_homolog_run1932	chr15	95894000	95946000	chr15	h2	PAN010#joint#h2_chr15	96665711	96717711	52000	52000	52000	26	1.000000	homologous_same_chrom
chr21_homolog_run0084	chr21	8596000	8648000	chr21	h1	PAN010#joint#h1_chr21	8596962	8648962	52000	52000	52000	26	1.000000	homologous_same_chrom
chr21_homolog_run0127	chr21	9858000	9910000	chr21	h1	PAN010#joint#h1_chr21	9858967	9910967	52000	52000	52000	26	1.000000	homologous_same_chrom
chr1_homolog_run1767	chr1	83574000	83624000	chr1	h1	PAN010#joint#h1_chr1	83567522	83617522	50000	50000	50000	25	1.000000	homologous_same_chrom
chr1_homolog_run5116	chr1	241196000	241246000	chr1	h2	PAN010#joint#h2_chr1	241524671	241574671	50000	50000	50000	25	1.000000	homologous_same_chrom
chr6_homolog_run1437	chr6	57826000	57876000	chr6	h1	PAN010#joint#h1_chr6	57831524	57881524	50000	50000	50000	25	1.000000	homologous_same_chrom
chr7_homolog_run3677	chr7	143466000	143516000	chr7	h2	PAN010#joint#h2_chr7	144345157	144395157	50000	50000	50000	25	1.000000	homologous_same_chrom
chr9_homolog_run0886	chr9	33786000	33836000	chr9	h1	PAN010#joint#h1_chr9	33900801	33950803	50000	50000	50002	25	0.999980	homologous_same_chrom
chr11_homolog_run1846	chr11	77612000	77662000	chr11	h2	PAN010#joint#h2_chr11	77502902	77552902	50000	50000	50000	25	1.000000	homologous_same_chrom
chr14_homolog_run0099	chr14	4526000	4576000	chr14	h2	PAN010#joint#h2_chr14	5057860	5107861	50000	50000	50001	25	0.999990	homologous_same_chrom
chr14_homolog_run0577	chr14	21222000	21272000	chr14	h1	PAN010#joint#h1_chr14	23971491	24021491	50000	50000	50000	25	1.000000	homologous_same_chrom
chr15_homolog_run0119	chr15	19006000	19056000	chr15	h2	PAN010#joint#h2_chr15	19845406	19895406	50000	50000	50000	25	0.999980	homologous_same_chrom
chr16_homolog_run0844	chr16	34944000	34994000	chr16	h1	PAN010#joint#h1_chr16	34942622	34992622	50000	50000	50000	25	1.000000	homologous_same_chrom
chr19_homolog_run0236	chr19	14302000	14352000	chr19	h1	PAN010#joint#h1_chr19	14324311	14374312	50000	50000	50001	25	0.999750	homologous_same_chrom
chr21_homolog_run0010	chr21	1870000	1920000	chr21	h1	PAN010#joint#h1_chr21	1870959	1920959	50000	50000	50000	25	1.000000	homologous_same_chrom
chr4_homolog_run0080	chr4	3876000	3924000	chr4	h2	PAN010#joint#h2_chr4	3874926	3922926	48000	48000	48000	24	1.000000	homologous_same_chrom
chr7_homolog_run1465	chr7	57142000	57190000	chr7	h1	PAN010#joint#h1_chr7	57147012	57195012	48000	48000	48000	24	1.000000	homologous_same_chrom
chr9_homolog_run0001	chr9	0	48000	chr9	h2	PAN010#joint#h2_chr9	0	47960	48000	48000	47960	24	0.998871	homologous_same_chrom
chr9_homolog_run1110	chr9	55352000	55400000	chr9	h1	PAN010#joint#h1_chr9	55465013	55513014	48000	48000	48001	24	0.999990	homologous_same_chrom
chr11_homolog_run0049	chr11	3378000	3426000	chr11	h2	PAN010#joint#h2_chr11	3376277	3424276	48000	48000	47999	24	0.999990	homologous_same_chrom
chr11_homolog_run1328	chr11	50192000	50240000	chr11	h2	PAN010#joint#h2_chr11	50078507	50126508	48000	48000	48001	24	0.999969	homologous_same_chrom
chr13_homolog_run0146	chr13	13816000	13864000	chr13	h1	PAN010#joint#h1_chr13	15963656	16011648	48000	48000	47992	24	0.997145	homologous_same_chrom
chr14_homolog_run2663	chr14	99606000	99654000	chr14	h1	PAN010#joint#h1_chr14	102355799	102403799	48000	48000	48000	24	1.000000	homologous_same_chrom
chr20_homolog_run1207	chr20	66178000	66226000	chr20	h2	PAN010#joint#h2_chr20	67442478	67490476	48000	48000	47998	24	0.999937	homologous_same_chrom
chr22_homolog_run0056	chr22	3924000	3972000	chr22	h1	PAN010#joint#h1_chr22	2822533	2870537	48000	48000	48004	24	0.988646	homologous_same_chrom
chr22_homolog_run0469	chr22	35954000	36002000	chr22	h2	PAN010#joint#h2_chr22	35943286	35991286	48000	48000	48000	24	1.000000	homologous_same_chrom
chr2_homolog_run3210	chr2	132040000	132086000	chr2	h1	PAN010#joint#h1_chr2	132102561	132148561	46000	46000	46000	23	1.000000	homologous_same_chrom
chr2_homolog_run3224	chr2	132230000	132276000	chr2	h1	PAN010#joint#h1_chr2	132292560	132338560	46000	46000	46000	23	1.000000	homologous_same_chrom
chr4_homolog_run0082	chr4	3988000	4034000	chr4	h2	PAN010#joint#h2_chr4	3986927	4032926	46000	46000	45999	23	0.999989	homologous_same_chrom
chr4_homolog_run0452	chr4	22852000	22898000	chr4	h2	PAN010#joint#h2_chr4	22851001	22897001	46000	46000	46000	23	1.000000	homologous_same_chrom
chr4_homolog_run2452	chr4	104942000	104988000	chr4	h2	PAN010#joint#h2_chr4	104522118	104568119	46000	46000	46001	23	0.999989	homologous_same_chrom
