page_order	page_id	page_label	method_order	method_id	method_label	query_chrom	target_chrom	display_support_bp	covered_bp	row_count
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr12	chr18	189	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr12	chr1	136	6000000	6
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr12	chr14	132	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr12	chr5	69	3000000	3
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr12	chr21	35	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr12	chr13	14	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr12	chr9	10	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr13	chr21	94000	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr13	chr14	576	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr13	chrX	296	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr21	403233	7000000	7
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr22	358442	10000000	10
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr15	224404	9000000	9
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr9	1212	3000000	3
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr4	646	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr8	462	3000000	3
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr6	365	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr13	319	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr11	294	3000000	3
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr3	279	3000000	3
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr12	240	4000000	4
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr1	181	3000000	3
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr7	111	5000000	5
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr18	38	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr10	37	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr19	35	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr5	23	4000000	4
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr17	19	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chrX	14	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr2	12	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr14	chr16	5	704436	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr13	490319	5000000	5
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr14	142384	5000000	5
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr21	46184	4000000	4
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr20	6566	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr5	4626	3135805	4
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr12	649	7000000	7
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr7	528	3000000	3
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr2	336	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr9	202	4000000	4
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr16	185	4000000	4
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr8	176	3000000	3
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr4	94	4000000	4
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr3	54	3000000	3
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr18	39	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr11	14	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr17	14	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr1	12	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chrX	8	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr15	chr22	7	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr16	chr10	510	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr16	chr1	295	634376	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr16	chr7	10	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr16	chr20	5	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr17	chr3	393	3000000	3
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr17	chr8	112	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr17	chr9	91	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr17	chrX	81	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr17	chr7	62	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr17	chr4	14	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr18	chr21	751	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr18	chr8	569	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr18	chr1	385	4000000	4
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr18	chr3	329	4000000	4
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr18	chrX	217	5000000	5
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr18	chr4	215	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr18	chr5	191	2406549	3
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr18	chr12	40	3000000	3
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr18	chr16	20	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr18	chr2	6	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr18	chr17	4	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr18	chr14	3	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr19	chr7	15	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr19	chr12	9	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr19	chr21	1	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr20	chr1	2000	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr20	chr19	157	215834	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr20	chr17	134	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr20	chr14	8	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr20	chrX	7	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr20	chr7	5	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr21	chr13	446184	5000000	5
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr21	chr14	381531	5000000	5
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr21	chr22	168000	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr21	chr15	84454	3000000	3
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr21	chr7	1029	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr21	chr3	357	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr21	chr18	179	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr21	chrX	157	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr21	chr5	118	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr21	chr4	65	4000000	4
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr21	chr1	61	444014	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr21	chr8	38	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr21	chr12	34	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr22	chr15	247263	4000000	4
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr22	chr14	210986	6489306	7
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr22	chr21	89371	4000000	4
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr22	chr13	8000	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr22	chrX	128	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr22	chr4	108	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr22	chr3	62	3000000	3
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr22	chr1	59	4000000	4
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chr22	chr17	32	1000000	1
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chrX	chr9	2321	4000000	4
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chrX	chr12	1618	7000000	7
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chrX	chr1	1481	7000000	7
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chrX	chr3	1294	15000000	15
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chrX	chr7	665	6000000	6
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chrX	chr18	556	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chrX	chr4	548	10000000	10
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chrX	chr2	512	5000000	5
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chrX	chr21	309	2000000	2
3	PAN028_hap1_maternal_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	3	sweepga_fastga_f32_qgrid2kb_1to1_ani	SweepGA/FastGA -f32 2 kb query-grid -> 1:1 ANI	chrX	chr20	251	1085596	2
