gene_name,copies_in_phrs,genome_wide_copies,gene_biotype,num_chromosomes,chromosomes,in_phrs,in_genome
LRATD1,0,1,protein_coding,1,chr2,False,True
TRBV17,0,1,V_segment,1,chr7,False,True
MICU1,0,1,protein_coding,1,chr10,False,True
SOST,0,1,protein_coding,1,chr17,False,True
RPL23AP7,0,1,transcribed_pseudogene,1,chr2,False,True
LOC339966,0,1,pseudogene,1,chr4,False,True
ZNF670,0,1,protein_coding,1,chr1,False,True
S100A11P2,0,1,pseudogene,1,chr7,False,True
RN7SL582P,0,1,pseudogene,1,chr3,False,True
RN7SL845P,0,1,pseudogene,1,chr7,False,True
SACM1L,0,1,protein_coding,1,chr3,False,True
PPM1N,0,1,protein_coding,1,chr19,False,True
AMDHD1,0,1,protein_coding,1,chr12,False,True
TRE-TTC1-2,0,1,tRNA,1,chr13,False,True
LOC100421471,0,1,pseudogene,1,chr1,False,True
SOWAHCP3,0,1,pseudogene,1,chr20,False,True
LOC105378835,0,1,lncRNA,1,chr1,False,True
RPS18P6,0,1,pseudogene,1,chr3,False,True
GATB,0,1,protein_coding,1,chr4,False,True
RPL13P11,0,1,pseudogene,1,chr8,False,True
LOC100132599,0,1,pseudogene,1,chr9,False,True
LOC124900300,0,1,snoRNA,1,chr10,False,True
DBF4P2,0,1,pseudogene,1,chr2,False,True
LINC02899,0,1,lncRNA,1,chr5,False,True
SNORA12,0,1,snoRNA,1,chr10,False,True
WDR83,0,1,protein_coding,1,chr19,False,True
RN7SL418P,0,1,pseudogene,1,chr3,False,True
LINC02328,0,1,lncRNA,1,chr14,False,True
LOC100421591,0,1,pseudogene,1,chr18,False,True
LOC105377784,0,1,lncRNA,1,chr8,False,True
LOC101927025,0,1,lncRNA,1,chr15,False,True
ZXDB,0,1,protein_coding,1,chrX,False,True
LOC100132004,0,1,transcribed_pseudogene,1,chr9,False,True
LOC107987023,0,1,pseudogene,1,chr9,False,True
TBC1D7,0,1,protein_coding,1,chr6,False,True
LOC100419451,0,1,pseudogene,1,chr7,False,True
RN7SL691P,0,1,pseudogene,1,chr4,False,True
IL6R-AS1,0,1,lncRNA,1,chr1,False,True
LOC105370187,0,1,lncRNA,1,chr13,False,True
LOC124903480,0,1,lncRNA,1,chr15,False,True
NPM1P7,0,1,pseudogene,1,chr12,False,True
LOC102723846,0,1,lncRNA,1,chr4,False,True
SNORD113-7,0,1,snoRNA,1,chr14,False,True
DAPK3,0,1,protein_coding,1,chr19,False,True
CSNK1G2-AS1,0,1,lncRNA,1,chr19,False,True
LOC105374353,0,1,lncRNA,1,chr4,False,True
LOC105376229,0,1,lncRNA,1,chr9,False,True
SNORA15B-2,0,1,snoRNA,1,chr7,False,True
LINC00330,0,1,lncRNA,1,chr13,False,True
ABR-AS1,0,1,lncRNA,1,chr17,False,True
LOC107985892,0,1,lncRNA,1,chr2,False,True
LINC00877,0,1,lncRNA,1,chr3,False,True
SNORD20,0,1,snoRNA,1,chr2,False,True
PINX1-DT,0,1,lncRNA,1,chr8,False,True
LOC124903279,0,1,lncRNA,1,chr14,False,True
ADPRM,0,1,protein_coding,1,chr17,False,True
RARA-AS1,0,1,lncRNA,1,chr17,False,True
DAND5,0,1,protein_coding,1,chr19,False,True
CAMK2B,0,1,protein_coding,1,chr7,False,True
LOC124902792,0,1,lncRNA,1,chr11,False,True
LOC105372339,0,1,lncRNA,1,chr19,False,True
FAM32EP,0,1,pseudogene,1,chr12,False,True
ADGRG4,0,1,protein_coding,1,chrX,False,True
LOC124901837,0,1,snoRNA,1,chr7,False,True
LOC105375593,0,1,lncRNA,1,chr7,False,True
HNRNPA1L2,0,1,protein_coding,1,chr13,False,True
TRC-GCA15-1,0,1,tRNA,1,chr7,False,True
LOC105370661,0,1,lncRNA,1,chr14,False,True
BCL11A,0,1,protein_coding,1,chr2,False,True
HTT,0,1,protein_coding,1,chr4,False,True
LOC107984132,0,1,lncRNA,1,chr13,False,True
ZNF626,0,1,protein_coding,1,chr19,False,True
SENP3,0,1,protein_coding,1,chr17,False,True
KRT18P3,0,1,pseudogene,1,chr20,False,True
LOC107984862,0,1,lncRNA,1,chr16,False,True
CYP2C63P,0,1,pseudogene,1,chr21,False,True
RNU7-194P,0,1,pseudogene,1,chr4,False,True
RPL26P18,0,1,pseudogene,1,chr5,False,True
TSPY15P,0,1,pseudogene,1,chrY,False,True
SUGT1P4-STRA6LP,0,1,transcribed_pseudogene,1,chr9,False,True
LOC124906089,0,1,lncRNA,1,chr2,False,True
OR52E8,0,1,protein_coding,1,chr11,False,True
LOC124909444,0,1,lncRNA,1,chr3,False,True
LINC02265,0,1,lncRNA,1,chr4,False,True
LOC124902904,0,1,pseudogene,1,chr12,False,True
NDUFB4P8,0,1,pseudogene,1,chr1,False,True
OR9K1P,0,1,pseudogene,1,chr12,False,True
HNRNPA3P12,0,1,pseudogene,1,chr1,False,True
CC2D2A,0,1,protein_coding,1,chr4,False,True
NUS1,0,1,protein_coding,1,chr6,False,True
LOC105371358,0,1,lncRNA,1,chr16,False,True
HIGD1AP5,0,1,pseudogene,1,chr11,False,True
LOC105374333,0,1,lncRNA,1,chr2,False,True
LOC105375216,0,1,lncRNA,1,chr7,False,True
FERD3L,0,1,protein_coding,1,chr7,False,True
ITGAL,0,1,protein_coding,1,chr16,False,True
LOC100128078,0,1,pseudogene,1,chr20,False,True
RNU6-189P,0,1,pseudogene,1,chr14,False,True
LOC124904652,0,1,lncRNA,1,chr19,False,True
SAGE1,0,1,protein_coding,1,chrX,False,True
SLC44A5,0,1,protein_coding,1,chr1,False,True
RPS26P56,0,1,pseudogene,1,chrX,False,True
RNU6-370P,0,1,pseudogene,1,chr2,False,True
DDX3Y,0,1,protein_coding,1,chrY,False,True
LOC645405,0,1,pseudogene,1,chr15,False,True
PDPN,0,1,protein_coding,1,chr1,False,True
RNU6-630P,0,1,pseudogene,1,chrX,False,True
LOC124902772,0,1,lncRNA,1,chr11,False,True
MIR5195,0,1,miRNA,1,chr14,False,True
RNU6-106P,0,1,pseudogene,1,chr1,False,True
RNU6ATAC2P,0,1,pseudogene,1,chr5,False,True
UBE2V1P13,0,1,pseudogene,1,chr1,False,True
CRSP8P,0,1,transcribed_pseudogene,1,chr5,False,True
MED13P1,0,1,pseudogene,1,chrY,False,True
RNF227,0,1,protein_coding,1,chr17,False,True
NXF3,0,1,protein_coding,1,chrX,False,True
LNCATV,0,1,lncRNA,1,chr1,False,True
ACTR3P3,0,1,pseudogene,1,chr3,False,True
RN7SL306P,0,1,pseudogene,1,chr7,False,True
LOC100130321,0,1,pseudogene,1,chr8,False,True
PRSS22,0,1,protein_coding,1,chr16,False,True
SRR,0,1,protein_coding,1,chr17,False,True
LOC124904293,0,1,lncRNA,1,chr18,False,True
UBE2L4,0,1,pseudogene,1,chr19,False,True
MIR4516,0,3,miRNA,1,chr16,False,True
GPX1,0,1,protein_coding,1,chr3,False,True
SNORA71E,0,1,snoRNA,1,chr20,False,True
RNA5SP64,0,1,pseudogene,1,chr1,False,True
RNY4P2,0,1,pseudogene,1,chr17,False,True
PATE4,0,1,protein_coding,1,chr11,False,True
LOC128136,0,1,pseudogene,1,chr1,False,True
OSR2,0,1,protein_coding,1,chr8,False,True
ACOT7,0,1,protein_coding,1,chr1,False,True
TRE-CTC11-1,0,1,pseudogene,1,chr8,False,True
PKMYT1,0,1,protein_coding,1,chr16,False,True
TRR-CCT1-1,0,1,tRNA,1,chr17,False,True
LOC105373881,0,1,lncRNA,1,chr2,False,True
LINC00526,0,1,lncRNA,1,chr18,False,True
LINC02514,0,1,lncRNA,1,chr4,False,True
LOC105373346,0,1,lncRNA,1,chr2,False,True
BLID,0,1,protein_coding,1,chr11,False,True
RPL21P81,0,1,pseudogene,1,chr9,False,True
TSPY2,0,2,protein_coding,1,chrY,False,True
LOC105375730,0,1,lncRNA,1,chr8,False,True
CUL4AP1,0,1,pseudogene,1,chr4,False,True
LOC105374699,0,1,lncRNA,1,chr5,False,True
EEF1DP1,0,1,pseudogene,1,chr19,False,True
LOC124906352,0,1,snoRNA,1,chr3,False,True
RN7SKP136,0,1,pseudogene,1,chr4,False,True
MIR5683,0,1,miRNA,1,chr6,False,True
RNA5SP389,0,1,pseudogene,1,chr14,False,True
DUOX2,0,1,protein_coding,1,chr15,False,True
RPL12P34,0,1,pseudogene,1,chr13,False,True
NEDD8-MDP1,0,1,protein_coding,1,chr14,False,True
MIR381HG,0,1,lncRNA,1,chr14,False,True
LOC105377241,0,1,lncRNA,1,chrY,False,True
RNA5SP187,0,1,pseudogene,1,chr5,False,True
LOC124903194,0,1,lncRNA,1,chr13,False,True
MTCO1P14,0,1,pseudogene,1,chr1,False,True
LOC124900415,0,1,lncRNA,1,chr1,False,True
GRIN1,0,1,protein_coding,1,chr9,False,True
OSGEP,0,1,protein_coding,1,chr14,False,True
CA5B,0,1,protein_coding,1,chrX,False,True
ZNF572,0,1,protein_coding,1,chr8,False,True
MMP7,0,1,protein_coding,1,chr11,False,True
LOC124902165,0,1,lncRNA,1,chr9,False,True
PPP1R2C,0,1,protein_coding,1,chrX,False,True
PKMP3,0,1,pseudogene,1,chr6,False,True
KNTC1,0,1,protein_coding,1,chr12,False,True
RAD17P1,0,1,pseudogene,1,chr7,False,True
LOC124900667,0,1,lncRNA,1,chr4,False,True
OOSP1P2,0,1,pseudogene,1,chr17,False,True
LOC105372787,0,1,lncRNA,1,chr21,False,True
LOC107985532,0,1,transcribed_pseudogene,1,chr22,False,True
ITIH6,0,1,protein_coding,1,chrX,False,True
OPRK1,0,1,protein_coding,1,chr8,False,True
NUDT19P1,0,1,pseudogene,1,chrX,False,True
OR4A40P,0,1,pseudogene,1,chr11,False,True
CIB2,0,1,protein_coding,1,chr15,False,True
IGKV2-23,0,1,V_segment_pseudogene,1,chr2,False,True
RPS20P12,0,1,pseudogene,1,chr2,False,True
FBXO33,0,1,protein_coding,1,chr14,False,True
LOC105377480,0,1,lncRNA,1,chr4,False,True
RNA5SP375,0,1,pseudogene,1,chr12,False,True
SAGE2P,0,1,transcribed_pseudogene,1,chrX,False,True
LOC100422024,0,1,pseudogene,1,chr4,False,True
GNAQP1,0,1,pseudogene,1,chr2,False,True
RNU6-670P,0,1,pseudogene,1,chr3,False,True
SPEGNB,0,1,protein_coding,1,chr2,False,True
MIR9900,0,1,miRNA,1,chr3,False,True
PAMR1,0,1,protein_coding,1,chr11,False,True
IGHG1,0,1,C_region,1,chr14,False,True
LOC105377061,0,1,lncRNA,1,chr3,False,True
SUMO2P6,0,1,pseudogene,1,chr5,False,True
LOC102724701,0,1,lncRNA,1,chr14,False,True
LOC105370519,0,1,lncRNA,1,chr14,False,True
HHEX,0,1,protein_coding,1,chr10,False,True
LOC107986185,0,1,lncRNA,1,chr4,False,True
LINC02439,0,1,lncRNA,1,chr12,False,True
LOC100130639,0,1,pseudogene,1,chr5,False,True
HAUS2,0,1,protein_coding,1,chr15,False,True
UBE2G2,0,1,protein_coding,1,chr21,False,True
PA2G4P3,0,1,pseudogene,1,chr18,False,True
LOC105373608,0,1,lncRNA,1,chr2,False,True
SMIM28,0,1,protein_coding,1,chr6,False,True
RN7SL120P,0,1,pseudogene,1,chr3,False,True
LINC02431,0,1,lncRNA,1,chr4,False,True
MMGT1,0,1,protein_coding,1,chrX,False,True
LOC105375992,0,1,lncRNA,1,chr9,False,True
SPTAN1,0,1,protein_coding,1,chr9,False,True
LSINCT5,0,1,lncRNA,1,chr5,False,True
AQP7P1,0,1,transcribed_pseudogene,1,chr9,False,True
LOC644661,0,1,pseudogene,1,chr9,False,True
NFE2L2,0,1,protein_coding,1,chr2,False,True
LOC102725101,0,1,V_segment,1,chr16,False,True
SIRT7,0,1,protein_coding,1,chr17,False,True
PAGE1,0,1,protein_coding,1,chrX,False,True
ARMH3,0,1,protein_coding,1,chr10,False,True
FLRT2-AS1,0,1,lncRNA,1,chr14,False,True
ZDHHC13,0,1,protein_coding,1,chr11,False,True
SEC22B2P,0,1,transcribed_pseudogene,1,chr1,False,True
HSPB1P2,0,1,pseudogene,1,chrX,False,True
LOC105373035,0,1,lncRNA,1,chr22,False,True
LINC01381,0,1,lncRNA,1,chr2,False,True
ARSI,0,1,protein_coding,1,chr5,False,True
OFD1P4Y,0,1,pseudogene,1,chrY,False,True
SLC12A2,0,1,protein_coding,1,chr5,False,True
TREX2,0,1,protein_coding,1,chrX,False,True
LOC124901817,0,1,lncRNA,1,chr7,False,True
KIR3DX1,0,1,transcribed_pseudogene,1,chr19,False,True
TOP2B,0,1,protein_coding,1,chr3,False,True
PRSS45P,0,1,transcribed_pseudogene,1,chr3,False,True
CMBL,0,1,protein_coding,1,chr5,False,True
DDO,0,1,protein_coding,1,chr6,False,True
LOC105371853,0,1,lncRNA,1,chr17,False,True
CD24P4,0,1,pseudogene,1,chrY,False,True
LOC101059977,0,1,pseudogene,1,chr8,False,True
NXF2,0,1,protein_coding,1,chrX,False,True
FAM201A,0,1,lncRNA,1,chr9,False,True
HACD1,0,1,protein_coding,1,chr10,False,True
SNORA26,0,1,snoRNA,1,chr4,False,True
RNU6-363P,0,1,pseudogene,1,chr5,False,True
GATA6-AS1,0,1,lncRNA,1,chr18,False,True
MUC5B,0,1,protein_coding,1,chr11,False,True
LOC124900355,0,2,lncRNA,1,chr15,False,True
TMEM123,0,1,protein_coding,1,chr11,False,True
SLC1A5,0,1,protein_coding,1,chr19,False,True
MIF-AS1,0,1,lncRNA,1,chr22,False,True
LINC02545,0,1,lncRNA,1,chr11,False,True
LOC124909395,0,1,lncRNA,1,chr3,False,True
IGHV3-54,0,1,V_segment_pseudogene,1,chr14,False,True
PACERR,0,1,lncRNA,1,chr1,False,True
MFAP1,0,1,protein_coding,1,chr15,False,True
RNU4-79P,0,1,pseudogene,1,chr4,False,True
LOC101929805,0,1,protein_coding,1,chr1,False,True
LOC124905068,0,1,snoRNA,1,chr21,False,True
LOC105373679,0,1,lncRNA,1,chr2,False,True
MIR1322,0,1,miRNA,1,chr8,False,True
LOC107984761,0,1,pseudogene,1,chr15,False,True
RNU1-49P,0,1,pseudogene,1,chr4,False,True
MIOS,0,1,protein_coding,1,chr7,False,True
CST8,0,1,protein_coding,1,chr20,False,True
RNU4-67P,0,1,pseudogene,1,chr12,False,True
RTN4IP1,0,1,protein_coding,1,chr6,False,True
SNORD22,0,1,snoRNA,1,chr11,False,True
TBC1D15,0,1,protein_coding,1,chr12,False,True
RNU6-176P,0,1,pseudogene,1,chr1,False,True
CHMP1B2P,0,1,transcribed_pseudogene,1,chrX,False,True
SFRP5,0,1,protein_coding,1,chr10,False,True
FAM66A,0,1,lncRNA,1,chr8,False,True
RPL37P20,0,1,pseudogene,1,chr12,False,True
HNRNPDL,0,1,protein_coding,1,chr4,False,True
NAP1L4P3,0,1,pseudogene,1,chr13,False,True
PHKG2,0,1,protein_coding,1,chr16,False,True
MIR10B,0,1,miRNA,1,chr2,False,True
LOC105374253,0,1,lncRNA,1,chr3,False,True
TRV-AAC1-5,0,1,tRNA,1,chr6,False,True
LOC105369441,0,1,lncRNA,1,chr11,False,True
TTTY21,0,1,lncRNA,1,chrY,False,True
LOC124903064,0,1,lncRNA,1,chr12,False,True
LOC107985771,0,1,lncRNA,1,chr2,False,True
TRM-CAT3-1,0,1,tRNA,1,chr6,False,True
ATP11AUN,0,1,lncRNA,1,chr13,False,True
RELN,0,1,protein_coding,1,chr7,False,True
LOC107984199,0,1,lncRNA,1,chr10,False,True
KRT8P45,0,1,pseudogene,1,chr1,False,True
DHRS2,0,1,protein_coding,1,chr14,False,True
LOC124909494,0,1,protein_coding,1,chr3,False,True
RNA5S10,0,1,rRNA,1,chr1,False,True
LINC02803,0,1,lncRNA,1,chr1,False,True
SNX18P23,0,3,pseudogene,3,"chr14,chr21,chr4",False,True
LOC107984007,0,1,lncRNA,1,chr8,False,True
SYNE3,0,1,protein_coding,1,chr14,False,True
VIP,0,1,protein_coding,1,chr6,False,True
MTCO3P27,0,1,pseudogene,1,chr4,False,True
LOC124903034,0,1,lncRNA,1,chr12,False,True
GAS8,0,1,protein_coding,1,chr16,False,True
LOC124903364,0,1,lncRNA,1,chr14,False,True
MIR641,0,1,miRNA,1,chr19,False,True
LOC100422641,0,1,pseudogene,1,chr14,False,True
RPL8P3,0,1,pseudogene,1,chr3,False,True
NPPA,0,1,protein_coding,1,chr1,False,True
LOC107986051,0,1,lncRNA,1,chr3,False,True
WFDC1,0,1,protein_coding,1,chr16,False,True
HMGB1P43,0,1,pseudogene,1,chr15,False,True
GPRC5A,0,1,protein_coding,1,chr12,False,True
TEMN3-AS1,0,1,lncRNA,1,chr4,False,True
ATF4,0,1,protein_coding,1,chr22,False,True
CTAG2,0,1,protein_coding,1,chrX,False,True
ING2-DT,0,1,lncRNA,1,chr4,False,True
RNA5SP97,0,1,pseudogene,1,chr2,False,True
PIK3CDP1,0,1,pseudogene,1,chr2,False,True
TRPM8,0,1,protein_coding,1,chr2,False,True
LOC124904308,0,1,lncRNA,1,chr18,False,True
PMPCAP1,0,1,pseudogene,1,chr4,False,True
LOC102724148,0,1,pseudogene,1,chr13,False,True
LOC105372442,0,1,lncRNA,1,chr19,False,True
RN7SKP33,0,1,pseudogene,1,chr20,False,True
LINC01436,0,1,lncRNA,1,chr21,False,True
RNY4P26,0,1,pseudogene,1,chr10,False,True
TRQ-TTG3-2,0,1,tRNA,1,chr6,False,True
LINC02650,0,1,lncRNA,1,chr10,False,True
RTN2,0,1,protein_coding,1,chr19,False,True
LOC105370366,0,1,lncRNA,1,chr13,False,True
CTNNA1,0,1,protein_coding,1,chr5,False,True
GTF2IRD1P1,0,1,transcribed_pseudogene,1,chr7,False,True
TEKT1,0,1,protein_coding,1,chr17,False,True
LOC124901754,0,1,lncRNA,1,chr7,False,True
TRL-TAG4-1,0,1,pseudogene,1,chr14,False,True
POP5,0,1,protein_coding,1,chr12,False,True
LINC01626,0,1,lncRNA,1,chr6,False,True
ZSWIM4,0,1,protein_coding,1,chr19,False,True
RAB9AP4,0,1,pseudogene,1,chrY,False,True
MARCHF7,0,1,protein_coding,1,chr2,False,True
LOC102724023,0,1,protein_coding,1,chr21,False,True
OR2F1,0,1,protein_coding,1,chr7,False,True
FER,0,1,protein_coding,1,chr5,False,True
COQ10B,0,1,protein_coding,1,chr2,False,True
INSRR,0,1,protein_coding,1,chr1,False,True
ZNF425,0,1,protein_coding,1,chr7,False,True
LOC105374191,0,1,lncRNA,1,chr3,False,True
RN7SL531P,0,1,pseudogene,1,chr2,False,True
HIPK1,0,1,protein_coding,1,chr1,False,True
PRELID3BP10,0,1,pseudogene,1,chr7,False,True
LOC124902374,0,1,pseudogene,1,chr10,False,True
GNL2P1,0,1,pseudogene,1,chr7,False,True
TMEM37,0,1,protein_coding,1,chr2,False,True
NMNAT3,0,1,protein_coding,1,chr3,False,True
IGLVI-63,0,1,V_segment_pseudogene,1,chr22,False,True
RPS24P7,0,1,pseudogene,1,chr2,False,True
PACRG-AS1,0,1,lncRNA,1,chr6,False,True
NAMPT,0,1,protein_coding,1,chr7,False,True
RNU6-952P,0,1,pseudogene,1,chr11,False,True
LOC105373584,0,1,lncRNA,1,chr2,False,True
COX5BP7,0,1,pseudogene,1,chr22,False,True
RPS2P54,0,1,pseudogene,1,chr20,False,True
LINC02918,0,1,lncRNA,1,chr1,False,True
COL20A1,0,1,protein_coding,1,chr20,False,True
HIGD1AP16,0,1,pseudogene,1,chr20,False,True
TRF-GAA8-1,0,1,pseudogene,1,chr6,False,True
LOC100506071,0,1,lncRNA,1,chr14,False,True
LOC124902691,0,1,lncRNA,1,chr11,False,True
RNVU1-2A,0,1,snRNA,1,chr1,False,True
IGKV6D-21,0,1,V_segment,1,chr2,False,True
LOC124903799,0,1,snoRNA,1,chr16,False,True
LOC124903583,0,1,misc_RNA,1,chr15,False,True
RNA5SP400,0,1,pseudogene,1,chr15,False,True
LOC124904419,0,1,lncRNA,1,chr1,False,True
LOC105373387,0,1,lncRNA,1,chrX,False,True
LOC124900807,0,1,lncRNA,1,chr4,False,True
LOC105375193,0,1,lncRNA,1,chr7,False,True
ECHS1,0,1,protein_coding,1,chr10,False,True
ARHGAP27P1,0,1,transcribed_pseudogene,1,chr17,False,True
CYP4F3,0,1,protein_coding,1,chr19,False,True
LOC102723393,0,1,lncRNA,1,chr13,False,True
LOC124904164,0,1,lncRNA,1,chr1,False,True
LOC105372473,0,1,lncRNA,1,chr19,False,True
TDRD6-AS1,0,1,lncRNA,1,chr6,False,True
RNU6-775P,0,1,pseudogene,1,chr2,False,True
ACSM4,0,1,protein_coding,1,chr12,False,True
TFIP11-DT,0,1,lncRNA,1,chr22,False,True
CNN3,0,1,protein_coding,1,chr1,False,True
BHLHA9,0,1,protein_coding,1,chr17,False,True
HSPD1P6,0,1,pseudogene,1,chr3,False,True
LOC124904242,0,1,lncRNA,1,chr18,False,True
MEF2D,0,1,protein_coding,1,chr1,False,True
CCN5,0,1,protein_coding,1,chr20,False,True
RPS26P41,0,1,pseudogene,1,chr10,False,True
LOC105371882,0,1,lncRNA,1,chr17,False,True
PDS5A,0,1,protein_coding,1,chr4,False,True
LOC124906384,0,1,pseudogene,1,chr3,False,True
IGKV2-4,0,1,V_segment_pseudogene,1,chr2,False,True
ZNF601P,0,1,pseudogene,1,chr6,False,True
GFER,0,1,protein_coding,1,chr16,False,True
PCDHAC1,0,1,protein_coding,1,chr5,False,True
NDUFB4P2,0,1,pseudogene,1,chr5,False,True
RN7SL513P,0,1,pseudogene,1,chr19,False,True
PTCSC2,0,1,lncRNA,1,chr9,False,True
OFD1,0,1,protein_coding,1,chrX,False,True
RNU6-351P,0,1,pseudogene,1,chr4,False,True
FOCAD,0,1,protein_coding,1,chr9,False,True
FAM85A,0,2,lncRNA,1,chr8,False,True
OR4C49P,0,1,pseudogene,1,chr11,False,True
LOC124903865,0,1,lncRNA,1,chr1,False,True
MTND4LP7,0,1,pseudogene,1,chr9,False,True
SHANK1,0,1,protein_coding,1,chr19,False,True
LOC105371342,0,1,lncRNA,1,chr16,False,True
MALINC1,0,1,lncRNA,1,chr5,False,True
RPS6P6,0,1,pseudogene,1,chr4,False,True
MIR600HG,0,1,lncRNA,1,chr9,False,True
AGO4,0,1,protein_coding,1,chr1,False,True
PRDX2P2,0,1,pseudogene,1,chr10,False,True
LAS1L,0,1,protein_coding,1,chrX,False,True
WAPL,0,1,protein_coding,1,chr10,False,True
LOC124902590,0,1,pseudogene,1,chr10,False,True
LOC105369572,0,1,lncRNA,1,chr11,False,True
CCNB1IP1P3,0,1,pseudogene,1,chrX,False,True
LOC105372432,0,1,lncRNA,1,chr19,False,True
LOC100421523,0,1,pseudogene,1,chr17,False,True
LOC107984164,0,2,pseudogene,1,chr10,False,True
BRICD5,0,1,protein_coding,1,chr16,False,True
LOC107985265,0,1,pseudogene,1,chr19,False,True
OR7E117P,0,1,pseudogene,1,chr11,False,True
LOC105372727,0,1,lncRNA,1,chr20,False,True
RBMX2P4,0,1,pseudogene,1,chr7,False,True
RPL18P6,0,1,pseudogene,1,chr8,False,True
RNU6-282P,0,1,pseudogene,1,chr2,False,True
CRIPT,0,1,protein_coding,1,chr2,False,True
POC1B-AS1,0,1,lncRNA,1,chr12,False,True
LOC100420641,0,1,pseudogene,1,chr16,False,True
LOC102724269,0,1,pseudogene,1,chr1,False,True
PNMA8C,0,1,protein_coding,1,chr19,False,True
LOC107985960,0,1,lncRNA,1,chr2,False,True
ACTR10,0,1,protein_coding,1,chr14,False,True
MIR640,0,1,miRNA,1,chr19,False,True
GABPA,0,1,protein_coding,1,chr21,False,True
LINC00313,0,1,lncRNA,1,chr21,False,True
ANKRD12,0,1,protein_coding,1,chr18,False,True
LCK,0,1,protein_coding,1,chr1,False,True
C16orf82,0,1,protein_coding,1,chr16,False,True
RHOH,0,1,protein_coding,1,chr4,False,True
LINC01564,0,1,lncRNA,1,chr6,False,True
LOC122319436,0,1,protein_coding,1,chr2,False,True
RPLP0,0,1,protein_coding,1,chr12,False,True
LOC124904434,0,1,lncRNA,1,chr1,False,True
LOC124904876,0,1,lncRNA,1,chr20,False,True
RPL39P6,0,1,pseudogene,1,chr1,False,True
HLF,0,1,protein_coding,1,chr17,False,True
FH,0,1,protein_coding,1,chr1,False,True
FBXW7,0,1,protein_coding,1,chr4,False,True
LOC124904704,0,1,lncRNA,1,chr19,False,True
LOC105375310,0,1,lncRNA,1,chr2,False,True
IL23A,0,1,protein_coding,1,chr12,False,True
USP10P2,0,1,pseudogene,1,chr14,False,True
ACP4,0,1,protein_coding,1,chr19,False,True
CHEK2P5,0,1,pseudogene,1,chr10,False,True
LOC105376009,0,1,lncRNA,1,chr9,False,True
PRDM4,0,1,protein_coding,1,chr12,False,True
LINC02284,0,1,lncRNA,1,chr14,False,True
LOC124900679,0,1,lncRNA,1,chr4,False,True
DIPK1A,0,1,protein_coding,1,chr1,False,True
USP50,0,1,protein_coding,1,chr15,False,True
DNM1P17,0,1,pseudogene,1,chr10,False,True
LOC101928529,0,1,lncRNA,1,chr3,False,True
LOC105371843,0,1,lncRNA,1,chr17,False,True
LOC112268220,0,1,lncRNA,1,chr1,False,True
LOC105377211,0,1,lncRNA,1,chrX,False,True
SLC46A3,0,1,protein_coding,1,chr13,False,True
ZNF701,0,1,protein_coding,1,chr19,False,True
OR9H1P,0,1,misc_RNA,1,chr1,False,True
SERPINB4,0,1,protein_coding,1,chr18,False,True
LOC791092,0,1,pseudogene,1,chrX,False,True
IMPA1P1,0,1,transcribed_pseudogene,1,chr8,False,True
IRF5,0,1,protein_coding,1,chr7,False,True
ZNF559,0,1,protein_coding,1,chr19,False,True
LINC02357,0,1,lncRNA,1,chr4,False,True
LOC124902225,0,1,lncRNA,1,chr9,False,True
LOC100287329,0,1,lncRNA,1,chr6,False,True
LOC105375787,0,1,lncRNA,1,chr8,False,True
MAGEC2,0,1,protein_coding,1,chrX,False,True
LOC124900602,0,1,lncRNA,1,chr4,False,True
LOC101929599,0,1,transcribed_pseudogene,1,chr5,False,True
RNU6-631P,0,1,pseudogene,1,chr15,False,True
RPS2P48,0,1,pseudogene,1,chr17,False,True
LOC124904695,0,1,lncRNA,1,chr19,False,True
ECE2,0,1,protein_coding,1,chr3,False,True
FAM222A-AS1,0,1,lncRNA,1,chr12,False,True
KRT8P42,0,1,pseudogene,1,chr6,False,True
ZYXP1,0,1,pseudogene,1,chr8,False,True
VPS37C,0,1,protein_coding,1,chr11,False,True
LOC105371267,0,1,protein_coding,1,chr16,False,True
TUBBP6,0,1,pseudogene,1,chr7,False,True
GNG5P3,0,1,pseudogene,1,chr11,False,True
NUDT19,0,1,protein_coding,1,chr19,False,True
RNU7-116P,0,1,pseudogene,1,chr14,False,True
MTND1P30,0,1,pseudogene,1,chrX,False,True
KDM2A,0,1,protein_coding,1,chr11,False,True
SUPT20HL2,0,1,protein_coding,1,chrX,False,True
MIR503HG,0,1,lncRNA,1,chrX,False,True
ZNF148,0,1,protein_coding,1,chr3,False,True
RPF2P2,0,1,pseudogene,1,chr4,False,True
OR11A1,0,1,protein_coding,1,chr6,False,True
ARHGAP25,0,1,protein_coding,1,chr2,False,True
LOC124906096,0,1,lncRNA,1,chr2,False,True
TRV-CAC1-1,0,1,tRNA,1,chr1,False,True
LOC105376391,0,1,lncRNA,1,chr10,False,True
SLC26A1,0,1,protein_coding,1,chr4,False,True
