schema_version	assignment	collection	relation	term_id	term_name	support_status	community	community_arms	community_contributor_copy_cn	term_phr_copy_cn	community_fraction_of_term_phr_cn	functional_source_count	functional_source_ids	functional_source_symbols	coordinate_copy_count	copy_ids	summary_role
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007049	cell cycle	PRIMARY_SUPPORTED	C3	chr11_p|chr16_q|chr19_p|chr3_q|chr7_p|chr9_q	16	34	0.47058823529411764	3	NCBIGene:1663|NCBIGene:203068|NCBIGene:346288	DDX11|SEPTIN14|TUBB	16	CHM13v2.0|chr11:145023-147605|+|SEPTIN14P22_10|CHM13v2.0|chr11:145023-147605|-|SEPTIN14P11|CHM13v2.0|chr11:3434-5924|+|DDX11L17|CHM13v2.0|chr16:96265822-96268407|+|SEPTIN14P16|CHM13v2.0|chr16:96265822-96268407|-|SEPTIN14P22_9|CHM13v2.0|chr19:140030-142614|+|SEPTIN14P22_2|CHM13v2.0|chr19:140030-142614|-|SEPTIN14P19|CHM13v2.0|chr19:4460-6999|+|DDX11L1|CHM13v2.0|chr3:200959893-200962477|+|SEPTIN14P3|CHM13v2.0|chr3:200959893-200962477|-|SEPTIN14P22_6|CHM13v2.0|chr3:201097274-201099490|-|DDX11L8_1|CHM13v2.0|chr7:56811-59390|+|SEPTIN14P22_11|CHM13v2.0|chr7:56811-59390|-|SEPTIN14P18|CHM13v2.0|chr9:150415615-150442914|+|TUBBP5|CHM13v2.0|chr9:150558546-150558923|+|SEPTIN14P13_1|CHM13v2.0|chr9:150558546-150561131|-|SEPTIN14P22_3	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007049	cell cycle	PRIMARY_SUPPORTED	C5	chr12_p|chr20_q|chr9_p	4	34	0.11764705882352941	2	NCBIGene:1663|NCBIGene:346288	DDX11|SEPTIN14	4	CHM13v2.0|chr12:5295-7527|+|DDX11L8|CHM13v2.0|chr20:66115355-66117943|-|SEPTIN14P22_13|CHM13v2.0|chr20:66202741-66205279|-|DDX11L5_1|CHM13v2.0|chr9:5788-8326|+|DDX11L5	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007049	cell cycle	PRIMARY_SUPPORTED	C7	chr21_p	2	34	0.058823529411764705	1	NCBIGene:112574	SNX18	2	CHM13v2.0|chr21:295588-295983|+|SNX18P16_3|CHM13v2.0|chr21:327400-328352|+|SNX18P15_2	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007049	cell cycle	PRIMARY_SUPPORTED	C8	chr15_q	1	34	0.029411764705882353	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chr15:99745854-99748389|-|DDX11L9	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007049	cell cycle	PRIMARY_SUPPORTED	C9	chr16_p	1	34	0.029411764705882353	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chr16:4481-7016|+|DDX11L10	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007063	regulation of sister chromatid cohesion	PRIMARY_SUPPORTED	C12	chr20_p	1	10	0.10000000000000001	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chr20:72708-75239|+|DDX11L9_1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007063	regulation of sister chromatid cohesion	PRIMARY_SUPPORTED	C14	chrX_q	1	10	0.10000000000000001	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chrX:154252395-154254921|-|DDX11L16	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007063	regulation of sister chromatid cohesion	PRIMARY_SUPPORTED	C3	chr11_p|chr19_p|chr3_q	3	10	0.29999999999999999	1	NCBIGene:1663	DDX11	3	CHM13v2.0|chr11:3434-5924|+|DDX11L17|CHM13v2.0|chr19:4460-6999|+|DDX11L1|CHM13v2.0|chr3:201097274-201099490|-|DDX11L8_1	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007063	regulation of sister chromatid cohesion	PRIMARY_SUPPORTED	C5	chr12_p|chr20_q|chr9_p	3	10	0.29999999999999999	1	NCBIGene:1663	DDX11	3	CHM13v2.0|chr12:5295-7527|+|DDX11L8|CHM13v2.0|chr20:66202741-66205279|-|DDX11L5_1|CHM13v2.0|chr9:5788-8326|+|DDX11L5	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007063	regulation of sister chromatid cohesion	PRIMARY_SUPPORTED	C8	chr15_q	1	10	0.10000000000000001	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chr15:99745854-99748389|-|DDX11L9	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007063	regulation of sister chromatid cohesion	PRIMARY_SUPPORTED	C9	chr16_p	1	10	0.10000000000000001	1	NCBIGene:1663	DDX11	1	CHM13v2.0|chr16:4481-7016|+|DDX11L10	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007186	G protein-coupled receptor signaling pathway	PRIMARY_SUPPORTED	C11	chr1_p|chr5_q|chr6_q	6	14	0.42857142857142855	1	NCBIGene:54838	WBP1L	6	CHM13v2.0|chr1:100966-101472|+|WBP1LP7|CHM13v2.0|chr1:100966-101472|-|WBP1LP9_4|CHM13v2.0|chr5:181942043-181942549|+|WBP1LP9_5|CHM13v2.0|chr5:181942043-181942549|-|WBP1LP4|CHM13v2.0|chr6:172024569-172025075|+|WBP1LP9_3|CHM13v2.0|chr6:172024569-172025075|-|WBP1LP12	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007186	G protein-coupled receptor signaling pathway	PRIMARY_SUPPORTED	C3	chr11_p|chr19_p|chr3_q	6	14	0.42857142857142855	1	NCBIGene:54838	WBP1L	6	CHM13v2.0|chr11:102154-102660|+|WBP1LP10|CHM13v2.0|chr11:102154-102660|-|WBP1LP9_2|CHM13v2.0|chr19:96468-96974|+|WBP1LP11|CHM13v2.0|chr19:96468-96974|-|WBP1LP9_1|CHM13v2.0|chr3:201005400-201005906|+|WBP1LP9|CHM13v2.0|chr3:201005400-201005906|-|WBP1LP8	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007186	G protein-coupled receptor signaling pathway	PRIMARY_SUPPORTED	C8	chr15_q	2	14	0.14285714285714285	1	NCBIGene:54838	WBP1L	2	CHM13v2.0|chr15:99653860-99654366|+|WBP1LP9_6|CHM13v2.0|chr15:99653860-99654366|-|WBP1LP5	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007276	gamete generation	PRIMARY_SUPPORTED	C1	chr10_q|chr4_q	2	31	0.064516129032258063	1	NCBIGene:6147	RPL23A	2	CHM13v2.0|chr10:134745871-134746398|+|RPL23AP60|CHM13v2.0|chr4:193562943-193563471|+|RPL23AP84	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007276	gamete generation	PRIMARY_SUPPORTED	C11	chr1_p|chr5_q	5	31	0.16129032258064516	2	NCBIGene:346288|NCBIGene:6147	RPL23A|SEPTIN14	5	CHM13v2.0|chr1:144134-146717|+|SEPTIN14P22_5|CHM13v2.0|chr1:146340-146717|-|SEPTIN14P13|CHM13v2.0|chr5:181897110-181899694|+|SEPTIN14P5|CHM13v2.0|chr5:181897110-181899694|-|SEPTIN14P22_7|CHM13v2.0|chr5:182034678-182035205|+|RPL23AP45	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007276	gamete generation	PRIMARY_SUPPORTED	C12	chr20_p|chr2_q	4	31	0.12903225806451613	2	NCBIGene:346288|NCBIGene:6147	RPL23A|SEPTIN14	4	CHM13v2.0|chr20:11293-11818|-|RPL23AP21|CHM13v2.0|chr2:242631950-242634517|+|SEPTIN14P2|CHM13v2.0|chr2:242631950-242634517|-|SEPTIN14P22_16|CHM13v2.0|chr2:242685066-242685590|+|RPL23AP88	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007276	gamete generation	PRIMARY_SUPPORTED	C2	chr10_p	1	31	0.032258064516129031	1	NCBIGene:347688	TUBB8	1	CHM13v2.0|chr10:39416-69557|-|TUBB8	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007276	gamete generation	PRIMARY_SUPPORTED	C3	chr11_p|chr16_q|chr19_p|chr3_q|chr7_p|chr9_q	14	31	0.45161290322580644	2	NCBIGene:346288|NCBIGene:6147	RPL23A|SEPTIN14	14	CHM13v2.0|chr11:145023-147605|+|SEPTIN14P22_10|CHM13v2.0|chr11:145023-147605|-|SEPTIN14P11|CHM13v2.0|chr16:96265822-96268407|+|SEPTIN14P16|CHM13v2.0|chr16:96265822-96268407|-|SEPTIN14P22_9|CHM13v2.0|chr16:96318486-96318958|+|RPL23AP24|CHM13v2.0|chr19:140030-142614|+|SEPTIN14P22_2|CHM13v2.0|chr19:140030-142614|-|SEPTIN14P19|CHM13v2.0|chr3:200959893-200962477|+|SEPTIN14P3|CHM13v2.0|chr3:200959893-200962477|-|SEPTIN14P22_6|CHM13v2.0|chr7:56811-59390|+|SEPTIN14P22_11|CHM13v2.0|chr7:56811-59390|-|SEPTIN14P18|CHM13v2.0|chr9:150558546-150558923|+|SEPTIN14P13_1|CHM13v2.0|chr9:150558546-150561131|-|SEPTIN14P22_3|CHM13v2.0|chr9:150605300-150605772|+|RPL23AP47	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007276	gamete generation	PRIMARY_SUPPORTED	C5	chr20_q	1	31	0.032258064516129031	1	NCBIGene:346288	SEPTIN14	1	CHM13v2.0|chr20:66115355-66117943|-|SEPTIN14P22_13	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007276	gamete generation	PRIMARY_SUPPORTED	C6	chr17_q|chr19_q|chr1_q|chr21_q	4	31	0.12903225806451613	1	NCBIGene:6147	RPL23A	4	CHM13v2.0|chr17:84250806-84264715|+|RPL23AP87|CHM13v2.0|chr19:61696473-61697001|+|RPL23AP79|CHM13v2.0|chr1:248375192-248375720|+|RPL23AP25|CHM13v2.0|chr21:45077112-45077637|+|RPL23AP4	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007281	germ cell development	PRIMARY_SUPPORTED	C11	chr1_p|chr5_q	4	20	0.20000000000000001	1	NCBIGene:346288	SEPTIN14	4	CHM13v2.0|chr1:144134-146717|+|SEPTIN14P22_5|CHM13v2.0|chr1:146340-146717|-|SEPTIN14P13|CHM13v2.0|chr5:181897110-181899694|+|SEPTIN14P5|CHM13v2.0|chr5:181897110-181899694|-|SEPTIN14P22_7	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007281	germ cell development	PRIMARY_SUPPORTED	C12	chr2_q	2	20	0.10000000000000001	1	NCBIGene:346288	SEPTIN14	2	CHM13v2.0|chr2:242631950-242634517|+|SEPTIN14P2|CHM13v2.0|chr2:242631950-242634517|-|SEPTIN14P22_16	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007281	germ cell development	PRIMARY_SUPPORTED	C2	chr10_p	1	20	0.050000000000000003	1	NCBIGene:347688	TUBB8	1	CHM13v2.0|chr10:39416-69557|-|TUBB8	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007281	germ cell development	PRIMARY_SUPPORTED	C3	chr11_p|chr16_q|chr19_p|chr3_q|chr7_p|chr9_q	12	20	0.59999999999999998	1	NCBIGene:346288	SEPTIN14	12	CHM13v2.0|chr11:145023-147605|+|SEPTIN14P22_10|CHM13v2.0|chr11:145023-147605|-|SEPTIN14P11|CHM13v2.0|chr16:96265822-96268407|+|SEPTIN14P16|CHM13v2.0|chr16:96265822-96268407|-|SEPTIN14P22_9|CHM13v2.0|chr19:140030-142614|+|SEPTIN14P22_2|CHM13v2.0|chr19:140030-142614|-|SEPTIN14P19|CHM13v2.0|chr3:200959893-200962477|+|SEPTIN14P3|CHM13v2.0|chr3:200959893-200962477|-|SEPTIN14P22_6|CHM13v2.0|chr7:56811-59390|+|SEPTIN14P22_11|CHM13v2.0|chr7:56811-59390|-|SEPTIN14P18|CHM13v2.0|chr9:150558546-150558923|+|SEPTIN14P13_1|CHM13v2.0|chr9:150558546-150561131|-|SEPTIN14P22_3	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007281	germ cell development	PRIMARY_SUPPORTED	C5	chr20_q	1	20	0.050000000000000003	1	NCBIGene:346288	SEPTIN14	1	CHM13v2.0|chr20:66115355-66117943|-|SEPTIN14P22_13	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007283	spermatogenesis	PRIMARY_SUPPORTED	C11	chr1_p|chr5_q	4	19	0.21052631578947367	1	NCBIGene:346288	SEPTIN14	4	CHM13v2.0|chr1:144134-146717|+|SEPTIN14P22_5|CHM13v2.0|chr1:146340-146717|-|SEPTIN14P13|CHM13v2.0|chr5:181897110-181899694|+|SEPTIN14P5|CHM13v2.0|chr5:181897110-181899694|-|SEPTIN14P22_7	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007283	spermatogenesis	PRIMARY_SUPPORTED	C12	chr2_q	2	19	0.10526315789473684	1	NCBIGene:346288	SEPTIN14	2	CHM13v2.0|chr2:242631950-242634517|+|SEPTIN14P2|CHM13v2.0|chr2:242631950-242634517|-|SEPTIN14P22_16	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007283	spermatogenesis	PRIMARY_SUPPORTED	C3	chr11_p|chr16_q|chr19_p|chr3_q|chr7_p|chr9_q	12	19	0.63157894736842102	1	NCBIGene:346288	SEPTIN14	12	CHM13v2.0|chr11:145023-147605|+|SEPTIN14P22_10|CHM13v2.0|chr11:145023-147605|-|SEPTIN14P11|CHM13v2.0|chr16:96265822-96268407|+|SEPTIN14P16|CHM13v2.0|chr16:96265822-96268407|-|SEPTIN14P22_9|CHM13v2.0|chr19:140030-142614|+|SEPTIN14P22_2|CHM13v2.0|chr19:140030-142614|-|SEPTIN14P19|CHM13v2.0|chr3:200959893-200962477|+|SEPTIN14P3|CHM13v2.0|chr3:200959893-200962477|-|SEPTIN14P22_6|CHM13v2.0|chr7:56811-59390|+|SEPTIN14P22_11|CHM13v2.0|chr7:56811-59390|-|SEPTIN14P18|CHM13v2.0|chr9:150558546-150558923|+|SEPTIN14P13_1|CHM13v2.0|chr9:150558546-150561131|-|SEPTIN14P22_3	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007283	spermatogenesis	PRIMARY_SUPPORTED	C5	chr20_q	1	19	0.052631578947368418	1	NCBIGene:346288	SEPTIN14	1	CHM13v2.0|chr20:66115355-66117943|-|SEPTIN14P22_13	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007611	learning or memory	PRIMARY_SUPPORTED	C11	chr1_p|chr5_q	2	9	0.22222222222222221	1	NCBIGene:23152	CIC	2	CHM13v2.0|chr1:148562-152332|+|CICP3|CHM13v2.0|chr5:181891501-181895266|-|CICP15	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007611	learning or memory	PRIMARY_SUPPORTED	C12	chr2_q	1	9	0.1111111111111111	1	NCBIGene:23152	CIC	1	CHM13v2.0|chr2:242629543-242629808|-|CICP10	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007611	learning or memory	PRIMARY_SUPPORTED	C3	chr11_p|chr16_q|chr19_p|chr3_q|chr7_p	5	9	0.55555555555555558	1	NCBIGene:23152	CIC	5	CHM13v2.0|chr11:149448-153209|+|CICP23|CHM13v2.0|chr16:96260211-96263979|-|CICP25|CHM13v2.0|chr19:144456-148226|+|CICP19|CHM13v2.0|chr3:200954278-200958051|-|CICP6|CHM13v2.0|chr7:61233-65009|+|CICP27	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0007611	learning or memory	PRIMARY_SUPPORTED	C5	chr20_q	1	9	0.1111111111111111	1	NCBIGene:23152	CIC	1	CHM13v2.0|chr20:66111677-66113506|-|CICP4	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0008219	cell death	PRIMARY_SUPPORTED	C1	chr10_q|chr4_q	65	65	1	1	NCBIGene:100288687	DUX4	65	CHM13v2.0|chr10:134618565-134619843|+|DUX4L10|CHM13v2.0|chr10:134621872-134623150|+|DUX4L11|CHM13v2.0|chr10:134625179-134626703|+|DUX4L23|CHM13v2.0|chr10:134628489-134630013|+|DUX4L22|CHM13v2.0|chr10:134631799-134633077|+|DUX4L14|CHM13v2.0|chr10:134635109-134636387|+|DUX4L15|CHM13v2.0|chr10:134638419-134639943|+|DUX4L21|CHM13v2.0|chr10:134641729-134643253|+|DUX4L20|CHM13v2.0|chr10:134645039-134646563|+|DUX4L25|CHM13v2.0|chr10:134648349-134649873|+|DUX4L24|CHM13v2.0|chr10:134651659-134652937|+|DUX4L12|CHM13v2.0|chr10:134654969-134656247|+|DUX4L13|CHM13v2.0|chr10:134658279-134659803|+|DUX4L24_9|CHM13v2.0|chr10:134661589-134663113|+|DUX4L24_6|CHM13v2.0|chr10:134664899-134666423|+|DUX4L24_11|CHM13v2.0|chr10:134668209-134669733|+|DUX4L24_4|CHM13v2.0|chr10:134671519-134672797|+|DUX4L10_2|CHM13v2.0|chr10:134674825-134676349|+|DUX4L24_15|CHM13v2.0|chr10:134678136-134679660|+|DUX4L24_8|CHM13v2.0|chr10:134681447-134682978|+|DUX4L25_1|CHM13v2.0|chr10:134684778-134686303|+|DUX4L24_16|CHM13v2.0|chr10:134688089-134689619|+|DUX4L24_17|CHM13v2.0|chr10:134691406-134692684|+|DUX4L10_1|CHM13v2.0|chr10:134694717-134696241|+|DUX4L24_7|CHM13v2.0|chr10:134701338-134702862|+|DUX4L24_5|CHM13v2.0|chr10:134704648-134706172|+|DUX4L24_1|CHM13v2.0|chr10:134707958-134709482|+|DUX4L24_14|CHM13v2.0|chr10:134711268-134712792|+|DUX4L24_3|CHM13v2.0|chr10:134714578-134716102|+|DUX4L24_10|CHM13v2.0|chr10:134717888-134719412|+|DUX4L24_13|CHM13v2.0|chr10:134721198-134722722|+|DUX4L24_12|CHM13v2.0|chr10:134724508-134726032|+|DUX4L24_2|CHM13v2.0|chr4:193436060-193437344|+|DUX4L8|CHM13v2.0|chr4:193439356-193440640|+|DUX4L5|CHM13v2.0|chr4:193442653-193443937|+|DUX4L6_8|CHM13v2.0|chr4:193445949-193447233|+|DUX4L2|CHM13v2.0|chr4:193449245-193450529|+|DUX4L6_15|CHM13v2.0|chr4:193452541-193453825|+|DUX4L6_9|CHM13v2.0|chr4:193455846-193457130|+|DUX4L7|CHM13v2.0|chr4:193459140-193460424|+|DUX4L1|CHM13v2.0|chr4:193462438-193463722|+|DUX4L3|CHM13v2.0|chr4:193465734-193467018|+|DUX4L6_14|CHM13v2.0|chr4:193469037-193470321|+|DUX4L6_17|CHM13v2.0|chr4:193472333-193473617|+|DUX4L6_11|CHM13v2.0|chr4:193475628-193476912|+|DUX4L6_16|CHM13v2.0|chr4:193478925-193480209|+|DUX4L6_23|CHM13v2.0|chr4:193482218-193483502|+|DUX4L6_3|CHM13v2.0|chr4:193485517-193486801|+|DUX4L6_24|CHM13v2.0|chr4:193488815-193490099|+|DUX4L6_13|CHM13v2.0|chr4:193492115-193493399|+|DUX4L6_4|CHM13v2.0|chr4:193495415-193496699|+|DUX4L6|CHM13v2.0|chr4:193498712-193499996|+|DUX4L6_5|CHM13v2.0|chr4:193502010-193503294|+|DUX4L6_18|CHM13v2.0|chr4:193505306-193506590|+|DUX4L6_19|CHM13v2.0|chr4:193508603-193509887|+|DUX4L4|CHM13v2.0|chr4:193511900-193513184|+|DUX4L6_6|CHM13v2.0|chr4:193515198-193516482|+|DUX4L6_7|CHM13v2.0|chr4:193518496-193519780|+|DUX4L6_22|CHM13v2.0|chr4:193521792-193523076|+|DUX4L6_2|CHM13v2.0|chr4:193525089-193526373|+|DUX4L6_20|CHM13v2.0|chr4:193528385-193529669|+|DUX4L6_1|CHM13v2.0|chr4:193531682-193532966|+|DUX4L6_10|CHM13v2.0|chr4:193534978-193536262|+|DUX4L6_21|CHM13v2.0|chr4:193538284-193539568|+|DUX4L6_12|CHM13v2.0|chr4:193541579-193553139|+|DUX4	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7.0	midpoint	GO_BP	ancestor	GO:0009889	regulation of biosynthetic process	PRIMARY_SUPPORTED	C1	chr10_q|chr4_q	65	98	0.66326530612244894	1	NCBIGene:100288687	DUX4	65	CHM13v2.0|chr10:134618565-134619843|+|DUX4L10|CHM13v2.0|chr10:134621872-134623150|+|DUX4L11|CHM13v2.0|chr10:134625179-134626703|+|DUX4L23|CHM13v2.0|chr10:134628489-134630013|+|DUX4L22|CHM13v2.0|chr10:134631799-134633077|+|DUX4L14|CHM13v2.0|chr10:134635109-134636387|+|DUX4L15|CHM13v2.0|chr10:134638419-134639943|+|DUX4L21|CHM13v2.0|chr10:134641729-134643253|+|DUX4L20|CHM13v2.0|chr10:134645039-134646563|+|DUX4L25|CHM13v2.0|chr10:134648349-134649873|+|DUX4L24|CHM13v2.0|chr10:134651659-134652937|+|DUX4L12|CHM13v2.0|chr10:134654969-134656247|+|DUX4L13|CHM13v2.0|chr10:134658279-134659803|+|DUX4L24_9|CHM13v2.0|chr10:134661589-134663113|+|DUX4L24_6|CHM13v2.0|chr10:134664899-134666423|+|DUX4L24_11|CHM13v2.0|chr10:134668209-134669733|+|DUX4L24_4|CHM13v2.0|chr10:134671519-134672797|+|DUX4L10_2|CHM13v2.0|chr10:134674825-134676349|+|DUX4L24_15|CHM13v2.0|chr10:134678136-134679660|+|DUX4L24_8|CHM13v2.0|chr10:134681447-134682978|+|DUX4L25_1|CHM13v2.0|chr10:134684778-134686303|+|DUX4L24_16|CHM13v2.0|chr10:134688089-134689619|+|DUX4L24_17|CHM13v2.0|chr10:134691406-134692684|+|DUX4L10_1|CHM13v2.0|chr10:134694717-134696241|+|DUX4L24_7|CHM13v2.0|chr10:134701338-134702862|+|DUX4L24_5|CHM13v2.0|chr10:134704648-134706172|+|DUX4L24_1|CHM13v2.0|chr10:134707958-134709482|+|DUX4L24_14|CHM13v2.0|chr10:134711268-134712792|+|DUX4L24_3|CHM13v2.0|chr10:134714578-134716102|+|DUX4L24_10|CHM13v2.0|chr10:134717888-134719412|+|DUX4L24_13|CHM13v2.0|chr10:134721198-134722722|+|DUX4L24_12|CHM13v2.0|chr10:134724508-134726032|+|DUX4L24_2|CHM13v2.0|chr4:193436060-193437344|+|DUX4L8|CHM13v2.0|chr4:193439356-193440640|+|DUX4L5|CHM13v2.0|chr4:193442653-193443937|+|DUX4L6_8|CHM13v2.0|chr4:193445949-193447233|+|DUX4L2|CHM13v2.0|chr4:193449245-193450529|+|DUX4L6_15|CHM13v2.0|chr4:193452541-193453825|+|DUX4L6_9|CHM13v2.0|chr4:193455846-193457130|+|DUX4L7|CHM13v2.0|chr4:193459140-193460424|+|DUX4L1|CHM13v2.0|chr4:193462438-193463722|+|DUX4L3|CHM13v2.0|chr4:193465734-193467018|+|DUX4L6_14|CHM13v2.0|chr4:193469037-193470321|+|DUX4L6_17|CHM13v2.0|chr4:193472333-193473617|+|DUX4L6_11|CHM13v2.0|chr4:193475628-193476912|+|DUX4L6_16|CHM13v2.0|chr4:193478925-193480209|+|DUX4L6_23|CHM13v2.0|chr4:193482218-193483502|+|DUX4L6_3|CHM13v2.0|chr4:193485517-193486801|+|DUX4L6_24|CHM13v2.0|chr4:193488815-193490099|+|DUX4L6_13|CHM13v2.0|chr4:193492115-193493399|+|DUX4L6_4|CHM13v2.0|chr4:193495415-193496699|+|DUX4L6|CHM13v2.0|chr4:193498712-193499996|+|DUX4L6_5|CHM13v2.0|chr4:193502010-193503294|+|DUX4L6_18|CHM13v2.0|chr4:193505306-193506590|+|DUX4L6_19|CHM13v2.0|chr4:193508603-193509887|+|DUX4L4|CHM13v2.0|chr4:193511900-193513184|+|DUX4L6_6|CHM13v2.0|chr4:193515198-193516482|+|DUX4L6_7|CHM13v2.0|chr4:193518496-193519780|+|DUX4L6_22|CHM13v2.0|chr4:193521792-193523076|+|DUX4L6_2|CHM13v2.0|chr4:193525089-193526373|+|DUX4L6_20|CHM13v2.0|chr4:193528385-193529669|+|DUX4L6_1|CHM13v2.0|chr4:193531682-193532966|+|DUX4L6_10|CHM13v2.0|chr4:193534978-193536262|+|DUX4L6_21|CHM13v2.0|chr4:193538284-193539568|+|DUX4L6_12|CHM13v2.0|chr4:193541579-193553139|+|DUX4	POST_INFERENCE_ONLY_NOT_A_HYPOTHESIS_OR_TEST
